sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,content_fidelity,perceptual_enhancement,final_rr_score
RealESRGAN:ava_images___422529,RealESRGAN,ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422529.png,0.9118022918701172,0.9204419851303101,0.9161221385002136
RealESRGAN:ava_images___422662,RealESRGAN,ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422662.png,0.9118874073028564,0.9232600927352905,0.9175737500190735
RealESRGAN:ava_images___424249,RealESRGAN,ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___424249.png,0.9397361278533936,0.9369841814041138,0.9383601546287537
RealESRGAN:ava_images___425460,RealESRGAN,ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425460.png,0.8852236270904541,0.8955155611038208,0.8903695940971375
RealESRGAN:ava_images___425782,RealESRGAN,ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425782.png,0.912847638130188,0.8764658570289612,0.8946567475795746
RealESRGAN:ava_images___426395,RealESRGAN,ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426395.png,0.9473662376403809,0.9369956254959106,0.9421809315681458
RealESRGAN:ava_images___4265,RealESRGAN,ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___4265.png,0.8910915851593018,0.9023813009262085,0.8967364430427551
RealESRGAN:ava_images___426629,RealESRGAN,ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426629.png,0.923882007598877,0.9122219085693359,0.9180519580841064
RealESRGAN:ava_images___427516,RealESRGAN,ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___427516.png,0.8159689903259277,0.8384538888931274,0.8272114396095276
RealESRGAN:ava_images___427600,RealESRGAN,ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___427600.png,0.9213896989822388,0.9329046607017517,0.9271471798419952
RealESRGAN:ava_images___429603,RealESRGAN,ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___429603.png,0.9156887531280518,0.9221512675285339,0.9189200103282928
RealESRGAN:ava_images___430100,RealESRGAN,ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___430100.png,0.9433220028877258,0.9439136385917664,0.9436178207397461
RealESRGAN:ava_images___4308,RealESRGAN,ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___4308.png,0.952141523361206,0.962558925151825,0.9573502242565155
RealESRGAN:ava_images___432084,RealESRGAN,ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___432084.png,0.9597331285476685,0.9748111367225647,0.9672721326351166
RealESRGAN:ava_images___435246,RealESRGAN,ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___435246.png,0.9075633883476257,0.913235604763031,0.9103994965553284
RealESRGAN:ava_images___436800,RealESRGAN,ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___436800.png,0.9224927425384521,0.9321612119674683,0.9273269772529602
RealESRGAN:ava_images___436880,RealESRGAN,ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___436880.png,0.9000270366668701,0.9026373624801636,0.9013321995735168
RealESRGAN:ava_images___437681,RealESRGAN,ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___437681.png,0.9713101983070374,0.9705467224121094,0.9709284603595734
RealESRGAN:ava_images___440399,RealESRGAN,ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___440399.png,0.9091017246246338,0.9030222296714783,0.906061977148056
RealESRGAN:ava_images___442639,RealESRGAN,ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___442639.png,0.9318904280662537,0.9370875358581543,0.934488981962204
RealESRGAN:ava_images___443238,RealESRGAN,ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___443238.png,0.9186367988586426,0.9190227389335632,0.9188297688961029
RealESRGAN:ava_images___443669,RealESRGAN,ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___443669.png,0.9622989296913147,0.963325023651123,0.9628119766712189
RealESRGAN:ava_images___444304,RealESRGAN,ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___444304.png,0.9001198410987854,0.9099531769752502,0.9050365090370178
RealESRGAN:ava_images___444956,RealESRGAN,ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___444956.png,0.9712918400764465,0.9727630019187927,0.9720274209976196
RealESRGAN:ava_images___445003,RealESRGAN,ava_images___445003.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___445003.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___445003.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___445003.png,0.9302821755409241,0.9354817867279053,0.9328819811344147
RealESRGAN:ava_images___445289,RealESRGAN,ava_images___445289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___445289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___445289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___445289.png,0.9516010284423828,0.9530835151672363,0.9523422718048096
RealESRGAN:ava_images___447684,RealESRGAN,ava_images___447684.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___447684.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___447684.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___447684.png,0.8960927724838257,0.9018023610115051,0.8989475667476654
RealESRGAN:ava_images___44854,RealESRGAN,ava_images___44854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___44854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___44854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___44854.png,0.9199031591415405,0.9241199493408203,0.9220115542411804
RealESRGAN:ava_images___44986,RealESRGAN,ava_images___44986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___44986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___44986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___44986.png,0.9483283758163452,0.9700494408607483,0.9591889083385468
RealESRGAN:ava_images___451454,RealESRGAN,ava_images___451454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___451454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___451454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___451454.png,0.9199199676513672,0.9197611212730408,0.919840544462204
RealESRGAN:ava_images___451537,RealESRGAN,ava_images___451537.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___451537.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___451537.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___451537.png,0.9199333190917969,0.925273060798645,0.922603189945221
RealESRGAN:ava_images___451561,RealESRGAN,ava_images___451561.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___451561.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___451561.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___451561.png,0.933100700378418,0.9342015981674194,0.9336511492729187
RealESRGAN:ava_images___451643,RealESRGAN,ava_images___451643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___451643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___451643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___451643.png,0.9447050094604492,0.9510149955749512,0.9478600025177002
RealESRGAN:ava_images___454276,RealESRGAN,ava_images___454276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___454276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___454276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___454276.png,0.9413487315177917,0.9506863355636597,0.9460175335407257
RealESRGAN:ava_images___455492,RealESRGAN,ava_images___455492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___455492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___455492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___455492.png,0.9440687894821167,0.9532880783081055,0.9486784338951111
RealESRGAN:ava_images___45590,RealESRGAN,ava_images___45590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___45590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___45590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___45590.png,0.8626344203948975,0.8689354658126831,0.8657849431037903
RealESRGAN:ava_images___457553,RealESRGAN,ava_images___457553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___457553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___457553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___457553.png,0.9547889232635498,0.9488743543624878,0.9518316388130188
RealESRGAN:ava_images___459223,RealESRGAN,ava_images___459223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___459223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___459223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___459223.png,0.9064958095550537,0.8823086619377136,0.8944022357463837
RealESRGAN:ava_images___460034,RealESRGAN,ava_images___460034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___460034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___460034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___460034.png,0.9210501909255981,0.9423425197601318,0.931696355342865
RealESRGAN:ava_images___46021,RealESRGAN,ava_images___46021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___46021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___46021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___46021.png,0.9541638493537903,0.9640173316001892,0.9590905904769897
RealESRGAN:ava_images___460615,RealESRGAN,ava_images___460615.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___460615.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___460615.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___460615.png,0.9296852350234985,0.9232264161109924,0.9264558255672455
RealESRGAN:ava_images___460917,RealESRGAN,ava_images___460917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___460917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___460917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___460917.png,0.9256507158279419,0.9403731822967529,0.9330119490623474
RealESRGAN:ava_images___46303,RealESRGAN,ava_images___46303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___46303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___46303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___46303.png,0.926735520362854,0.9286932349205017,0.9277143776416779
RealESRGAN:ava_images___464788,RealESRGAN,ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___464788.png,0.9713921546936035,0.9827593564987183,0.9770757555961609
RealESRGAN:ava_images___465016,RealESRGAN,ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___465016.png,0.9399118423461914,0.9411728382110596,0.9405423402786255
RealESRGAN:ava_images___46538,RealESRGAN,ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___46538.png,0.924967348575592,0.9482098817825317,0.9365886151790619
RealESRGAN:ava_images___465841,RealESRGAN,ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___465841.png,0.9491720199584961,0.9598000645637512,0.9544860422611237
RealESRGAN:ava_images___472096,RealESRGAN,ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___472096.png,0.9620471000671387,0.964526891708374,0.9632869958877563
RealESRGAN:ava_images___472713,RealESRGAN,ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___472713.png,0.8284615874290466,0.8364313840866089,0.8324464857578278
RealESRGAN:ava_images___473148,RealESRGAN,ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473148.png,0.9345186948776245,0.9443462491035461,0.9394324719905853
RealESRGAN:ava_images___473265,RealESRGAN,ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473265.png,0.938355565071106,0.9383718967437744,0.9383637309074402
RealESRGAN:ava_images___473689,RealESRGAN,ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473689.png,0.9101130962371826,0.9014159440994263,0.9057645201683044
RealESRGAN:ava_images___475573,RealESRGAN,ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___475573.png,0.9358566403388977,0.9370883703231812,0.9364725053310394
RealESRGAN:ava_images___477226,RealESRGAN,ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___477226.png,0.9502661824226379,0.947532594203949,0.9488993883132935
RealESRGAN:ava_images___47926,RealESRGAN,ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___47926.png,0.960006058216095,0.9676918983459473,0.9638489782810211
RealESRGAN:ava_images___480095,RealESRGAN,ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___480095.png,0.885932207107544,0.886375367641449,0.8861537873744965
RealESRGAN:ava_images___480157,RealESRGAN,ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___480157.png,0.9546607732772827,0.9574729204177856,0.9560668468475342
RealESRGAN:ava_images___483784,RealESRGAN,ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___483784.png,0.9242209196090698,0.9378530979156494,0.9310370087623596
RealESRGAN:ava_images___484957,RealESRGAN,ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___484957.png,0.9600805044174194,0.9674789905548096,0.9637797474861145
RealESRGAN:ava_images___485175,RealESRGAN,ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___485175.png,0.9536081552505493,0.9698029160499573,0.9617055356502533
RealESRGAN:ava_images___485493,RealESRGAN,ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___485493.png,0.9562782049179077,0.9587035775184631,0.9574908912181854
RealESRGAN:ava_images___488775,RealESRGAN,ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___488775.png,0.9431495070457458,0.9454681873321533,0.9443088471889496
RealESRGAN:ava_images___490254,RealESRGAN,ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___490254.png,0.9478137493133545,0.95033860206604,0.9490761756896973
RealESRGAN:ava_images___49141,RealESRGAN,ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___49141.png,0.9625487923622131,0.9690430164337158,0.9657959043979645
