sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,musiq,arniqa,qalign,unique,paq2piq
SUPIR:ava_images___579725,SUPIR,ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___579725.png,58.949951171875,0.6015245914459229,3.51171875,0.20686253905296326,70.09463500976562
SUPIR:ava_images___58182,SUPIR,ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___58182.png,67.97169494628906,0.7028899788856506,4.32421875,0.7176925539970398,73.4881820678711
SUPIR:ava_images___58243,SUPIR,ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___58243.png,28.422527313232422,0.3438848555088043,2.28125,-0.21430160105228424,59.38422393798828
SUPIR:ava_images___582499,SUPIR,ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___582499.png,59.386497497558594,0.6925148367881775,3.958984375,1.095253586769104,73.30097198486328
SUPIR:ava_images___583202,SUPIR,ava_images___583202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___583202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___583202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___583202.png,72.2236099243164,0.6754441857337952,4.890625,1.4120922088623047,77.43844604492188
SUPIR:ava_images___58456,SUPIR,ava_images___58456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___58456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___58456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___58456.png,63.89885711669922,0.6313492059707642,3.845703125,0.8853509426116943,72.73918914794922
SUPIR:ava_images___588008,SUPIR,ava_images___588008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___588008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___588008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___588008.png,44.606590270996094,0.497454434633255,3.314453125,0.8535595536231995,69.9013442993164
SUPIR:ava_images___590221,SUPIR,ava_images___590221.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___590221.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___590221.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___590221.png,69.60618591308594,0.7068842053413391,4.359375,1.6448167562484741,78.91411590576172
SUPIR:ava_images___591096,SUPIR,ava_images___591096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___591096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591096.png,64.33960723876953,0.6532535552978516,3.857421875,1.0753928422927856,68.64054870605469
SUPIR:ava_images___591403,SUPIR,ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591403.png,42.24344253540039,0.581427276134491,2.359375,0.6284078359603882,60.793399810791016
SUPIR:ava_images___591582,SUPIR,ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591582.png,58.718963623046875,0.6849125623703003,3.439453125,0.5739729404449463,77.41966247558594
SUPIR:ava_images___591683,SUPIR,ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591683.png,53.97120666503906,0.54988694190979,3.498046875,1.0442956686019897,69.41938018798828
SUPIR:ava_images___592111,SUPIR,ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___592111.png,74.84644317626953,0.7087860107421875,4.2109375,1.8319909572601318,79.44420623779297
SUPIR:ava_images___59306,SUPIR,ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___59306.png,76.02629852294922,0.6788114905357361,4.65625,1.2513799667358398,77.25275421142578
SUPIR:ava_images___593307,SUPIR,ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___593307.png,73.1443099975586,0.6801491379737854,4.7109375,1.8475220203399658,67.82383728027344
SUPIR:ava_images___593759,SUPIR,ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___593759.png,56.94094467163086,0.6366733312606812,3.9140625,0.5248923301696777,64.95073699951172
SUPIR:ava_images___5946,SUPIR,ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___5946.png,55.35009002685547,0.6538575291633606,3.509765625,0.83954918384552,68.97248077392578
SUPIR:ava_images___596399,SUPIR,ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___596399.png,60.59080505371094,0.6135604381561279,3.755859375,0.6860843896865845,64.22016906738281
SUPIR:ava_images___597515,SUPIR,ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___597515.png,66.09298706054688,0.6549177169799805,4.12890625,1.5779948234558105,73.68534088134766
SUPIR:ava_images___598410,SUPIR,ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___598410.png,75.1399917602539,0.7458549737930298,4.6640625,1.6148011684417725,76.16097259521484
SUPIR:ava_images___600103,SUPIR,ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___600103.png,45.21208953857422,0.6271446347236633,3.30078125,0.07856307923793793,68.31343078613281
SUPIR:ava_images___601147,SUPIR,ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___601147.png,75.27304077148438,0.7527212500572205,4.47265625,1.4160710573196411,78.8901596069336
SUPIR:ava_images___603206,SUPIR,ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___603206.png,74.97554016113281,0.741433322429657,4.6171875,0.9963711500167847,81.83422088623047
SUPIR:ava_images___606,SUPIR,ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___606.png,62.20668411254883,0.5239458084106445,3.244140625,0.10155504941940308,71.39791107177734
SUPIR:ava_images___606654,SUPIR,ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___606654.png,70.69874572753906,0.6220981478691101,4.015625,1.4582136869430542,74.31290435791016
SUPIR:ava_images___608916,SUPIR,ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___608916.png,43.893272399902344,0.5950967669487,2.173828125,0.3071286380290985,71.15338134765625
SUPIR:ava_images___611089,SUPIR,ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___611089.png,72.82964324951172,0.6908380389213562,4.16796875,1.167802333831787,73.57792663574219
SUPIR:ava_images___612298,SUPIR,ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___612298.png,65.4098892211914,0.5667048096656799,4.31640625,0.8075100183486938,76.52692413330078
SUPIR:ava_images___61359,SUPIR,ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___61359.png,63.81077575683594,0.6667947769165039,4.0234375,1.2310106754302979,77.74161529541016
SUPIR:ava_images___617448,SUPIR,ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___617448.png,62.10364532470703,0.5851289629936218,4.046875,1.0566399097442627,76.4539566040039
SUPIR:ava_images___618335,SUPIR,ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___618335.png,65.81831359863281,0.6779587268829346,4.04296875,0.14221584796905518,77.33306121826172
SUPIR:ava_images___61920,SUPIR,ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___61920.png,65.40815734863281,0.6298299431800842,4.0546875,0.53136146068573,69.24597930908203
SUPIR:ava_images___619681,SUPIR,ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___619681.png,64.72460174560547,0.6660516858100891,4.14453125,0.962041974067688,66.28809356689453
SUPIR:ava_images___622165,SUPIR,ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___622165.png,65.62152862548828,0.6487619280815125,3.962890625,0.42257243394851685,73.23084259033203
SUPIR:ava_images___62303,SUPIR,ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___62303.png,33.35856628417969,0.47640281915664673,3.06640625,-0.4534232020378113,55.90522766113281
SUPIR:ava_images___623252,SUPIR,ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___623252.png,68.61318969726562,0.6677083969116211,3.8671875,0.5420553088188171,73.40814971923828
SUPIR:ava_images___624144,SUPIR,ava_images___624144.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___624144.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___624144.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___624144.png,55.1629753112793,0.7381530404090881,3.859375,0.3097091317176819,73.36211395263672
SUPIR:ava_images___625898,SUPIR,ava_images___625898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___625898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___625898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___625898.png,59.919105529785156,0.6277660727500916,4.1171875,0.5643465518951416,70.37903594970703
SUPIR:ava_images___627729,SUPIR,ava_images___627729.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___627729.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___627729.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___627729.png,65.07215118408203,0.7314863204956055,4.27734375,1.664977788925171,73.79576110839844
SUPIR:ava_images___627790,SUPIR,ava_images___627790.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___627790.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___627790.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___627790.png,64.38726806640625,0.6427112817764282,3.96484375,-0.3680388033390045,74.08887481689453
SUPIR:ava_images___628208,SUPIR,ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___628208.png,46.29197311401367,0.368098646402359,3.12890625,-0.5101125240325928,62.51737976074219
SUPIR:ava_images___630168,SUPIR,ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630168.png,75.19157409667969,0.706291675567627,4.53515625,1.5189505815505981,74.5965805053711
SUPIR:ava_images___630518,SUPIR,ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630518.png,70.75298309326172,0.6809697151184082,4.21875,1.370728850364685,63.490562438964844
SUPIR:ava_images___63097,SUPIR,ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___63097.png,77.8460922241211,0.7648783922195435,4.91796875,1.620903491973877,80.03888702392578
SUPIR:ava_images___633013,SUPIR,ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633013.png,70.83511352539062,0.7158819437026978,4.69921875,1.3455651998519897,74.62194061279297
SUPIR:ava_images___633263,SUPIR,ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633263.png,70.0662612915039,0.7328330874443054,4.45703125,1.0594172477722168,78.10684967041016
SUPIR:ava_images___633828,SUPIR,ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633828.png,77.03740692138672,0.7178788781166077,4.91796875,1.4539793729782104,80.47724914550781
SUPIR:ava_images___633842,SUPIR,ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633842.png,75.87743377685547,0.6648443937301636,4.24609375,1.201388955116272,79.62743377685547
SUPIR:ava_images___636955,SUPIR,ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___636955.png,66.18016815185547,0.5799936056137085,3.638671875,0.8077348470687866,72.63172149658203
SUPIR:ava_images___637390,SUPIR,ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___637390.png,65.24596405029297,0.7326700091362,4.78125,0.4820918142795563,75.05575561523438
SUPIR:ava_images___638209,SUPIR,ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638209.png,69.67835998535156,0.660366952419281,4.4140625,1.2659631967544556,72.3189926147461
SUPIR:ava_images___638225,SUPIR,ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638225.png,75.10139465332031,0.6987813115119934,4.2109375,1.7347612380981445,79.22086334228516
SUPIR:ava_images___639435,SUPIR,ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639435.png,65.39225006103516,0.6742868423461914,4.09765625,0.4915708303451538,73.04390716552734
SUPIR:ava_images___639483,SUPIR,ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639483.png,58.105010986328125,0.5673956274986267,3.896484375,0.060758814215660095,71.90192413330078
SUPIR:ava_images___639648,SUPIR,ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639648.png,70.85113525390625,0.654909610748291,4.16796875,1.1564018726348877,74.9000244140625
SUPIR:ava_images___640333,SUPIR,ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___640333.png,63.703006744384766,0.5868726968765259,3.837890625,0.7500532865524292,71.81448364257812
SUPIR:ava_images___642663,SUPIR,ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___642663.png,59.22990798950195,0.6156256794929504,4.0,0.704556941986084,70.09618377685547
SUPIR:ava_images___64519,SUPIR,ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64519.png,64.4461898803711,0.5687564015388489,3.99609375,0.3793460726737976,68.89641571044922
SUPIR:ava_images___645355,SUPIR,ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645355.png,48.1491813659668,0.6403006315231323,3.58203125,0.9210200905799866,58.485626220703125
SUPIR:ava_images___645845,SUPIR,ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645845.png,64.96910095214844,0.7398642897605896,3.943359375,0.7031264901161194,74.48250579833984
SUPIR:ava_images___64690,SUPIR,ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64690.png,66.82086181640625,0.6948286890983582,4.68359375,1.740936040878296,73.96820831298828
SUPIR:ava_images___647562,SUPIR,ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___647562.png,72.47267150878906,0.7573000192642212,4.9453125,1.6103602647781372,74.4312973022461
