name,min,max,mean,median,std,p05,p95,area00,area05,area075
SUPIR/ava_images___842482.npy.gz,0.0,0.2444425,0.11203796,0.104771554,0.0594699,0.0,0.21158105,0.9416195856873822,0.0,0.0
SUPIR/ava_images___843295.npy.gz,0.0,0.27319756,0.10089133,0.078746766,0.05996794,0.0,0.20943809,0.9380863039399625,0.0,0.0
SUPIR/ava_images___844627.npy.gz,0.0,0.32646552,0.1496652,0.16555947,0.087460615,0.013948947,0.28459716,0.9640102827763496,0.0,0.0
SUPIR/ava_images___846658.npy.gz,0.0,0.2854545,0.13854042,0.1559776,0.08224122,0.0,0.25151446,0.9390024038461539,0.0,0.0
SUPIR/ava_images___846773.npy.gz,0.0371747,0.28759563,0.15833029,0.1596539,0.059425447,0.06392121,0.25170934,1.0,0.0,0.0
SUPIR/ava_images___848190.npy.gz,0.0,0.32232136,0.21036296,0.23159063,0.082449384,0.0,0.29885513,0.9259259259259259,0.0,0.0
SUPIR/ava_images___848675.npy.gz,0.0,0.27268034,0.15260524,0.1711421,0.0719147,0.0,0.25008985,0.9380863039399625,0.0,0.0
SUPIR/ava_images___849099.npy.gz,0.0,0.29693547,0.17270164,0.18227178,0.060404908,0.0,0.25015408,0.9345794392523364,0.0,0.0
SUPIR/ava_images___850822.npy.gz,0.0,0.24864802,0.1193244,0.11958599,0.0457272,0.0,0.18888372,0.9433962264150944,0.0,0.0
SUPIR/ava_images___851321.npy.gz,0.0,0.18884975,0.075654976,0.0727154,0.03526429,0.0,0.14001435,0.9380863039399625,0.0,0.0
SUPIR/ava_images___851761.npy.gz,0.0,0.21351022,0.08651964,0.084863305,0.034561515,0.033515394,0.14739397,0.9554140127388535,0.0,0.0
SUPIR/ava_images___852856.npy.gz,0.0,0.3233663,0.20097354,0.23402274,0.08871917,0.0,0.29656133,0.9284016636957814,0.0,0.0
SUPIR/ava_images___853233.npy.gz,0.0,0.24798805,0.09687186,0.12395933,0.074953586,0.009841591,0.203576,0.9819967266775778,0.0,0.0
SUPIR/ava_images___854996.npy.gz,0.0,0.2896337,0.13188449,0.11624095,0.07783598,0.0,0.24792433,0.9487666034155597,0.0,0.0
SUPIR/ava_images___857045.npy.gz,0.0,0.21608609,0.060559053,0.03596419,0.047621332,0.018905133,0.15893179,0.9945750452079566,0.0,0.0
SUPIR/ava_images___857447.npy.gz,0.008232325,0.34108,0.17769946,0.19326358,0.08373506,0.012731172,0.29721633,1.0,0.0,0.0
SUPIR/ava_images___858130.npy.gz,0.0,0.29074076,0.15791193,0.18286854,0.08279967,0.0,0.2544127,0.8595988538681948,0.0,0.0
SUPIR/ava_images___858968.npy.gz,0.0,0.20193622,0.07196717,0.06895816,0.038425874,0.0,0.15285045,0.9331259720062208,0.0,0.0
SUPIR/ava_images___859785.npy.gz,0.0,0.21718502,0.08585372,0.09257725,0.059028428,0.0,0.17940503,0.9375,0.0,0.0
SUPIR/ava_images___861408.npy.gz,0.0,0.23070794,0.1093774,0.11162901,0.059885748,0.0,0.20488751,0.9174311926605505,0.0,0.0
SUPIR/ava_images___861514.npy.gz,0.0,0.2476908,0.1240019,0.1391797,0.061153594,0.03438881,0.21892995,0.9615384615384616,0.0,0.0
SUPIR/ava_images___861541.npy.gz,0.0,0.24677107,0.0976886,0.10090017,0.04750996,0.0,0.17869404,0.9212730318257957,0.0,0.0
SUPIR/ava_images___862497.npy.gz,0.0,0.2392466,0.06595821,0.06474632,0.029297914,0.0,0.10102922,0.9328358208955224,0.0,0.0
SUPIR/ava_images___862652.npy.gz,0.0,0.3230578,0.13513972,0.13136184,0.045446657,0.061344117,0.20836115,0.9981851179673321,0.0,0.0
SUPIR/ava_images___863806.npy.gz,0.0,0.27788025,0.105980456,0.086771786,0.06565583,0.029047728,0.21426424,0.9578544061302682,0.0,0.0
SUPIR/ava_images___864250.npy.gz,0.0,0.26551712,0.14553799,0.1516012,0.052032243,0.054325163,0.22075331,0.9615384615384616,0.0,0.0
SUPIR/ava_images___864948.npy.gz,0.0,0.25272188,0.11442122,0.11162931,0.0628382,0.0,0.22348562,0.9380863039399625,0.0,0.0
SUPIR/ava_images___865138.npy.gz,0.024402022,0.22969413,0.08041775,0.047058105,0.053720064,0.031015337,0.18177259,1.0,0.0,0.0
SUPIR/ava_images___865616.npy.gz,0.0,0.28465062,0.14003795,0.1403777,0.07273145,0.0,0.24812013,0.9254429506486513,0.0,0.0
SUPIR/ava_images___866392.npy.gz,0.027208805,0.26084256,0.14474389,0.15559989,0.060407683,0.03588298,0.2312277,1.0,0.0,0.0
SUPIR/ava_images___86709.npy.gz,0.0,0.3010551,0.124081925,0.114088684,0.07229913,0.0,0.25540832,0.9395552771688067,0.0,0.0
SUPIR/ava_images___867105.npy.gz,0.03428188,0.19220519,0.089087255,0.08325948,0.03270619,0.046299517,0.15177682,1.0,0.0,0.0
SUPIR/ava_images___867440.npy.gz,0.0,0.15595302,0.05966902,0.053495526,0.030071598,0.0,0.1316348,0.929368029739777,0.0,0.0
SUPIR/ava_images___870157.npy.gz,0.0,0.24252784,0.08693794,0.06347135,0.055906642,0.03243509,0.19743598,0.9672619047619048,0.0,0.0
SUPIR/ava_images___877959.npy.gz,0.0,0.1615442,0.074735016,0.06578776,0.026259277,0.047502518,0.1318683,0.9933774834437086,0.0,0.0
SUPIR/ava_images___878341.npy.gz,0.0,0.2789597,0.17602116,0.1800406,0.057515886,0.0,0.24811995,0.9380863039399625,0.0,0.0
SUPIR/ava_images___878603.npy.gz,0.0,0.23333073,0.0864841,0.081484616,0.05961431,0.0,0.18559223,0.873318861192205,0.0,0.0
SUPIR/ava_images___879098.npy.gz,0.0,0.28399545,0.097142,0.076465964,0.070623465,0.0,0.21879786,0.9380863039399625,0.0,0.0
SUPIR/ava_images___880258.npy.gz,0.0,0.2972861,0.113553576,0.097347796,0.06793345,0.0,0.24083993,0.9375,0.0,0.0
SUPIR/ava_images___880422.npy.gz,0.0,0.2545664,0.11749078,0.12200135,0.05697689,0.023311138,0.21977782,0.9927797833935018,0.0,0.0
SUPIR/ava_images___88126.npy.gz,0.0,0.25297567,0.0810384,0.08308244,0.06776867,0.0,0.19000632,0.853997975708502,0.0,0.0
SUPIR/ava_images___884874.npy.gz,0.0,0.19251686,0.08097677,0.078573585,0.035864905,0.0,0.15110719,0.9259259259259259,0.0,0.0
SUPIR/ava_images___885133.npy.gz,0.0,0.19173461,0.107147574,0.11091715,0.04124903,0.0,0.16311878,0.9380863039399625,0.0,0.0
SUPIR/ava_images___885727.npy.gz,0.0,0.33053502,0.18345633,0.20991212,0.08747224,0.052415013,0.30288404,0.9986684420772304,0.0,0.0
SUPIR/ava_images___886120.npy.gz,0.0,0.2702012,0.1473645,0.15867138,0.070741944,0.0,0.2507669,0.9208103130755064,0.0,0.0
SUPIR/ava_images___886904.npy.gz,0.0,0.25683093,0.112661764,0.11047515,0.07953731,0.0,0.22905868,0.9416195856873822,0.0,0.0
SUPIR/ava_images___887317.npy.gz,0.0,0.3121078,0.18868817,0.21622896,0.078885324,0.0,0.26831684,0.933786078098472,0.0,0.0
SUPIR/ava_images___888081.npy.gz,0.0,0.2692556,0.17222847,0.19350472,0.07467475,0.0,0.24958178,0.8782201405152225,0.0,0.0
SUPIR/ava_images___889669.npy.gz,0.03910622,0.28380454,0.17084831,0.18422528,0.05926738,0.050206423,0.26601684,1.0,0.0,0.0
SUPIR/ava_images___889687.npy.gz,0.09729347,0.320692,0.21444462,0.21820988,0.04506917,0.13743088,0.27859402,1.0,0.0,0.0
SUPIR/ava_images___889869.npy.gz,0.0,0.1649952,0.07227472,0.069502056,0.020741863,0.051668048,0.109463215,0.9933774834437086,0.0,0.0
SUPIR/ava_images___891057.npy.gz,0.0,0.27187368,0.112649366,0.1152184,0.06294599,0.0,0.21015543,0.8811076423752469,0.0,0.0
SUPIR/ava_images___891393.npy.gz,0.0,0.2890576,0.1143475,0.11912802,0.09044227,0.0,0.2473866,0.8795135033878403,0.0,0.0
SUPIR/ava_images___892401.npy.gz,0.0,0.23351046,0.08988949,0.09064141,0.05933422,0.007931143,0.1803245,0.975177304964539,0.0,0.0
SUPIR/ava_images___893721.npy.gz,0.0,0.30461818,0.212663,0.2309044,0.068697296,0.053878963,0.28914136,0.9615384615384616,0.0,0.0
SUPIR/ava_images___894290.npy.gz,0.0,0.28826565,0.13344899,0.14881143,0.081485786,0.0,0.25085104,0.9259259259259259,0.0,0.0
SUPIR/ava_images___894673.npy.gz,0.0,0.25350377,0.08651667,0.06199062,0.0604028,0.022104532,0.2134099,0.9836065573770492,0.0,0.0
SUPIR/ava_images___895754.npy.gz,0.04622248,0.2664458,0.17702241,0.1772657,0.034265768,0.124596715,0.23137408,1.0,0.0,0.0
SUPIR/ava_images___897532.npy.gz,0.0,0.27141148,0.1175612,0.14477238,0.07782602,0.008482665,0.22240141,0.9522160664819944,0.0,0.0
SUPIR/ava_images___898540.npy.gz,0.0,0.24026233,0.10058571,0.102623284,0.04753848,0.0,0.18372595,0.9107468123861566,0.0,0.0
SUPIR/ava_images___898917.npy.gz,0.0,0.2150872,0.09179605,0.09278458,0.049940486,0.0,0.1699329,0.8797653958944281,0.0,0.0
SUPIR/ava_images___900784.npy.gz,0.0,0.2593786,0.06045018,0.04632491,0.045609843,0.0,0.16706276,0.9375,0.0,0.0
SUPIR/ava_images___904185.npy.gz,0.0,0.28176495,0.11536244,0.12845045,0.09126956,0.007376224,0.2493569,0.9532062391681109,0.0,0.0
SUPIR/ava_images___90500.npy.gz,0.0,0.29164138,0.14530125,0.1756925,0.095952176,0.0,0.2667377,0.8538251366120219,0.0,0.0
SUPIR/ava_images___90517.npy.gz,0.0,0.24119222,0.1321408,0.14441165,0.064059734,0.0,0.22439992,0.8500647668393783,0.0,0.0
SUPIR/ava_images___905379.npy.gz,0.0,0.20760778,0.07281428,0.06624615,0.037538704,0.0,0.14394107,0.9416195856873822,0.0,0.0
SUPIR/ava_images___906245.npy.gz,0.0,0.18505317,0.052384827,0.043284476,0.038022194,0.0,0.1394499,0.9448818897637795,0.0,0.0
SUPIR/ava_images___906858.npy.gz,0.0,0.35119084,0.124141425,0.10398942,0.081230536,0.0,0.2868726,0.9395973154362416,0.0,0.0
SUPIR/ava_images___907988.npy.gz,0.0,0.3109303,0.18456224,0.19808972,0.066264026,0.0,0.26801008,0.935374149659864,0.0,0.0
SUPIR/ava_images___908100.npy.gz,0.0,0.21064228,0.09257638,0.09311229,0.035702057,0.04136169,0.16253534,0.9575147173558408,0.0,0.0
SUPIR/ava_images___909158.npy.gz,0.0,0.18738133,0.06350515,0.060108006,0.032319937,0.0,0.118450046,0.9380863039399625,0.0,0.0
SUPIR/ava_images___909287.npy.gz,0.0,0.1804794,0.070362225,0.06238693,0.036349673,0.0,0.1501936,0.929368029739777,0.0,0.0
SUPIR/ava_images___909638.npy.gz,0.0,0.2633996,0.09799239,0.07017076,0.05754103,0.048400164,0.2110028,0.9683098591549296,0.0,0.0
SUPIR/ava_images___912034.npy.gz,0.0,0.21133554,0.08012373,0.07776946,0.046304785,0.0,0.1735782,0.9107468123861566,0.0,0.0
SUPIR/ava_images___912103.npy.gz,0.0,0.29966336,0.14252031,0.1490866,0.067772135,0.0,0.23996824,0.9109311740890689,0.0,0.0
SUPIR/ava_images___912239.npy.gz,0.019240677,0.27006385,0.090247616,0.057665408,0.06354231,0.0312514,0.21753219,1.0,0.0,0.0
SUPIR/ava_images___912445.npy.gz,0.0,0.3110653,0.17056794,0.18366274,0.0664699,0.010154337,0.25737572,0.9549795361527967,0.0,0.0
SUPIR/ava_images___913881.npy.gz,0.0,0.23279,0.12144896,0.12000054,0.04662371,0.0,0.19862652,0.945179584120983,0.0,0.0
SUPIR/ava_images___914305.npy.gz,0.0,0.30848682,0.1922092,0.19891655,0.05719905,0.0,0.2663548,0.946969696969697,0.0,0.0
SUPIR/ava_images___915877.npy.gz,0.0,0.25040984,0.086900085,0.06925607,0.061090834,0.0,0.2176072,0.9416195856873822,0.0,0.0
SUPIR/ava_images___917236.npy.gz,0.0,0.26612952,0.148986,0.14863318,0.06338607,0.06149599,0.23509371,0.975177304964539,0.0,0.0
SUPIR/ava_images___917483.npy.gz,0.0,0.22978747,0.10769552,0.10491824,0.04905697,0.0,0.1896429,0.9328358208955224,0.0,0.0
SUPIR/ava_images___919115.npy.gz,0.0,0.14568907,0.08895379,0.09225541,0.030613681,0.0,0.124174416,0.9380863039399625,0.0,0.0
SUPIR/ava_images___919777.npy.gz,0.0,0.1529373,0.060778588,0.05722031,0.029813992,0.023336291,0.11244422,0.9829619921363041,0.0,0.0
SUPIR/ava_images___921523.npy.gz,0.0,0.17905158,0.08925613,0.09381509,0.028823115,0.0,0.11997506,0.9420289855072463,0.0,0.0
SUPIR/ava_images___921553.npy.gz,0.0,0.2821043,0.12335621,0.11661622,0.062472176,0.048415422,0.2350046,0.9945750452079566,0.0,0.0
SUPIR/ava_images___921595.npy.gz,0.0,0.14705431,0.0699248,0.0696885,0.025881665,0.0,0.11046934,0.9380863039399625,0.0,0.0
SUPIR/ava_images___921798.npy.gz,0.0,0.2639142,0.14788283,0.16268939,0.062488772,0.0,0.2271266,0.907258064516129,0.0,0.0
SUPIR/ava_images___922662.npy.gz,0.0,0.32228172,0.20638606,0.22772372,0.07808471,0.0,0.29851806,0.9417808219178082,0.0,0.0
SUPIR/ava_images___924263.npy.gz,0.0,0.23983848,0.12614611,0.13594383,0.05885898,0.040519774,0.21956313,0.9977827050997783,0.0,0.0
SUPIR/ava_images___924884.npy.gz,0.0,0.30408072,0.13303496,0.13620222,0.049649853,0.0,0.20311543,0.9416195856873822,0.0,0.0
SUPIR/ava_images___92577.npy.gz,0.0,0.24176395,0.082815185,0.07330179,0.05307944,0.0,0.17271093,0.877079002079002,0.0,0.0
SUPIR/ava_images___927230.npy.gz,0.0,0.17046005,0.052187286,0.029767454,0.04327722,0.0121977925,0.13977,0.9859154929577465,0.0,0.0
SUPIR/ava_images___927475.npy.gz,0.0,0.24676207,0.07002207,0.0444721,0.058571346,0.0,0.17768922,0.8925578526248144,0.0,0.0
SUPIR/ava_images___928321.npy.gz,0.0,0.26212123,0.09383817,0.058066726,0.072252735,0.009744644,0.22742587,0.983358547655068,0.0,0.0
SUPIR/ava_images___928766.npy.gz,0.0,0.25596166,0.085392594,0.072936356,0.063057624,0.0,0.19274813,0.9389671361502347,0.0,0.0
SUPIR/ava_images___930623.npy.gz,0.0,0.31822175,0.17879793,0.18932319,0.06942104,0.040451586,0.27444753,0.9515570934256056,0.0,0.0
SUPIR/ava_images___930744.npy.gz,0.0,0.26358593,0.11640758,0.118995756,0.053391296,0.0,0.19708598,0.935374149659864,0.0,0.0
SUPIR/ava_images___93099.npy.gz,0.0,0.28118145,0.12272521,0.13820821,0.08397479,0.0,0.24023116,0.87890625,0.0,0.0
SUPIR/ava_images___93275.npy.gz,0.0,0.1665734,0.06870576,0.07095227,0.036145065,0.0,0.124931574,0.87890625,0.0,0.0
SUPIR/ava_images___935639.npy.gz,0.0,0.2117458,0.0820441,0.08314738,0.035860363,0.0,0.13990247,0.9154379455131335,0.0,0.0
SUPIR/ava_images___935646.npy.gz,0.0,0.25082675,0.06774334,0.045133233,0.04699405,0.023926318,0.17123055,0.9892086330935251,0.0,0.0
SUPIR/ava_images___935650.npy.gz,0.010148704,0.23918617,0.078222185,0.05642563,0.057512466,0.016055524,0.19245267,1.0,0.0,0.0
SUPIR/ava_images___935655.npy.gz,0.018002033,0.32659245,0.16790885,0.17085926,0.0729597,0.050530314,0.2842912,1.0,0.0,0.0
SUPIR/ava_images___93573.npy.gz,0.0,0.3439476,0.16430576,0.19134378,0.100052476,0.0,0.28814867,0.8782201405152225,0.0,0.0
SUPIR/ava_images___936509.npy.gz,0.0,0.22342658,0.09756843,0.10067639,0.05221455,0.014670223,0.17532647,0.9819967266775778,0.0,0.0
SUPIR/ava_images___938315.npy.gz,0.0,0.2978856,0.208699,0.2367135,0.08353933,0.0,0.2901186,0.9416195856873822,0.0,0.0
SUPIR/ava_images___938703.npy.gz,0.0,0.26871362,0.16768709,0.18437031,0.07139953,0.0,0.24848473,0.87890625,0.0,0.0
SUPIR/ava_images___940984.npy.gz,0.0,0.17843622,0.06779929,0.06713724,0.029679688,0.0,0.10954642,0.9380863039399625,0.0,0.0
SUPIR/ava_images___941868.npy.gz,0.0,0.25999945,0.12048376,0.120908916,0.06610847,0.0,0.23902088,0.9380863039399625,0.0,0.0
SUPIR/ava_images___942122.npy.gz,0.0,0.28119922,0.18061818,0.18672359,0.05110867,0.10018647,0.24652201,0.9548611111111112,0.0,0.0
SUPIR/ava_images___942291.npy.gz,0.0,0.13503295,0.057472616,0.05447799,0.019874388,0.028396606,0.09458548,0.9969325153374233,0.0,0.0
SUPIR/ava_images___942453.npy.gz,0.0,0.29565123,0.1309181,0.14675283,0.07989586,0.0,0.25221726,0.9385665529010239,0.0,0.0
SUPIR/ava_images___943973.npy.gz,0.0,0.24039006,0.10008065,0.08394191,0.043083996,0.051393002,0.19304031,0.990990990990991,0.0,0.0
SUPIR/ava_images___944054.npy.gz,0.0,0.24234322,0.11869128,0.12957114,0.056084864,0.011182189,0.20283923,0.982532751091703,0.0,0.0
SUPIR/ava_images___944586.npy.gz,0.0,0.29044873,0.18614925,0.19735292,0.06510383,0.0,0.26953232,0.9380863039399625,0.0,0.0
SUPIR/ava_images___944618.npy.gz,0.0,0.1874465,0.055353373,0.046153545,0.035321575,0.0,0.13216215,0.9240246406570842,0.0,0.0
SUPIR/ava_images___946666.npy.gz,0.0,0.11315805,0.048692636,0.046467602,0.018923366,0.0,0.0821498,0.9452160493827161,0.0,0.0
SUPIR/ava_images___946686.npy.gz,0.0,0.274071,0.08421428,0.056868315,0.06980169,0.009303987,0.21490508,0.9960159362549801,0.0,0.0
SUPIR/ava_images___94721.npy.gz,0.0,0.26034802,0.17235716,0.19697386,0.07281293,0.0,0.24488628,0.8744939271255061,0.0,0.0
SUPIR/ava_images___947789.npy.gz,0.0,0.21174678,0.0772846,0.060027868,0.04425177,0.032966256,0.17102057,0.989345509893455,0.0,0.0
SUPIR/ava_images___94865.npy.gz,0.0,0.16975081,0.06572402,0.06974381,0.044252396,0.0,0.14450026,0.8640552995391705,0.0,0.0
SUPIR/ava_images___949353.npy.gz,0.0007573962,0.29995927,0.1131203,0.047620773,0.11123154,0.0011437237,0.27348527,1.0,0.0,0.0
SUPIR/ava_images___950987.npy.gz,0.0,0.26320738,0.14841278,0.14448506,0.055441722,0.05995828,0.23655316,0.9671179883945842,0.0,0.0
SUPIR/ava_images___951290.npy.gz,0.0,0.24241725,0.06974622,0.052714318,0.048939005,0.0,0.15666592,0.9380863039399625,0.0,0.0
SUPIR/ava_images___953752.npy.gz,0.0,0.26013154,0.1282959,0.14099503,0.06862745,0.027846396,0.23798156,0.9774436090225563,0.0,0.0
SUPIR/ava_images___954225.npy.gz,0.0,0.27399004,0.107656084,0.09957266,0.075905755,0.0,0.22950569,0.9299134560543565,0.0,0.0
SUPIR/ava_images___955417.npy.gz,0.0,0.12445697,0.060326245,0.061483175,0.026442735,0.0,0.10398716,0.9306260575296108,0.0,0.0
SUPIR/ava_images___956661.npy.gz,0.0,0.20990503,0.048917834,0.04428649,0.03375514,0.0,0.120058596,0.9174311926605505,0.0,0.0
SUPIR/ava_images___958275.npy.gz,0.0,0.23510915,0.092700556,0.05706042,0.06611992,0.02578497,0.21044546,0.9666080843585237,0.0,0.0
SUPIR/ava_images___95982.npy.gz,0.0,0.29185236,0.15688227,0.17291561,0.07436493,0.0,0.23813018,0.8557302231237323,0.0,0.0
SUPIR/blur_dataset___motion0197.npy.gz,0.0,0.20253569,0.11748456,0.12635612,0.04928713,0.0,0.18553674,0.9137426900584795,0.0,0.0
SUPIR/blur_dataset___out_of_focus0394.npy.gz,0.0,0.19591802,0.07355356,0.073040426,0.054590903,0.0,0.16500932,0.8782201405152225,0.0,0.0
SUPIR/blur_dataset___out_of_focus0544.npy.gz,0.0,0.2802357,0.11062288,0.094635785,0.07457394,0.0,0.23632064,0.8971291866028708,0.0,0.0
SUPIR/blur_dataset___out_of_focus0685.npy.gz,0.0,0.22503477,0.09446589,0.095082045,0.047842365,0.0,0.16333401,0.8844339622641509,0.0,0.0
SUPIR/pristine_images___00329.npy.gz,0.0,0.23469669,0.11271119,0.12522179,0.06427501,0.0,0.20331705,0.8366800535475234,0.0,0.0
SUPIR/pristine_images___00530.npy.gz,0.0,0.20511204,0.0687559,0.05178708,0.058495883,0.0,0.16212636,0.8148827776033996,0.0,0.0
SUPIR/pristine_images___01138.npy.gz,0.0,0.24978727,0.14421776,0.15474394,0.064513214,0.0,0.2249636,0.8878741755454084,0.0,0.0
SUPIR/pristine_images___01409.npy.gz,0.0,0.25712913,0.15841982,0.16779444,0.06320583,0.0,0.22954959,0.8875739644970414,0.0,0.0
SUPIR/pristine_images___03427.npy.gz,0.0,0.2584475,0.1372369,0.16570851,0.08402435,0.0,0.24321532,0.8955815842838226,0.0,0.0
SUPIR/pristine_images___03736.npy.gz,0.0,0.2689113,0.17107041,0.20332831,0.08245316,0.0,0.24794272,0.87890625,0.0,0.0
SUPIR/pristine_images___04323.npy.gz,0.0,0.2819435,0.18413943,0.19628134,0.07136251,0.0,0.26216242,0.9009009009009009,0.0,0.0
SUPIR/voc_emotic_ava___AVA__124763.npy.gz,0.0,0.24207467,0.09284036,0.102853715,0.070395626,0.0,0.21086708,0.9057971014492754,0.0,0.0
SUPIR/voc_emotic_ava___AVA__416496.npy.gz,0.0,0.26161474,0.08262583,0.076501906,0.0474684,0.0,0.16562343,0.8907363420427553,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.npy.gz,0.0,0.23792785,0.06264563,0.039519727,0.057974476,0.0,0.1667828,0.8265373594886489,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.npy.gz,0.0,0.25888616,0.10024368,0.10216206,0.06720214,0.0,0.23983026,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.npy.gz,0.0,0.28201222,0.15383157,0.16746813,0.06691894,0.0,0.23348165,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.npy.gz,0.0,0.26150823,0.11696828,0.12793177,0.08378292,0.0,0.23312348,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.npy.gz,0.0,0.26878262,0.143948,0.15588105,0.062074427,0.0,0.24189743,0.9333333333333333,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.npy.gz,0.0,0.25786328,0.15849666,0.1649335,0.055080842,0.0,0.23087966,0.9333333333333333,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.npy.gz,0.0,0.28712693,0.15483584,0.17261028,0.076103404,0.0,0.24967462,0.8465011286681715,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.npy.gz,0.0,0.2679403,0.16819064,0.1676476,0.047628846,0.10137397,0.24139652,0.9646302250803859,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.npy.gz,0.0,0.29202718,0.17305025,0.18497756,0.0765507,0.0,0.26718074,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.npy.gz,0.0,0.26662394,0.15017557,0.16571909,0.06713545,0.0,0.23217279,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.npy.gz,0.0,0.21771589,0.10253108,0.106820285,0.0590892,0.0,0.1943624,0.8802816901408451,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.npy.gz,0.0,0.30747378,0.16156806,0.17239732,0.06802036,0.0,0.24062505,0.8829195205479452,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000167220.npy.gz,0.0,0.27804416,0.13299085,0.14850503,0.07319101,0.0,0.23566052,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000179060.npy.gz,0.0,0.26704365,0.1445646,0.15223569,0.061834894,0.0,0.22686785,0.906195079086116,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000224596.npy.gz,0.0,0.31763697,0.17241876,0.18565214,0.06987067,0.0,0.2524526,0.9119649805447471,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000229896.npy.gz,0.0,0.27593413,0.13711551,0.15425959,0.07333051,0.0,0.23953193,0.8370535714285714,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.npy.gz,0.0,0.28618237,0.14786477,0.1530905,0.06798408,0.0,0.24362749,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.npy.gz,0.0,0.27712065,0.16050747,0.17772174,0.07922288,0.0,0.2664172,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000291373.npy.gz,0.0,0.2565931,0.10896794,0.106711,0.06343735,0.0,0.22437823,0.8761682242990654,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000332227.npy.gz,0.0,0.24743956,0.096056364,0.079553664,0.066988215,0.0,0.20514727,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000436901.npy.gz,0.0,0.2655142,0.1413478,0.15503031,0.07027704,0.0,0.23694593,0.8522727272727273,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000454541.npy.gz,0.0,0.2976789,0.1337892,0.14184034,0.08027918,0.0,0.2608747,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000557804.npy.gz,0.0,0.3079794,0.19193761,0.21513277,0.08157769,0.0,0.2757952,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.npy.gz,0.0,0.2324503,0.13790204,0.15545407,0.061001644,0.0,0.2058618,0.8844339622641509,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000036460.npy.gz,0.0,0.27855444,0.1819324,0.19924971,0.07501251,0.0,0.26045293,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000054091.npy.gz,0.0,0.29002002,0.14334613,0.15800965,0.067153856,0.0,0.23499453,0.87890625,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000057570.npy.gz,0.0,0.28784764,0.12973212,0.14806628,0.09014992,0.0,0.2468518,0.8741258741258742,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000067252.npy.gz,0.0,0.27352986,0.15545858,0.17318034,0.07084139,0.0,0.24196482,0.8782201405152225,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000111874.npy.gz,0.0,0.26261622,0.1399611,0.14058006,0.06930325,0.0,0.24683273,0.8823529411764706,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000170000.npy.gz,0.0,0.25265202,0.14478259,0.15755433,0.061764557,0.0,0.22098148,0.8919133192389006,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000170267.npy.gz,0.0,0.2588251,0.13957982,0.14926812,0.06602806,0.0,0.22763738,0.8620689655172413,0.0,0.0
SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000185305.npy.gz,0.0,0.30538997,0.14049295,0.17141101,0.10089131,0.0,0.27594998,0.8741258741258742,0.0,0.0
