sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
QualiSR-Set120/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.npy.gz,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,4.4217577,-1.5934339,-3.5206392,2.5676923,3.0972958
QualiSR-Set120/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.npy.gz,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,3.8469095,-1.3085598,-3.402756,2.4741688,2.7588058
QualiSR-Set120/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.npy.gz,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,4.1015344,-1.4253106,-3.3827388,2.7342997,3.0976267
QualiSR-Set120/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.npy.gz,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,-0.54010916,0.35493222,1.671989,-0.29818153,-2.8341734
QualiSR-Set120/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.npy.gz,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,-0.55147433,0.57427615,1.6196549,-0.4390775,-2.8987436
QualiSR-Set120/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.npy.gz,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,-0.7580632,0.49179566,1.7596669,-0.44554377,-3.0635967
QualiSR-Set120/PASD/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.npy.gz,PASD,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,PASD/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,4.639413,-3.1865222,0.07229483,4.6405153,-3.0082128
QualiSR-Set120/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.npy.gz,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,4.830025,-2.9399114,-0.71129936,4.5366035,-2.036007
QualiSR-Set120/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.npy.gz,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,QualiSR-Set120,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,4.361738,-2.7981055,0.13360423,4.6287694,-3.0945206
QualiSR-Set120/PASD/voc_emotic_ava___JPEGImages__2008_003883.npy.gz,PASD,voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___JPEGImages__2008_003883.png,QualiSR-Set120,voc_emotic_ava___JPEGImages__2008_003883,PASD/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,1.2184244,-1.8778763,-1.8998327,0.13134915,0.92459047
QualiSR-Set120/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.npy.gz,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,QualiSR-Set120,voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,2.4532738,-1.8596573,-2.0021358,-0.21261722,1.5803393
QualiSR-Set120/SUPIR/voc_emotic_ava___JPEGImages__2008_003883.npy.gz,SUPIR,voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___JPEGImages__2008_003883.png,QualiSR-Set120,voc_emotic_ava___JPEGImages__2008_003883,SUPIR/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___JPEGImages__2008_003883.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,1.7999891,-2.125982,-1.7702601,0.1340611,1.3142458
QualiSR-Set120/PASD/voc_emotic_ava___VOC2012__2010_004399.npy.gz,PASD,voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___VOC2012__2010_004399.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2010_004399,PASD/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,-1.1454566,-0.4915421,2.0567222,0.5190121,-2.8357909
QualiSR-Set120/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.npy.gz,RealESRGAN,voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2010_004399,RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,-0.8431035,-0.89149386,1.8903961,0.82601,-3.527017
QualiSR-Set120/SUPIR/voc_emotic_ava___VOC2012__2010_004399.npy.gz,SUPIR,voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___VOC2012__2010_004399.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2010_004399,SUPIR/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2010_004399.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,-1.2578573,-0.40179336,1.9385645,0.59152603,-2.8191202
QualiSR-Set120/PASD/voc_emotic_ava___VOC2012__2012_004043.npy.gz,PASD,voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/voc_emotic_ava___VOC2012__2012_004043.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2012_004043,PASD/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,2.4334936,-0.24550264,1.3005655,0.29050004,-3.5746107
QualiSR-Set120/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.npy.gz,RealESRGAN,voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2012_004043,RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,2.9681292,-0.4148872,1.220708,0.6958202,-3.898367
QualiSR-Set120/SUPIR/voc_emotic_ava___VOC2012__2012_004043.npy.gz,SUPIR,voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/voc_emotic_ava___VOC2012__2012_004043.png,QualiSR-Set120,voc_emotic_ava___VOC2012__2012_004043,SUPIR/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/voc_emotic_ava___VOC2012__2012_004043.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,2.637916,-0.25166708,1.7510469,0.5389234,-3.7313895
