sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3163652,-0.40408075,0.80610555,-0.32394367,-1.9436044,2.519749,0.21928534,-0.7870902,-0.2823628,0.080629624,0.77112424,0.20385686,-1.9977412,0.3654732,0.091539726,-0.08249152,-0.4466533,-0.044279337,-0.3527516,-0.36269373,0.679284,0.098021865,0.17286208,0.017062403,-0.43372452
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3549113,0.93946433,1.135755,-6.706688,-3.485075,-5.27105,-5.7541747,0.977985,5.295015,0.61094105,2.5462804,-1.4732418,1.699268,-0.7138454,0.55854356,-0.2237907,2.0554101,-0.60920906,1.2556136,0.23817337,0.57834166,0.3639794,-0.1334273,0.45074213,-0.6490808
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3204677,0.9604339,1.1337228,-6.7267356,-3.4734726,-5.2750735,-5.741255,0.9921559,5.307352,0.62701076,2.515536,-1.4564534,1.7117962,-0.698364,0.5524329,-0.2365812,2.0508013,-0.6136083,1.2758602,0.23036572,0.56582475,0.35019076,-0.14073323,0.44689286,-0.64449215
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3549113,0.93946433,1.135755,-6.706688,-3.485075,-5.27105,-5.7541747,0.977985,5.295015,0.61094105,2.5462804,-1.4732418,1.699268,-0.7138454,0.55854356,-0.2237907,2.0554101,-0.60920906,1.2556136,0.23817337,0.57834166,0.3639794,-0.1334273,0.45074213,-0.6490808
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1936018,-0.24492802,1.318924,-0.5856285,-2.7272496,1.503027,-0.26551995,-1.9626629,-0.007605031,0.16334698,1.4686127,0.024537392,-1.8525088,-0.46543148,-0.057715967,-1.146438,-0.64012784,0.4345194,-1.2281717,0.37912726,-0.14279014,-0.031079233,0.38325876,-1.1735959,-0.57569194
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1965969,-0.23034962,1.3245311,-0.5849629,-2.7237253,1.5204382,-0.26278144,-1.9603684,-0.023492292,0.15782163,1.464881,0.023816206,-1.8569796,-0.45989242,-0.06860295,-1.1542277,-0.6384333,0.43934944,-1.2270223,0.3818087,-0.14366281,-0.018526018,0.37678462,-1.1714406,-0.5744102
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1936018,-0.24492802,1.318924,-0.5856285,-2.7272496,1.503027,-0.26551995,-1.9626629,-0.007605031,0.16334698,1.4686127,0.024537392,-1.8525088,-0.46543148,-0.057715967,-1.146438,-0.64012784,0.4345194,-1.2281717,0.37912726,-0.14279014,-0.031079233,0.38325876,-1.1735959,-0.57569194
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.3840691,-1.8312998,-3.544865,-2.6440415,2.2382493,-1.7073805,1.7613823,-1.765713,2.0468976,-4.3843484,-3.1188414,-1.5532198,-0.6682093,1.4552865,-2.0899732,1.7558744,0.2420429,0.019199684,-0.13941522,3.4717286,-0.5517396,0.11155385,-0.7054633,1.1820238,0.93877864
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.35167158,-1.744454,-3.4639657,-2.653825,2.2045026,-1.6193635,1.7717142,-1.7231512,2.028701,-4.317068,-3.104137,-1.5557351,-0.63281727,1.4206446,-2.0218496,1.7229431,0.25924885,0.02629903,-0.18914825,3.414839,-0.5637455,0.14484924,-0.70659745,1.2177447,0.8760904
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.3840691,-1.8312998,-3.544865,-2.6440415,2.2382493,-1.7073805,1.7613823,-1.765713,2.0468976,-4.3843484,-3.1188414,-1.5532198,-0.6682093,1.4552865,-2.0899732,1.7558744,0.2420429,0.019199684,-0.13941522,3.4717286,-0.5517396,0.11155385,-0.7054633,1.1820238,0.93877864
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.84651494,-3.2528317,4.768632,4.2552133,2.6287942,-4.8599343,0.19486292,-4.797686,0.023585081,0.22940075,1.5164056,0.15692583,0.5125849,0.3894161,-0.86596847,1.7242575,-2.4561775,3.5558388,3.5119424,1.7045695,3.298352,0.5853569,-0.14324008,1.558892,0.41510817
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.83264863,-3.2416658,4.7379217,4.2533555,2.5976257,-4.8460555,0.21982592,-4.8109145,0.006778091,0.2370499,1.4973172,0.118290454,0.49694622,0.41266707,-0.8641788,1.7286506,-2.448209,3.5722497,3.5274215,1.7078443,3.3369446,0.60676605,-0.12817599,1.5810175,0.38692972
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.84651494,-3.2528317,4.768632,4.2552133,2.6287942,-4.8599343,0.19486292,-4.797686,0.023585081,0.22940075,1.5164056,0.15692583,0.5125849,0.3894161,-0.86596847,1.7242575,-2.4561775,3.5558388,3.5119424,1.7045695,3.298352,0.5853569,-0.14324008,1.558892,0.41510817
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,6.7749004,1.2229763,1.4961436,0.3098685,-0.5716579,-0.4143963,1.9767294,-0.12934768,-3.5045967,1.0811411,5.894813,-2.6311746,0.32266867,4.856505,-1.3775108,-0.61214757,3.4597597,-1.5147432,3.1786222,-0.5019507,-2.0988052,0.38679785,-1.063713,0.56066275,1.0139688
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,6.8238783,1.2405157,1.50739,0.31201506,-0.60196126,-0.4033115,2.011061,-0.1200974,-3.4718876,1.0858597,5.9077406,-2.6064835,0.32918262,4.8481674,-1.3870845,-0.63017726,3.459649,-1.5212411,3.2240086,-0.5246421,-2.1127923,0.3830067,-1.0808458,0.567283,1.0198808
QualiSR-Set120/SUPIR/ava_images___865616.npy.gz,SUPIR,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___865616.png,QualiSR-Set120,ava_images___865616,SUPIR/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,6.7749004,1.2229763,1.4961436,0.3098685,-0.5716579,-0.4143963,1.9767294,-0.12934768,-3.5045967,1.0811411,5.894813,-2.6311746,0.32266867,4.856505,-1.3775108,-0.61214757,3.4597597,-1.5147432,3.1786222,-0.5019507,-2.0988052,0.38679785,-1.063713,0.56066275,1.0139688
QualiSR-Set120/PASD/ava_images___953752.npy.gz,PASD,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___953752.png,QualiSR-Set120,ava_images___953752,PASD/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,1.2218543,1.5332316,0.4300188,-1.1950125,-1.0107019,1.3859072,1.6271281,-0.8492956,0.78903484,-0.7837442,0.7921028,-0.33109838,-2.0556214,-1.6200973,0.40635896,-0.7803974,-1.3374283,0.9424291,1.6196748,0.25313383,-1.6282122,-2.2440479,-2.5961025,0.9970533,-3.5252254
QualiSR-Set120/RealESRGAN/ava_images___953752.npy.gz,RealESRGAN,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___953752.png,QualiSR-Set120,ava_images___953752,RealESRGAN/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,1.1983889,1.5340793,0.42659336,-1.1959319,-0.9994175,1.3742213,1.6135232,-0.8530067,0.7626307,-0.78868526,0.790081,-0.33379412,-2.0677338,-1.6106465,0.41359338,-0.7776145,-1.3308139,0.9376197,1.6152323,0.2630235,-1.6247815,-2.2531776,-2.5856485,0.9905543,-3.5322635
QualiSR-Set120/SUPIR/ava_images___953752.npy.gz,SUPIR,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___953752.png,QualiSR-Set120,ava_images___953752,SUPIR/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,1.2218543,1.5332316,0.4300188,-1.1950125,-1.0107019,1.3859072,1.6271281,-0.8492956,0.78903484,-0.7837442,0.7921028,-0.33109838,-2.0556214,-1.6200973,0.40635896,-0.7803974,-1.3374283,0.9424291,1.6196748,0.25313383,-1.6282122,-2.2440479,-2.5961025,0.9970533,-3.5252254
QualiSR-Set120/PASD/blur_dataset___out_of_focus0685.npy.gz,PASD,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,PASD/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.4716979,-2.481857,-3.068454,-1.7274427,-0.40181506,-0.39090776,-0.05855582,-1.2456765,2.4690483,-4.8682723,-3.0578656,-1.5741879,-0.7069404,3.856817,-3.1928806,-1.010443,-1.7615638,-1.0620202,2.4210567,-4.3241324,-0.54295987,0.26077718,-0.09475137,-1.789992,0.22570059
QualiSR-Set120/RealESRGAN/blur_dataset___out_of_focus0685.npy.gz,RealESRGAN,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,RealESRGAN/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.4716979,-2.481857,-3.068454,-1.7274427,-0.40181506,-0.39090776,-0.05855582,-1.2456765,2.4690483,-4.8682723,-3.0578656,-1.5741879,-0.7069404,3.856817,-3.1928806,-1.010443,-1.7615638,-1.0620202,2.4210567,-4.3241324,-0.54295987,0.26077718,-0.09475137,-1.789992,0.22570059
QualiSR-Set120/SUPIR/blur_dataset___out_of_focus0685.npy.gz,SUPIR,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,SUPIR/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.4716979,-2.481857,-3.068454,-1.7274427,-0.40181506,-0.39090776,-0.05855582,-1.2456765,2.4690483,-4.8682723,-3.0578656,-1.5741879,-0.7069404,3.856817,-3.1928806,-1.010443,-1.7615638,-1.0620202,2.4210567,-4.3241324,-0.54295987,0.26077718,-0.09475137,-1.789992,0.22570059
