sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
RealESRGAN:ava_images___638209,RealESRGAN,ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638209.png,test,35.939594,20.732655,-0.18758884,-14.213963,13.601229,3.7717047,-13.155951,2.1529052,-3.6719477,-4.5128956,-11.078861,-7.0218096,13.626059,-9.635567,-8.249035,-9.701276,-10.647748,1.9148932,-6.060736,-0.8537215,-12.350911,-7.4358115,-1.2319628,-18.240433,-0.0976274,-3.2679946,-9.652881,-7.610423,9.906671,-0.24216998,-7.7745657,-8.872225,0.6850576,-7.706755,5.9182396,-8.404333,1.3684751,5.7710156,7.6337676,-3.0210238,-3.0096202,6.936424,14.24783,-7.081707,2.9030528,-2.7814333,1.9955784,-7.8736076,-1.3137279,2.6820333,-15.960321,-1.2912552,-3.7612367,0.955775,-4.8693657,3.3320575,-6.3513474,-10.6189165,-7.458433,-4.3244257,4.934014,-10.292837,-2.2325108,5.409465,1.53054,3.9601007,0.8402922,-7.289934,4.8216343,-2.463509,0.56179774,-3.340084,-12.065677,-1.7727425,-2.5216625
RealESRGAN:ava_images___638225,RealESRGAN,ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638225.png,test,41.11694,-18.918053,-2.442657,-22.795376,-18.473795,14.915558,-17.708607,-10.023434,3.798077,15.372092,-1.891124,-4.611179,-15.761386,-13.338298,-3.2228189,-0.0130672455,-17.959618,6.174152,-7.4347806,6.3302746,2.0254543,-10.899922,-6.2166243,19.068562,19.780098,-4.8602357,6.495931,6.8617053,4.8486404,0.09036189,-12.880889,-12.681961,-2.232001,-2.1556597,1.7071927,1.1579514,9.635829,-5.018477,-3.0642376,14.7092905,1.0266252,-6.454077,-11.288514,2.0634656,3.759395,8.345587,8.90786,4.3537226,-1.7097386,-11.509662,1.1573367,-0.2957201,-2.3316355,11.623022,-2.6596673,12.512627,-12.792938,-18.814747,-14.698811,-7.0211334,-10.115173,2.3134315,4.8699493,-1.7849314,0.7704067,3.4919543,-3.6643019,-2.7860324,6.0820794,5.6004515,-0.9484824,2.2454557,-2.305196,-7.3235655,7.73666
RealESRGAN:ava_images___639435,RealESRGAN,ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639435.png,train,-11.800219,-28.415405,29.086363,-22.424292,25.09808,-14.197752,-8.973936,5.228614,2.327794,10.889944,-3.845925,15.702204,23.031548,9.293503,-0.68147224,-5.2387,-13.236691,21.555023,0.6192461,6.548067,11.695169,-16.187815,9.921002,-3.3437324,5.0719776,-22.064604,-10.416682,17.005936,-8.508195,-12.063812,-1.1317945,20.61337,0.47450778,-10.554833,-6.6976423,0.5528469,-11.048207,2.693674,-6.8988395,-0.8365828,-6.2541294,-3.7018905,4.944571,15.194363,-11.039354,7.534242,-18.107237,-10.879181,10.244348,-6.5724616,-2.1618993,5.601055,-1.2664006,13.5164995,-8.502596,-15.936163,-4.0068555,2.494061,-6.22816,4.133876,-0.9709816,-4.5097413,-0.9890858,-6.3295655,-5.828599,-11.85448,15.201808,-2.4123206,-10.35344,5.6120024,12.502603,-6.9143004,1.3732061,2.7642763,-1.8270719
RealESRGAN:ava_images___639483,RealESRGAN,ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639483.png,train,9.978519,-31.109844,-20.194506,-6.7475677,25.33354,17.599266,8.893782,-11.768405,-4.0810676,2.3419566,5.843831,15.009855,-12.131072,4.0642705,20.800367,7.490606,13.732878,1.0974607,5.4361405,-0.7466072,9.066829,-6.219347,20.104664,2.4439368,2.223376,0.4103613,-2.7156105,-3.1721978,-1.0825413,4.0297527,6.046303,6.281803,3.1869562,8.059772,-18.531195,-6.316271,2.6605892,-0.7319121,7.848486,-0.42325816,-3.423317,-3.8719635,13.442002,1.9633967,0.6331816,14.9715,7.6192217,-9.87553,4.8283005,9.121419,8.861101,-4.4956045,-7.3140454,-5.518875,3.2921963,13.129086,13.102843,2.7564638,4.7570934,-0.62582564,-5.6354957,15.275303,7.7313204,11.509731,-3.5202928,3.9145603,-10.502191,-6.930844,3.651439,-7.0493097,-3.8783388,6.6794972,-8.752628,-2.3614042,8.872041
RealESRGAN:ava_images___639648,RealESRGAN,ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639648.png,test,0.23470306,-22.954632,-8.307048,1.0206832,32.843616,5.382884,-6.666597,-6.973526,3.665845,5.5947313,5.431429,13.069942,-0.7116953,3.921396,8.238847,-11.328259,-2.1108503,-1.7993894,14.422847,1.8570592,7.79865,-14.276796,12.059393,-3.123074,3.0392015,-8.174175,-6.716571,-3.462346,0.3346461,5.882434,4.9489355,2.9319768,2.7258606,-4.6419177,1.7599375,-4.017,-0.19880235,-3.6580698,-10.359346,-4.157614,-1.946763,5.5828886,5.8326225,-7.5088615,-10.139987,-3.2144701,4.892573,-2.9555864,5.8160005,12.709345,0.89736986,1.9411796,2.840218,-3.2105489,-2.8613327,2.0839057,1.5181514,-3.574006,-4.855238,7.916317,4.529051,1.8172196,4.140497,-6.098956,0.3842032,1.4171296,3.0961068,4.0146894,1.4087439,4.2598877,1.6954495,-0.34865916,-1.7110448,-8.562841,7.191801
RealESRGAN:ava_images___640333,RealESRGAN,ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___640333.png,train,5.737816,19.373554,-17.147955,5.526656,16.87469,-0.7466927,13.404272,-6.5512614,-8.710804,12.011956,-12.3512335,-8.665224,-5.012458,0.78937066,-5.1981606,-6.6038656,-6.338663,4.3225613,2.2325435,-1.8411722,1.928879,3.5308332,-2.3511567,7.936232,-8.635524,5.9277606,-11.57948,1.255972,-3.0673776,-1.3987058,-8.725651,-7.3480515,10.731737,9.48682,11.425445,7.6312714,0.9893955,-11.38785,0.7339132,0.5109437,-8.378763,-0.6412004,-2.8798075,1.8501571,5.387356,2.6908555,5.4490805,-7.4849434,-11.913418,9.5001,-5.617698,3.805501,-2.5639846,2.5461228,-2.3442361,-5.1591086,-0.3770619,-0.09890458,1.5050628,2.447382,2.6538477,1.8666409,-2.6479745,-2.3703282,-8.175956,3.5872169,-8.239435,-0.4885082,-14.592355,2.0757987,-3.2139492,2.828994,0.5067982,3.5892336,0.45723557
RealESRGAN:ava_images___642663,RealESRGAN,ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___642663.png,test,-4.1621265,11.402672,-16.585026,15.151157,-2.6949043,8.193857,0.48267937,-6.771299,-8.303952,0.92129016,7.667486,0.28200722,-10.353028,3.9878788,3.0633125,0.37103796,-4.9210396,-0.9791249,1.9190198,0.13878226,4.8526745,-3.323483,3.858523,-5.072538,-4.3730288,1.1461679,-2.057315,2.245935,-0.041560292,2.7725558,-1.4393003,6.579192,7.538926,4.298901,-1.9143054,2.3157678,-1.1284945,-0.9002895,2.7976913,1.6519294,-0.80532193,-4.108596,-2.9093657,-4.005429,-2.087043,2.1647027,2.0861456,-0.6132288,3.6314974,3.9586122,1.7128288,4.253069,-1.8558276,-0.5824991,0.677588,-5.3245344,1.568953,-0.7300664,-0.54491806,-2.4728305,-5.4779058,2.4933677,-1.5721929,1.1992601,-1.1144361,0.49398756,0.1496067,-0.86299014,-2.7394555,1.3657522,1.0521382,-2.1357906,-1.6269605,0.07532388,-1.552894
RealESRGAN:ava_images___64519,RealESRGAN,ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64519.png,train,-14.910759,14.188559,-17.945148,5.5737205,0.16516042,2.9738994,9.978447,-2.131869,-11.294636,-5.4576397,3.7416818,0.65847826,1.9723382,2.5953805,-3.3222523,3.0480762,2.27155,1.1320791,-5.3060884,-3.1385548,6.1819334,-1.2746671,1.7655623,-2.9481692,-0.8964344,-1.3363118,0.77729523,5.550862,-0.59495175,3.8101482,-1.7635586,3.7125359,1.3549249,0.81968814,-1.9006956,0.84904456,-2.3164525,-0.7926813,-1.5802317,0.30507907,-8.148331,4.3207207,-3.167356,-0.89702606,-1.497843,3.172703,0.42297482,-0.0023264885,-0.23638225,2.7859633,-0.3623902,0.11062765,2.4217062,-1.3838923,0.16014457,-4.119636,2.178682,-0.9169196,0.96329165,-4.1943192,0.24743938,-0.38776112,2.3865538,4.3001943,1.4260952,-4.3211536,2.470271,4.851939,2.0513093,0.40502155,2.8254724,-2.468427,-2.0030367,0.33108228,4.1014175
RealESRGAN:ava_images___645355,RealESRGAN,ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645355.png,train,-26.893185,12.163635,10.668251,-2.8564954,2.531528,6.7563767,-2.6636558,-0.26870617,5.1834626,2.1327693,-6.241335,-5.821241,1.4737239,0.14911059,2.5757744,7.3524895,-2.4076428,0.40640402,2.2331944,0.7452748,-1.1314287,1.4286758,-6.571904,2.4053946,-0.5657714,4.085905,1.6928909,-3.7135005,6.6251254,2.1233482,-0.9019327,1.3630495,-2.0899196,-1.8887066,0.81005335,0.10468507,-2.513578,1.4688377,-2.1796956,0.63348246,4.991681,1.3148019,-2.3265605,1.2939487,-0.25234497,1.6497326,0.8283024,3.980714,5.0313263,-2.199175,1.1555576,1.9785217,-1.646981,0.8481679,1.6591845,1.5112709,-1.3638862,0.5574634,-0.920846,0.9768696,-6.8435025,0.72673273,-0.17174488,-3.89522,-2.083119,2.6471987,-4.0413547,0.75864136,2.3256364,2.0948515,-0.023662806,1.256096,3.5776691,0.9915274,-1.7322559
RealESRGAN:ava_images___645845,RealESRGAN,ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645845.png,test,19.99419,-14.5597,13.9075575,-20.116014,-21.375471,12.073242,-6.8691354,17.635326,-22.838215,-9.476971,-5.5314875,3.9641495,7.7516336,-2.116839,3.7439907,16.797123,-1.4330378,-6.874224,-5.639621,-1.404441,0.9678011,0.40349925,6.622854,-0.599229,-9.816845,-1.4737186,-10.763718,-2.1837137,-9.014638,12.127698,-5.219215,-2.8662314,0.9557448,5.4077773,-0.3642158,-6.5071783,-7.2527657,5.822889,2.8888102,1.8794233,-9.254372,3.1956682,10.416216,-1.8352625,7.770046,-0.6613376,0.22962344,8.553059,6.05061,9.465876,-0.8803934,5.306864,6.475606,2.0919092,-5.529066,0.8294859,0.28032097,0.88882697,-3.1469183,1.543026,-4.545975,-7.816835,2.3139937,-3.1359372,-4.277262,-4.515299,0.81265676,1.6036948,-7.1521244,6.98263,-1.1502968,-0.3172195,-3.5075333,-4.3261495,9.127792
RealESRGAN:ava_images___64690,RealESRGAN,ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64690.png,train,-19.161476,-12.117414,9.498817,14.795994,17.532965,-2.202645,-4.4609933,1.4414077,8.62389,4.4984617,2.4414093,15.899845,2.1027596,-5.3057833,-2.1339226,-13.799148,10.110821,-6.219306,-2.3316212,-6.2390428,-1.9099268,-1.043377,10.234688,6.5729976,8.13472,-4.925202,6.434175,-2.7255635,0.97668874,-5.8877873,3.9617665,-12.117959,-7.4205437,9.296452,-5.2429237,6.6665854,5.4321237,4.2031574,0.39604187,-8.320443,-11.254856,2.2723877,-1.6674477,2.779163,10.793454,-3.7601292,-3.190845,-6.4258747,4.060049,-2.9590037,1.9332579,4.6711607,-2.4335458,-0.9514199,1.4820585,1.102973,-4.634346,-5.676545,2.6340497,-4.551193,-3.0830512,5.4618654,-4.2450647,-1.9974684,9.701773,0.73779047,0.45061958,-2.0998623,-2.074366,-1.1296985,-4.662819,-3.5217915,-8.467955,2.7141056,0.19725442
RealESRGAN:ava_images___647562,RealESRGAN,ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___647562.png,test,54.26752,9.950387,3.8354025,-33.312023,-17.229124,21.34459,-1.2940359,12.44191,-1.049382,-10.820883,-8.042234,8.246823,14.651535,-1.187162,-11.802438,-10.799743,10.474812,1.9973326,-11.104004,-3.1338363,-19.758682,-1.1160315,-3.0603466,-17.813534,-3.301669,-1.814582,-26.298737,1.588463,6.637132,3.500485,-13.984567,0.5132298,-3.7011845,7.458718,5.6259546,8.974568,-7.593454,8.965318,13.106209,5.7136197,-10.879565,6.3858786,26.479979,-10.299781,8.544431,-7.060859,2.5469162,0.695747,3.710123,1.8073344,-8.506345,3.3970027,-8.612486,-0.6592964,-15.66089,1.4638393,-7.8156734,-12.321836,3.646003,-5.083406,15.273758,-6.2291093,-3.2435894,4.2775054,2.0172687,-8.846281,4.263997,-9.072804,-4.722658,-4.2031736,2.9028149,4.987515,-5.830343,3.0513933,-3.240895
RealESRGAN:ava_images___648623,RealESRGAN,ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___648623.png,train,5.461048,6.650359,-9.865013,23.677683,-28.924543,1.6381613,-14.0262165,-7.061931,-20.008629,11.468438,10.686111,2.1134882,-0.1714105,11.074436,5.4497347,-4.6723413,-5.7868843,-2.8121243,-4.9161716,0.14508224,-5.652788,10.364095,-1.9246069,-19.816694,5.6975513,7.262695,-12.756768,3.8227315,-8.436498,11.035389,6.7775564,5.044333,-12.039333,-0.11115289,-1.7067869,7.91346,10.106112,2.903957,9.00011,5.528541,-4.3589554,11.521321,4.1184416,8.428747,1.659792,2.3022845,-2.5005965,-19.791832,19.636806,-7.5348296,-17.859602,-4.8419166,9.848187,-0.4588195,2.7205734,-18.845968,-1.4708122,12.336534,2.0321705,-4.476868,-1.0391831,-5.899689,4.5795946,0.8027199,-8.562002,-21.978476,8.846505,9.019691,1.6397943,0.73087287,-7.794585,-15.02733,-1.1900153,4.514065,8.278794
RealESRGAN:ava_images___648718,RealESRGAN,ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___648718.png,train,-11.010336,12.18232,3.020042,-3.1012325,-2.063763,8.863131,-1.8168473,-8.8858595,6.772941,0.012690663,-0.9908798,-2.0859394,-5.1666026,1.7449243,-2.1251795,4.996562,-2.259529,-2.8186774,-1.5563083,0.8159549,-2.6067958,2.4211144,-10.649081,-7.535962,-3.9457138,4.062466,3.0623589,-6.529998,0.05568278,6.2327714,-2.2272496,3.4551213,0.9345381,1.3277507,3.2409046,-2.5681207,-2.7889593,-5.0852284,-2.036704,-2.954659,7.8035383,1.0707798,-6.891509,-3.2187343,-0.9266367,1.9516895,-1.3784305,-7.3888597,1.3657173,-6.599492,-0.44585046,2.5369058,5.3255725,-4.4673843,0.71536684,-6.4454308,0.54227483,1.9277084,-0.9769174,2.577794,-4.87637,2.8924298,2.7261577,-4.62486,-1.8151767,1.6199967,0.4859885,0.64995563,-2.0529256,0.2941904,3.818715,-5.2301455,2.3945327,6.705043,-2.2757676
RealESRGAN:ava_images___649899,RealESRGAN,ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___649899.png,train,16.214363,-18.002235,-32.42408,3.2250395,5.271345,20.929277,34.55914,-7.409067,16.40683,29.679222,12.045166,36.24037,19.895247,-6.5405602,0.19552165,1.4293771,-3.3820362,-33.166073,-10.271903,-41.473896,-2.2379608,6.056676,-3.754867,3.037202,-38.078682,4.573534,-11.865155,0.025673985,-0.9349879,2.1742125,0.27209163,-2.1737092,-10.347234,-13.840187,3.4460003,-15.447795,-16.023087,-37.738018,-17.140182,-16.458193,15.438014,13.373316,1.45501,21.244175,3.7562106,1.6295068,3.0587678,-1.2075813,-14.800583,0.6084292,9.994996,31.797745,-6.299059,-0.4460519,-7.3588753,1.3284211,13.325911,-2.3675654,16.341976,23.431767,6.5814857,-14.648018,-28.6786,-30.348692,-0.99703074,17.947908,-13.808091,-8.069181,3.9002013,1.8276212,9.492602,-6.367727,17.371344,17.28145,18.022875
RealESRGAN:ava_images___649907,RealESRGAN,ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___649907.png,train,54.4033,22.589062,-6.01649,9.043545,28.294851,4.5051436,9.068345,58.071743,17.84451,40.58465,-9.122003,-9.883219,-8.83392,-3.7618809,11.189925,-32.56989,-5.446682,-31.924246,-12.732562,24.040909,28.205154,-11.298728,-10.915467,-9.312367,-16.655697,19.368267,-6.8057866,-14.914692,5.586017,0.97349066,30.174477,6.133746,-4.9887056,18.754532,8.297098,15.32124,5.652274,-22.315937,22.310986,-17.28045,-6.4304867,-41.754658,27.147041,21.835224,27.353605,-8.390463,8.061465,22.837746,-16.055054,2.5638604,51.598457,7.837889,5.8505063,18.535109,11.44789,-12.525766,32.45845,24.466385,-4.187826,-23.738705,14.552832,36.235287,29.641941,22.853086,8.221035,-0.7752038,-4.7091646,0.54318464,-1.6778209,-15.817758,25.641207,-5.929442,9.995203,-12.885417,7.455493
RealESRGAN:ava_images___650512,RealESRGAN,ava_images___650512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___650512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___650512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___650512.png,train,90.92793,45.29116,10.540869,30.941008,36.52313,-37.85594,20.98057,25.262333,9.374458,-32.23287,-25.201355,31.34101,-31.137796,8.8769655,17.082836,34.672916,5.427628,-12.242426,-8.546845,4.102639,-0.718781,-13.151042,-49.225994,-8.350381,14.505758,-21.898018,-10.421281,-7.9141517,13.504703,-15.433683,28.997852,-12.6713,-18.04214,-11.90741,21.509197,0.18283057,-2.7269197,12.1475935,27.124508,-14.357254,-6.9556212,-12.799938,39.98892,1.0693426,7.9487057,8.508729,-14.556849,-17.68444,-8.995377,15.275694,-24.980766,28.30721,48.224983,3.5007484,1.0278133,25.167707,-27.916761,1.0521976,-7.7302504,-18.598715,-10.077915,-9.276485,-14.770578,5.2380133,28.621647,34.614822,-22.92606,12.229913,27.553524,1.6690598,22.149874,26.653337,-0.5707168,-10.014929,-11.589109
RealESRGAN:ava_images___650835,RealESRGAN,ava_images___650835.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___650835.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___650835.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___650835.png,train,-6.870468,2.5840015,-14.947414,-3.962463,-14.313076,-4.215303,12.4737625,10.850918,-2.2498417,-9.304569,-1.3192744,3.0033827,22.269424,-2.9468286,-5.882758,-2.0914884,11.949442,-9.255863,-5.712909,-16.166494,4.711548,-1.7419678,10.519011,3.5429363,-3.7352154,2.0073023,-0.17537834,-2.069859,-7.570376,-2.9320965,-0.9387617,-2.81003,-4.779915,-1.4856895,0.9194104,-1.5631607,-10.811771,3.9236343,-10.285639,-4.44667,0.9739008,4.1029406,9.570243,-5.2577305,-3.0782697,-0.045624316,0.59600806,-2.5691462,0.6798233,4.2487154,-2.2749918,-3.1511984,-0.9813838,11.264799,-5.0714283,0.11318076,-3.7836814,4.6064744,0.024724603,3.8889756,5.5747166,0.56417155,3.8771513,7.4257183,-1.2090311,-1.2818936,-1.2456555,-1.7388746,-3.8245595,1.8860776,0.8393489,-4.765715,-1.790338,-2.4558475,-11.505987
RealESRGAN:ava_images___651624,RealESRGAN,ava_images___651624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___651624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___651624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___651624.png,train,11.290955,13.789341,-6.624828,3.2318947,3.6364312,9.662491,3.8831344,-3.2907681,-8.22295,-9.454133,-2.3016837,3.9713717,4.0090833,6.0332236,-3.076337,-3.0259132,-11.325458,22.166986,-8.646944,-0.050302982,2.7198555,5.392458,10.906459,14.884669,-6.4736056,5.2262836,13.381354,2.5644107,8.957494,-0.15496743,-1.1450157,-12.246706,6.913657,-1.3226281,6.8396554,-5.998437,2.8562574,6.1483493,-3.369285,0.820184,-2.5657382,-2.9484277,-6.094231,2.2055721,-7.3027964,2.6487339,1.1197522,-7.071661,-5.523064,-3.6501915,15.540226,1.513142,4.7039547,0.54617584,6.746907,-5.452408,-0.07766685,-3.4273925,-2.6010163,5.7296314,-2.554316,-0.26929688,6.52499,-5.344944,-2.6125367,13.692862,-2.68646,15.340773,-2.098925,7.416416,2.92902,-6.0536346,3.6760015,-2.563358,-5.697586
RealESRGAN:ava_images___653599,RealESRGAN,ava_images___653599.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___653599.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___653599.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___653599.png,test,22.724697,-20.634933,-34.32362,-11.069433,11.427226,-3.0020313,36.98092,12.369663,-11.534895,8.824547,17.36465,-4.2967763,-0.3777387,2.195928,-15.828565,9.793917,-1.866076,-4.375417,-2.4569302,-17.112331,8.998721,-6.518226,-2.4369578,0.87929964,5.546271,3.8506708,-1.8772829,1.531839,-11.9447155,10.255132,15.6373825,-5.5369363,7.507121,4.3801093,1.8739488,-5.5717163,-4.397352,-8.527507,-3.791337,-4.476202,7.7401342,-5.7244525,-0.27254415,10.686211,-10.7359085,-17.505287,-7.8653326,-6.1457157,6.2293773,3.0592234,9.713534,3.6196141,5.243289,10.090782,-0.45710754,11.213501,4.456982,6.7214193,-1.2981025,-1.4301363,4.5888815,-4.5518327,7.0456295,-7.7175336,8.30381,6.787575,-2.4155965,-1.7347833,-3.6344783,4.96276,-10.158875,-6.079913,-7.7967105,-5.177845,-4.1869946
