sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-4.569086,-4.13985,1.7995367,5.0832834,-2.7101183,-4.016324,5.0118995,-5.7901354,11.09544,13.657358,-1.710628,5.560029,9.452963,-1.5006515,0.68976283,3.8267348,-3.9329553,-0.25067997,2.1281083,3.0821366,-8.760545,-0.8687916,3.6471946,-5.9703608,-7.5829773,-0.63326406,-2.6120377,-2.8630924,-12.647735,-4.458284,-3.8895073,-1.3687377,2.1609864,3.119855,1.7711623,-1.4607387,7.5823126,4.3535137,-1.5375435,8.077364,3.090098,0.24724352,-0.97276235,3.9245281,-1.6619415,3.3978734,2.600987,2.6229556,-2.8429108,1.4610844,-1.2166576,-0.7587643,-3.654262,5.519306,-7.191198,1.8876846,0.39469612,1.7296568,-0.10755205,-0.623974,-3.1602259,-5.25163,1.6385167,2.0552146,-2.0029697,0.2629623,-3.3359132,-3.0374708,-1.0492127,0.818643,-1.6067003,3.0466814,-1.60239,3.2587717,-3.4238763
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-7.930697,-2.9715176,1.2790871,6.075959,-2.5283976,-3.1918297,7.1883864,-4.925476,11.866091,10.879526,-0.26344836,2.7739477,8.426796,-1.6287262,0.0020422935,2.3302717,-1.4899833,-2.396893,2.8669913,2.3514218,-9.1757765,0.7692499,3.4038742,-6.8783684,-7.8515754,-2.5923657,-4.3772836,-5.2909074,-14.925069,-3.7004795,-1.311292,-0.7065797,1.4602865,3.8381052,0.5647185,0.15746617,5.4965878,1.9053241,0.036818624,6.4816866,4.975666,-0.17110968,1.8371378,1.6939802,-1.8673649,3.9849153,2.2853727,0.6752343,-3.9165044,2.5734398,2.7828484,0.52165896,-5.098165,6.434187,-8.564185,2.5243006,1.3365191,-0.5632148,1.1582983,2.262321,-4.100194,-3.7103004,1.1660342,1.3265114,-4.4930882,-1.0009681,-2.1288052,-5.056197,-0.55232817,-0.6979146,-2.0983057,3.5393808,-1.4237901,3.1686056,-0.9178231
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-11.883497,-10.873776,-4.911222,-11.762504,-1.1214949,-5.1645403,-3.7595863,2.4700508,1.4899073,-3.046431,-5.648757,-2.975469,-1.026082,0.84675986,2.7273624,0.5331086,-8.96705,-0.48739946,3.235147,-5.769964,-0.40139437,-6.1965013,5.0218906,-13.802198,-5.445653,2.3687449,1.7987041,3.0147586,1.399231,-0.40346444,-1.0616466,-1.7139912,2.2172122,-0.2175951,-1.6251168,1.9318408,-4.996467,1.5153854,-0.61388254,0.6775355,-1.4143103,1.4507432,-2.011772,0.09203291,1.6992407,-1.7846537,-0.5445097,1.3390242,-1.1122057,3.4818258,-5.498209,-2.0541892,-2.3349462,1.1831591,-1.0299834,-1.4703666,-2.2505908,-2.133063,-0.5822751,1.1269588,-3.4032865,-3.0717409,1.0505606,3.3820062,2.1183362,0.58133876,0.44930565,0.32198143,0.59093684,-0.8081357,2.7981825,-0.2546125,0.22918475,-1.214877,-3.8884797
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-10.252982,-9.30667,-5.2092667,-11.579527,-0.051021904,-6.201058,-2.726933,1.0911322,0.3277278,-3.3703294,-5.497595,-3.6879396,-0.9311366,0.57234216,0.828501,1.871812,-8.666797,-1.5701562,4.8377275,-5.272015,-0.74517417,-7.4727273,4.2499895,-9.9953165,-4.385324,2.4264393,0.44121122,0.7172679,2.1106863,-0.65050614,-1.2454534,-0.99842787,2.4159179,-0.88308144,-3.4185333,2.9079194,-2.4811487,0.8014864,-0.81458855,0.9689866,-1.9075546,3.823228,-0.012778878,0.66461897,1.854146,-0.44272614,-0.9871427,0.8496953,-0.89323163,4.557869,-7.9947605,-3.239753,-0.26141316,1.6280341,-0.73815894,-0.48653364,-3.263709,-1.171485,-1.732183,0.6050164,-3.4730668,-4.089596,2.7565305,3.8889487,1.3691522,-0.54260504,0.09075272,-1.0763887,-0.76045316,-1.229871,1.4627676,-0.14771637,-0.34052587,-0.58623207,-2.9877684
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-13.160851,-10.106251,-6.1578503,-12.643926,-2.0654788,-6.571867,-2.440074,-0.52210045,1.6771231,-2.6008773,-6.1112266,-2.2250519,-0.9561305,1.068991,1.1652434,1.5643003,-9.040822,-0.7351458,3.361333,-6.032765,-0.30195737,-7.6929493,4.1624613,-13.037551,-7.3855433,2.0257416,2.016159,1.5169202,0.6911249,-1.2487974,-0.7567435,-1.3359957,1.1785892,-0.7020567,-1.0249798,1.6294281,-2.0251522,-0.3075387,-0.40936112,0.94364196,-1.2977651,1.8804533,-1.2645683,-0.5491171,1.6294689,-0.142797,-0.7690656,1.0435659,-1.7457402,4.5772715,-5.0390015,-1.8934188,-1.3919041,0.8577959,-1.0936286,-1.129553,-1.834453,-1.8717716,-1.8976365,1.8605852,-4.953201,-3.4585435,0.79520977,2.821252,1.3218056,-0.19808997,-0.14579064,-1.9539232,0.23288566,-0.35134697,1.2383552,0.59437776,-1.1846584,-1.0360858,-1.5566251
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-18.61838,-15.467579,-11.226198,4.8849726,-3.173686,-16.810905,4.48109,-19.231564,-10.038678,-12.717829,21.890339,-0.15875816,-6.038625,1.3603361,-52.42422,15.945781,-46.83363,91.9953,-25.802963,63.216347,-32.778744,-5.3580055,1.305583,6.9112797,5.446173,9.526013,7.172531,-5.1132393,-5.200904,-0.660627,0.19020522,0.9233656,0.56532454,-0.572635,-0.11341512,0.4177053,-0.17224789,0.18469147,0.09956038,0.4051767,0.12841427,-0.4521408,-1.0557096,-0.33538175,-0.18667603,1.0984917,-1.5820155,-0.8386555,0.21608162,-0.22567236,-0.21035123,-1.2986715,1.2084602,-1.1319596,-0.83589196,2.0809057,0.4192754,-0.9720501,3.3386228,0.37076586,0.12846553,-1.5644922,0.91057205,0.32678336,1.7707971,6.8889146,-2.6138167,1.0203118,4.428478,-4.574746,12.772793,2.8683393,11.027242,-4.903638,-3.6340177
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.331282,-14.604923,-9.393544,3.8937397,-2.4030313,-15.515387,2.6398892,-18.184143,-10.171139,-11.334642,20.371305,-0.9744663,-4.80779,0.2054112,-52.13003,17.169424,-45.118587,89.39112,-23.217358,58.855583,-33.730175,-8.0160885,-0.097096294,7.6438065,6.2189445,8.332238,5.498205,-7.780418,-2.3382177,0.13853818,-0.8939371,-1.3350713,-0.2580427,-0.95179653,0.62612486,-2.5189433,2.4583502,0.4896744,0.7031109,-0.33131987,-1.9265125,2.5144234,0.56107646,0.35416222,-1.0350733,-1.3393419,-1.9463559,1.1532122,0.7128956,-0.7679168,0.21284324,1.8407953,1.593771,-1.4084148,-0.50518835,-1.3987418,-3.4425678,-3.2579322,-0.4115026,-0.7612099,1.3643838,-0.9352577,-1.699451,-1.5317109,0.21753371,0.3432673,-4.7779436,-0.63824916,-2.750902,-4.193123,17.10475,8.00671,22.825151,-3.133339,-3.7818172
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.89986,-14.4044285,-12.140675,4.4822674,-1.9175948,-17.294008,1.4894481,-17.846315,-8.828144,-11.848091,19.767138,-2.1156826,-5.3307676,0.06485753,-47.27587,18.037523,-44.687332,85.36752,-22.604744,55.280296,-32.62664,-5.954198,-0.22981992,7.487421,7.090747,7.619706,6.112006,-6.7542377,-3.5069323,0.03501153,-0.30078906,0.42978227,-0.2643053,0.77013767,0.8894861,0.7787564,-3.7740026,-0.9545321,1.5767852,-0.62925017,1.7370659,-1.9474373,-0.64887595,-2.42056,2.4708881,0.028441906,2.5227447,-1.7212849,-0.5471659,0.2118761,0.5858007,-0.06594384,-2.6311018,2.2772622,2.424728,-1.7401072,5.150956,4.7636847,-3.821976,0.40798146,-1.9246876,3.298387,0.8926667,0.5735252,-2.493825,-7.174261,7.6112123,-0.28970551,-1.6752431,9.858634,-31.095974,-11.557054,-35.74602,8.325096,8.051833
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.246985,-12.65449,-10.608273,-8.619787,0.50657266,-16.04085,-6.7638464,-12.500845,-6.39188,-11.114624,-3.471992,-12.042443,-5.8569455,-0.11145595,-9.501157,-2.2358181,-8.408716,-1.0520471,1.6610289,-8.646046,8.665697,-10.813614,-3.6697958,-12.41825,0.6744158,-14.692065,-15.397972,-3.6115499,55.046886,4.5658917,-4.0734015,-5.993882,-2.0168028,2.5615172,10.349296,-19.527397,37.3013,-2.857537,-1.2840605,-13.590294,-0.990786,-3.3414989,3.5503612,-4.1352434,-4.529109,2.1880054,0.5824441,-3.976666,-1.603313,0.10826218,2.0732722,0.26685387,-1.4131827,0.84856075,0.4570998,-0.053454757,1.6411787,0.4272998,0.4142115,-0.14996079,0.23106909,0.45138437,1.3796322,0.8667725,0.53061897,-0.038611054,-0.38122344,1.46753,0.89860713,-0.4129331,0.02835536,0.91732943,-1.6629899,-0.65860915,-0.37324846
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-13.728369,-11.312379,-11.010859,-5.1806564,1.0276245,-13.901809,-6.0466523,-12.490062,-7.304621,-10.765392,-3.5926998,-12.214605,-5.997534,-0.07752681,-9.773882,-0.54892313,-7.7096252,-1.6462737,1.0286946,-7.8919168,8.8170595,-9.449672,-4.463188,-12.445507,1.277317,-15.341481,-14.536655,-4.5397563,52.289833,3.572432,-3.6831121,-5.673645,-1.940496,2.7976146,11.977118,-23.599087,44.173462,-3.3558524,-1.7798462,-17.145992,-4.2685933,-2.0050552,4.0154476,-2.064487,-4.469098,1.8071637,0.99255097,-4.0544033,-1.0613515,-0.31820092,1.9469476,0.6068304,-0.3448859,0.28782517,0.83452237,0.06710708,1.6242462,0.27262396,0.32119977,-0.63207614,0.65746486,-1.4291784,0.64571023,-1.5824544,-0.574582,-0.6029793,0.38864076,-0.061763287,-0.2969759,1.625456,-0.021119118,-1.7692417,1.2302159,1.4174879,0.8886367
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.260196,-12.858848,-10.40694,-7.6066475,-0.24478096,-15.607023,-6.5294285,-12.428591,-6.344052,-11.382034,-3.3465009,-11.9605255,-6.1134515,0.25789174,-9.149071,-1.4390026,-7.4432774,-1.1884222,1.9705474,-8.204206,8.7225,-9.910805,-3.207492,-11.440445,1.2714717,-13.523505,-13.705847,-2.6052961,46.27802,3.2942076,-3.0648394,-4.454651,-1.980977,2.0853524,7.54924,-14.194156,26.108389,-1.9755646,-0.55638146,-9.924859,-0.40547454,-2.5504627,2.6270585,-3.60989,-2.1412382,1.049355,0.37907934,-2.939458,-1.3810008,-0.22043398,1.6920972,0.3146438,-0.3634969,0.59209377,-0.4058317,0.23481739,0.9733242,1.0640554,-0.099924564,-0.46214634,0.8078966,0.19465417,0.19237585,0.84946287,0.7985068,0.3523511,-0.17127633,0.7117455,0.9250046,-0.7753074,-0.77468824,0.42944792,-1.7586374,-0.15926495,-0.22874391
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,6.789133,-1.4390326,-4.6622934,-9.450255,-10.752148,-6.557155,3.323008,0.19917202,-6.4528837,-7.259299,6.4385014,0.16636086,0.75562143,8.068799,5.7706766,0.26645413,-6.268396,4.9485474,0.94813037,-7.7070265,7.5723696,-2.2032733,-2.5349033,-0.8026476,0.7439027,3.9681711,-2.6288095,-5.0321817,8.49614,2.0361853,-2.861205,-3.3015254,2.940885,-3.7268624,3.1125987,-1.3271675,3.0129023,1.2468656,-1.0539978,1.7845716,0.19140434,1.6681539,-4.669709,-3.1825862,-1.1215534,-1.1489503,-0.037362456,5.470687,0.6906078,-4.48954,-1.5808189,0.44775683,-2.8394442,1.6790128,-1.211019,4.7509255,1.1636639,0.17228729,-1.511105,-0.38173106,-0.85698825,-0.5774401,2.9123962,2.3781116,1.9456954,5.3178477,-0.12782854,0.29549384,4.471001,3.9186292,4.301013,-2.4096732,-0.97337747,4.5909534,0.44988284
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,4.8338223,-1.3257408,-2.7137256,-8.889356,-12.062315,-4.8907404,7.256335,-0.14245415,-7.4638667,-5.2734466,6.3497524,-1.6405363,0.95560837,5.080029,2.6686966,3.5921059,-4.3076334,7.79599,1.9125793,-7.284926,4.4101343,0.38504887,-1.1335074,0.41107464,-0.21119726,-1.1793575,-2.927257,-5.2810526,3.6696062,1.0228617,-4.100538,-4.2335215,2.4866152,-3.2444675,2.4059758,-1.9837899,1.6654425,1.1439097,-1.0184894,4.1524944,-0.6210742,2.2805681,-4.8991795,-2.0498524,-2.2706528,-0.8788934,-0.92432153,6.468902,-1.0257707,-4.4762607,-1.912226,-1.1783036,-1.5179987,2.096166,1.2747592,3.7107573,0.4235816,1.533952,-1.7464643,1.2736604,0.4658022,-3.2925243,-1.4183841,0.6916028,0.6373709,4.249816,-3.9691849,-0.5473583,4.3363814,5.971866,5.3256483,-1.9210337,-1.5434849,4.29694,-0.38355336
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.2985878,-4.2910676,-4.9625764,-9.335298,-10.691132,-5.3832593,6.674066,-3.02991,-6.1869717,-7.2938814,4.1688604,-2.5851526,-0.58893347,4.331095,3.735696,-2.0237632,-7.567983,8.847973,-0.423882,-8.1752825,5.929237,-1.0831928,-6.331974,-1.7792768,0.85907674,0.15682793,-1.1950517,-2.9978163,6.781951,2.7951684,-2.0846548,-1.8366141,2.3250494,-2.8660996,1.4437978,-0.031689405,1.741468,0.24430664,0.03061688,2.40529,-1.6630201,1.409041,-4.5726624,-1.4647533,-0.4350195,-2.4040174,0.2965641,3.3443956,-0.97679424,-3.8164816,-2.3038154,-0.83308065,-2.3973053,1.907794,-2.0144107,4.263457,-1.2833868,1.7240679,-0.4884327,0.1604104,-0.25210375,-1.7628939,0.9412534,4.183175,1.0568211,2.613968,-2.350237,-0.8129202,3.1734324,4.3725896,5.40977,-0.040013537,0.08755928,6.14327,1.1104903
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.634477,-0.36407948,-64.374756,221.0791,22.723661,14.967479,-0.5350599,20.956337,-0.24538946,-5.504553,-9.96698,3.0601826,-21.985336,0.08645722,12.060983,2.577363,7.713964,-5.1037054,1.2876093,-3.6774158,-5.824567,-0.026245594,-2.1471276,2.631466,-1.5393398,2.5404406,-0.2613573,-4.1377983,-0.53931904,-0.16197026,1.6414932,0.11766696,-2.8335094,1.9332632,1.6349075,2.3708959,-3.8290036,-2.5479665,-1.3569217,-0.6872639,6.051971,-11.699732,6.3989964,-23.022427,-4.963419,0.3667946,-4.440356,-1.2286496,-1.8800285,0.966209,-3.939848,3.1354825,2.6984582,3.924739,1.656149,1.4654996,-0.20234895,-0.16387022,-6.149435,-5.3133135,0.5633385,4.823285,1.8974439,3.0035017,0.05614865,-3.0308151,16.077702,-5.332099,-9.491589,31.272335,25.035725,8.962824,-9.088536,1.2653918,5.360848
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.306438,-4.413669,-58.38376,204.7052,20.087257,14.228852,-1.2007146,17.498253,-1.3302712,-5.9193645,-8.726829,7.9527445,-21.776007,-2.1197448,10.199107,0.8928821,4.6353717,-3.0219975,-0.24382591,-2.7009897,-5.0390873,-1.0236764,-0.7730504,3.3093405,2.1185527,1.1232862,1.4071217,-2.234029,-0.31487274,3.3350544,-2.6305792,2.2318003,5.380505,-4.3601546,-8.597136,-7.7743073,11.814617,3.9357233,1.8035867,3.681357,-16.730097,30.713392,-18.863258,61.237545,11.246315,-0.67822266,12.670149,3.6130767,4.946094,-1.7689786,7.53984,0.70580083,-6.463221,2.0317993,-4.0107503,-1.0099603,1.3394817,1.8327259,0.857677,1.0749199,-2.2033916,1.1697562,-1.7431935,-1.3211629,1.3797693,0.23575112,-2.7668786,3.2585738,1.8849916,-7.1367283,-5.6466084,-1.71992,0.8244629,-0.7403226,-0.46894526
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-13.479155,-2.7914314,-56.429146,194.56241,20.500858,11.765876,0.46244717,17.745262,-0.6821294,-5.1676764,-9.488179,2.5096922,-18.84929,0.43142277,7.1926737,1.7288299,4.655435,-4.857147,2.007681,-4.2365265,-4.9749756,-1.3061848,-2.3698528,-1.6178284,-3.2416735,2.2016058,-1.1222486,-1.6206478,2.6286879,-1.0707117,3.3900642,-0.4408927,-3.4182758,2.6212592,4.9282866,5.5083227,-8.918108,-1.4480555,0.32916784,-2.6827295,11.695322,-17.538462,10.922366,-39.019386,-6.45844,0.096622944,-8.190008,-1.8552127,-3.6461787,1.0349443,-3.5280645,-4.2915883,3.405963,-7.010082,2.7865262,-0.9026618,-1.6051971,-1.5574644,6.0285015,4.6307445,1.7581507,-6.7278867,-0.18907978,-2.3937902,-1.1319615,3.157513,-15.261442,3.0731757,8.936634,-28.264933,-21.935661,-8.281389,9.671177,-0.45223606,-5.434537
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-14.671615,-8.186071,4.489545,-12.845982,-10.244537,10.412465,5.0950723,-12.546923,-6.7602873,-0.94554424,-10.321061,-6.6675806,-6.4843607,-4.3610272,-25.077383,113.14646,104.56205,20.455069,19.836338,-3.7463837,2.994957,17.359339,-1.6439817,0.5609741,-1.6210294,2.3886404,1.9118128,3.4557261,-1.5935068,0.96290123,1.0120115,2.5953557,-0.24697971,-0.19205463,0.4102329,2.0610244,1.9891481,-0.22168079,-0.10948837,1.2246187,4.5246873,1.6983073,-8.444339,2.553388,-6.8303795,-10.267133,-34.267105,-14.807228,12.782154,-3.293034,12.364755,1.3481233,-22.440767,27.544659,17.995184,-11.700337,-9.870611,2.2634563,-8.400216,6.6110296,3.5509171,-5.2101483,3.7705681,-0.20096368,-7.366504,5.0494266,-0.46996033,-0.4297328,-0.23482734,-2.6799436,0.59303784,0.5765252,0.0057426095,2.3481226,-0.0060409606
