sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.9787025,-0.7775068,2.9028578,8.987528,1.4349651,0.6451316,9.434588,7.386891,9.936264,-1.3629489,12.594109,1.71295,5.8076525,-2.6574678,1.4990829,1.5112286,3.3576365,-1.0564579,0.5468731,-2.9201841,3.1100998,-3.2109005,-10.310501,4.99682,-2.3548164,-0.85083485,-1.044539,1.4058046,15.975693,9.859899,-2.2764158,-8.901909,4.6522956,6.1748214,0.3708732,-5.4049444,-2.8227038,-0.7453246,6.0018463,0.7188317,4.3458786,-3.8087726,4.943471,-2.2203248,-1.2088706,-4.22838,-3.0395575,-3.1648607,1.4935929,-3.5194223
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.331069,-9.10652,-2.9834685,-11.1582365,-5.3897066,-2.963242,-3.24868,-5.8440804,2.3575544,-4.163952,2.6171007,-0.2506945,1.5583138,-1.0216651,4.0883656,1.5812719,-7.8902,-1.4022267,-7.4004984,-1.9190924,-3.6879244,-0.064705014,-14.013504,-3.7743826,-0.013880491,0.8944082,-0.18185759,3.4187603,0.67178726,-2.736016,-0.728498,0.7075689,-0.62375593,1.5103712,-1.0697129,0.20583653,2.0809917,-4.1480865,0.42156625,1.8601528,0.85817957,-0.03550148,-1.1263189,1.1119528,2.859284,-0.12368059,-2.0857108,-0.6132435,-0.9192221,0.93098724
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-6.7183294,-7.9684086,-3.3847508,-10.540464,-6.577913,-2.4181266,-2.125208,-4.7908154,2.0403404,-4.7878966,0.810194,0.46485877,1.097971,-1.960219,3.6467023,3.0213397,-6.323653,-0.89754295,-7.2500386,-3.6745524,-4.750349,1.019187,-10.459575,-1.4092865,-0.50226617,2.2833052,-0.45779562,1.128478,1.2232966,-3.1970549,1.3344507,0.39886773,-0.539773,0.6675656,-2.2868543,0.3713827,1.6041996,-3.321944,-0.77091503,-0.13945097,1.482007,-0.6830945,-0.9942074,2.6443827,1.3359163,-1.6584749,-2.440495,-1.2344403,-2.307611,0.11848551
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-9.619749,-8.916341,-3.8656693,-11.665123,-6.3221564,-4.244791,-1.6106577,-3.2612858,1.6601515,-5.4782267,2.4686604,-0.6171534,2.3553739,-0.84233654,4.3443832,3.304779,-7.4677396,-1.672306,-7.70992,-2.5614572,-4.8260145,0.16056275,-13.75101,-4.374866,-1.9985495,0.62973595,0.07657766,2.0190668,0.7402382,-0.5427265,-0.112869024,0.19770706,-1.2072167,1.9030323,-0.85082066,-0.29204917,1.7991973,-1.7400743,0.256392,0.12748668,0.30738962,0.58389854,-1.468997,1.4956964,2.6676617,-0.6734147,-1.8772511,0.22554827,-1.5372844,-0.014543742
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.808187,-16.52858,-12.651873,8.937559,-9.181192,-10.789456,3.8879805,14.754518,-23.793804,9.760323,-7.6102605,7.8110027,-11.339357,-0.9857439,-24.042149,79.4004,-39.19144,-32.76518,88.7052,-29.642965,9.75114,3.8154526,-2.6732955,7.38786,2.8323653,9.977334,5.470074,3.0505066,2.4232516,2.9512177,1.2709026,0.8289349,1.174005,1.3840785,-1.4032145,0.0631876,0.8165422,0.60596085,1.2757268,-2.0996187,1.526407,-1.3958335,1.1482267,-1.0982862,-1.25688,-0.57163,1.4781562,1.2852736,-0.5656066,0.53766483
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-12.823171,-15.487137,-10.610333,7.2671933,-8.83695,-9.444956,2.0909557,14.372658,-21.180756,8.937061,-7.42887,8.398884,-10.377177,-1.678763,-23.393517,78.83454,-38.650494,-29.634027,83.57315,-32.01048,10.041961,3.5943441,-0.615273,6.975757,3.6794114,9.096393,5.364823,-0.6316538,2.7668843,0.915977,3.3072395,0.08770311,2.2964225,1.4119802,-0.92795134,-2.3615417,1.4197057,3.7577834,1.5934665,-1.7458032,0.13542509,-3.3188386,1.2157946,2.8980849,2.4057403,-0.5638366,2.0733871,1.4113128,-0.60911226,1.3959043
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.154612,-15.097769,-13.521374,8.4740505,-10.659961,-10.197705,0.72728634,13.93641,-21.996277,8.176773,-6.747776,8.562837,-10.975897,-3.1512768,-19.754208,78.363914,-38.93276,-29.686815,83.0268,-30.931267,11.425986,2.6426024,-0.5315068,7.5948453,4.742917,8.729981,7.1350665,-0.16078281,1.6780915,2.8284483,-2.0718017,0.78902996,-0.11861372,-0.34366226,-0.34345415,-0.22414088,0.67943186,-0.48063803,0.5886271,0.88868797,-0.4804181,1.3276432,0.410398,-0.843611,0.20756269,0.5501132,-0.4388522,0.9402604,0.8668753,0.16084805
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.566619,-13.178847,-9.567875,-5.1665015,-14.566099,-8.605805,-7.916432,3.5128407,-9.880318,-10.387471,-9.634685,2.514934,-5.8530116,-2.4158077,-3.6750164,6.1163416,-7.7888975,-3.7371862,-12.983809,-0.6647247,-11.247267,-0.5986608,1.2257211,-7.55351,4.5101957,-19.85701,-12.710918,-28.406277,-26.38031,-29.904057,16.345236,-0.20278764,20.832275,6.893001,5.4192114,-16.669195,-10.2631,37.612007,1.88184,-9.460265,1.4181027,-1.6508222,1.876862,-3.026923,-3.8134515,-4.377042,-0.3361808,-0.92710686,-1.0353162,1.2233657
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-9.4254,-11.57462,-10.270287,-2.6338348,-11.779581,-6.7651668,-7.681008,3.4462438,-9.50956,-10.13749,-10.564175,2.1650763,-5.824868,-2.5129747,-3.26345,6.9381223,-6.1340685,-3.3551059,-12.136161,0.429101,-10.608925,-1.4788709,1.8157737,-7.5201373,5.0442142,-19.216032,-10.997584,-26.721268,-23.370564,-27.645962,15.260941,-1.2380342,22.199196,7.307489,6.337711,-16.932098,-10.370248,41.3845,1.7630627,-10.220249,2.4166067,-3.0195217,2.058354,0.6430886,-2.110668,-4.458459,-0.8893263,-0.18858933,-2.4809616,1.7479473
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.738953,-13.3491335,-9.515068,-4.365308,-13.604311,-9.157309,-7.5822773,3.1223178,-10.164839,-10.35335,-9.730221,2.4410048,-6.0620484,-2.266372,-3.2399917,6.1852303,-6.94742,-3.0806181,-12.703576,0.09601998,-10.890299,-0.194237,1.4965961,-7.0783677,4.592349,-18.224384,-11.454998,-24.270824,-22.362585,-25.020817,13.480352,-0.019808054,15.920948,5.412444,4.0411754,-12.814983,-8.096235,27.354483,1.0478721,-7.4229918,1.1837897,-0.107904434,0.88731766,-2.4022129,-2.8477266,-2.342413,0.34913373,-0.60212135,-0.878003,1.4233125
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,10.693341,1.7065172,-2.3324442,-8.087985,-2.265523,-9.981424,4.6695557,-1.3862002,-6.6825466,6.181217,-4.486492,2.495184,2.0217557,6.7047377,7.0532913,2.4971812,-8.227548,0.26025873,-3.1651096,5.532609,-3.6281464,1.1576807,3.0819476,-4.4423122,-0.7291498,6.194474,-1.0542274,-6.171195,-0.87554884,-8.9007845,3.4170995,-2.3144026,4.714188,0.4014933,1.2510484,-4.2927766,2.5976467,2.2517996,5.357774,3.2097585,-0.12887919,-2.9398732,-2.562844,-4.333621,-4.693901,4.0988593,-1.0851469,-0.7704435,-1.269337,-0.23735222
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,8.580855,1.417592,-0.6826124,-8.017948,0.019105911,-9.587732,8.433179,-0.19393039,-4.710744,5.4708414,-6.0505023,3.168615,0.77485275,3.2467604,4.9556684,6.7803793,-7.220444,3.1755993,-0.6568632,5.2651577,-0.16698599,0.4528346,3.2874143,-1.3195425,-1.5043356,2.1677265,0.35049915,-4.1854568,4.4796042,-6.6674094,5.0595303,-4.0233173,6.5767493,2.0484486,1.803341,-4.321722,4.010296,-0.4642794,4.427373,4.0463862,-0.5713206,-4.037109,-1.8224878,-3.0521233,-4.0140276,4.3281736,-0.72384745,-1.278298,-0.91707146,1.0091274
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,5.278037,-1.8991776,-2.815578,-8.453798,-1.1131344,-9.199301,7.611886,0.4551103,-7.02402,2.093049,-5.720974,2.5992343,0.09394646,4.041081,3.952825,3.4079561,-12.0824585,-0.39011145,-1.3649864,4.074893,-1.6977525,-2.424329,4.7477264,-6.447378,-0.76694703,2.3114576,-0.23255587,-3.433889,0.20513487,-7.4651837,3.5301647,-2.0996904,3.354938,-0.21743786,1.4861509,-1.4558115,2.410216,1.3529623,4.817322,2.8745096,-0.094759226,-3.036767,-0.3304453,-3.1721728,-1.9370329,4.825557,-1.6720573,-1.2510949,-1.5806406,-0.5978079
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-7.475093,-1.3968134,-82.86451,198.35869,66.56799,13.83024,-7.9049106,-45.119183,-7.2269907,-3.7473445,0.13972759,-28.918983,-5.9000716,-3.3670402,13.323472,-9.642311,5.638072,8.968255,-0.55969524,-7.2151194,7.220545,-2.0964665,1.1371782,2.1293406,-0.95337343,5.6767855,3.235107,-3.8817344,1.5058904,1.4605889,2.5372186,-0.093642354,3.2331424,0.68130565,-0.3537077,-1.8990998,1.0519888,-0.71724224,5.9073687,-0.4002905,-0.13571608,-8.019644,7.0778723,15.026448,5.72143,1.1266596,-3.0758882,3.5137792,0.08789688,2.6216114
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-6.63492,-4.7458515,-74.215576,179.62238,61.57874,11.53577,-7.9219875,-39.989674,-8.913642,-1.7375035,0.64980984,-29.40408,-3.377699,-4.192106,9.799998,-8.921349,2.5762215,6.441165,1.5468225,-6.7894545,6.9059887,0.46138048,1.9576209,1.7162565,1.7837797,3.9312525,5.208465,-0.20522976,3.0966735,-2.6741288,5.574567,0.6530117,10.405788,1.9354217,-5.314244,-0.124341965,1.3203741,0.27167082,15.485673,-7.9353437,2.3019266,-41.281876,13.133972,65.69077,25.01664,0.088961124,-16.923386,-1.0337582,1.071573,4.934416
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-9.60702,-3.6222343,-73.9652,178.47565,58.719067,12.2220955,-6.574044,-40.627182,-7.001632,-4.434849,-0.2821064,-26.038874,-4.87156,-2.9636729,10.466795,-6.4928336,3.889083,6.9421563,-3.2604914,-7.491006,5.049735,-2.8762932,-1.8202467,0.4841236,-1.4222846,2.7997856,0.39889193,-3.7037902,-2.0449243,0.58668804,-0.5760334,0.70233345,-1.1721783,-0.030074477,1.8332442,-0.6747184,-0.04610893,-1.511519,-1.2875514,3.443386,-0.25594425,9.64452,-1.047543,-12.069091,-4.2781487,-0.6481147,3.1205375,4.063474,-0.96716905,-0.7706157
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.127734,-7.8459463,6.103286,-15.313612,12.063753,-2.046165,6.204859,7.156188,-4.357762,-11.947718,-12.387676,-3.0966103,-1.632875,-14.962076,13.429919,64.40797,78.258965,100.98993,16.320904,23.371996,9.11674,-8.174443,2.083052,3.1152515,-1.1064372,3.600357,2.0321507,4.6551247,-0.7273488,1.0708303,4.920912,-1.9792781,4.3148904,1.3463581,-3.598967,4.7959847,2.9460287,-0.8242264,11.727396,-9.774969,3.4199913,-12.91482,-11.819025,-6.0653677,26.65944,-16.195152,63.945908,-8.095724,13.508525,4.2275043
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.736257,-8.068605,3.3115997,-13.347851,8.8894825,-1.5567517,4.0504827,5.1086206,-6.0466485,-12.962893,-12.245687,-1.9580553,-1.1462395,-14.5573435,10.951093,52.71757,62.10932,81.773384,11.779607,17.222216,8.121976,-6.58234,-0.33590865,1.3042325,0.012925863,-0.7599869,-1.7798023,2.4416065,-2.627421,0.32128382,6.3652697,-2.7047374,3.560882,0.78910184,-2.4194427,0.4895718,2.1034405,-0.9696591,4.7191343,-7.721696,4.3615522,-8.71867,-8.778269,-1.8949373,19.128592,-9.104686,35.71842,-7.0027366,9.543056,1.4143984
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-13.864949,-6.369546,1.9023399,-17.64459,12.144714,-1.6005301,4.283182,5.758816,-6.720128,-14.64151,-17.071712,1.8367448,-1.2009683,-16.120094,15.109724,63.993195,75.099785,101.07532,16.059391,19.47899,8.713827,-9.84292,3.9449704,1.4226803,-1.6475394,2.876028,2.850223,3.412099,-1.234901,3.1241841,-0.53315413,-0.8589601,0.5132761,1.9107008,-0.12975895,0.2900834,2.2741697,0.8259938,1.293798,3.0332756,-1.3249559,3.6997108,6.8529654,1.7070165,-9.474036,6.1972075,-17.584469,4.0022674,-4.25264,-1.5115288
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.501705,-5.0796776,-10.066765,45.702698,3.1556454,-13.044658,23.218739,89.93887,102.23248,13.506819,0.3283863,91.962204,30.161875,-1.7261055,-12.132306,-7.0341153,11.186196,-3.8125494,-2.4547625,4.5511,-1.1661882,6.6454415,10.883554,4.106908,2.2844245,2.2594004,1.1660013,-0.7825813,2.4075704,-0.17020702,0.37937748,1.1294287,-0.41521072,0.9300835,-0.67877144,0.4282217,-0.6494756,0.3515582,0.3268819,-0.52125496,-2.021659,-0.8302922,-0.29808283,0.6331382,0.55046964,0.8890047,0.5929115,0.7955184,-0.21941787,-0.5035881
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-19.826262,-7.4736204,-7.5916877,42.382637,4.7585564,-14.129301,21.0163,87.514854,98.61545,12.894049,0.5985079,88.43077,26.90087,-1.3887486,-12.7692375,-6.13693,11.043059,-3.538936,-3.1689882,4.405259,-0.03733158,7.282908,10.979021,2.4326715,1.9714006,0.08693886,-0.29423904,2.6966133,1.6706271,-1.8760669,3.47962,2.051118,5.4214015,-0.23528397,0.9684038,-0.9006748,2.0258288,-1.0801489,2.379007,-2.4504788,5.8532057,-3.6193986,2.7645206,4.514793,3.9831886,0.17079353,2.007457,0.8949394,2.4171188,-1.4789091
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.709389,-6.266736,-10.444498,39.69728,2.544711,-13.563589,21.273022,84.07352,91.847046,14.221344,0.7927427,84.60569,26.963732,-0.5955796,-9.911055,-4.608476,6.586383,-4.489586,-3.447988,3.0322435,-0.7832346,5.0938935,7.681818,3.1309443,1.9785057,1.9892349,1.7959104,0.25558472,0.7471719,-1.2308137,-0.9889126,0.050796986,-1.2651453,-0.50567627,-0.482265,0.19356465,-1.1847093,0.543905,-0.6645646,1.0635785,-1.2090334,1.0243018,-0.33000326,-1.2427127,-1.4234755,-0.65099955,-0.19639389,-0.1508534,-0.59556437,-0.9682127
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-8.494423,-11.568148,-3.152295,-7.203363,-12.044846,-5.0730453,-1.9532838,0.80968237,-5.317403,-10.37118,-12.195536,1.9936602,-4.2343616,1.0079203,4.7755194,4.884792,-7.956749,0.72304535,-17.080034,-7.1495514,-11.6318035,-7.369203,-4.891819,5.6189666,-0.3563485,-32.84168,-10.073975,-48.179165,74.60238,34.351856,-0.968868,5.36975,7.2837367,1.703037,4.55181,-4.902961,1.1057184,0.71007156,1.541636,-0.4264451,0.6349187,-5.806421,5.448738,-4.3244057,-2.0512264,-6.864664,-0.018121228,-1.3028424,-0.1997081,-3.774574
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-9.765493,-9.9821,-4.0845404,-6.4844923,-12.765677,-4.973893,-3.111436,0.87964535,-5.5230026,-10.9768505,-10.747958,1.1680534,-1.9546776,1.4522567,3.8081465,5.637265,-5.8778257,2.1993032,-15.740713,-7.5864553,-10.633149,-6.076537,-4.5287848,5.6317825,1.4591353,-29.146488,-8.170352,-43.37806,68.27794,32.960293,-1.0905697,3.7123923,9.531006,3.9485774,2.7864656,-3.7782078,3.1348608,0.6458669,1.1100008,-1.9882854,2.673344,-6.249273,6.6081543,-2.7696688,-2.8149765,-6.8509884,-2.1741128,-0.6180325,-0.9961716,-0.13546142
