sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3299985,-0.22476254,0.89805084,-0.34368712,-1.8810343,2.5008216,0.17133938,-1.0232357,-0.3579461,0.08222134,0.77335215,0.14951402,-1.8629432,0.30386758,0.066373065,-0.17288318,-0.41125184,-0.030930027,-0.34293574,-0.21062149,0.50477594,-0.010910422,0.20923913,-0.0010682121,-0.44389072
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-3.6733153,1.4431865,0.52987766,-6.294685,-3.0851855,-6.107579,-7.100722,1.9924494,5.173831,0.7480525,3.2545052,-1.7579651,1.865043,-1.767037,1.5654343,0.09934944,3.0908782,-0.57744026,-0.35287386,-0.1942515,0.85270846,0.18520564,0.56143624,0.5194453,-0.32353795
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-3.37191,0.51039976,0.54961205,-6.246974,-3.5939589,-5.0815864,-6.213586,0.9986416,5.0346103,0.51703155,3.2831411,-1.7666161,1.2228628,-1.6059498,1.2454278,-0.24258044,2.8607588,-0.5751186,-0.04701045,0.5613677,0.9563631,0.25960678,0.14169234,0.23774748,-0.5228916
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-4.03693,1.4420379,0.31261325,-5.48016,-3.279642,-5.6618114,-6.6810813,1.7276043,5.6787543,0.5844308,3.6302803,-1.9256771,2.326182,-1.4229618,1.3347423,0.56744117,2.8856213,-0.37395138,0.0873293,-0.49769717,0.6087365,0.16194224,1.026641,0.25717515,-0.78775287
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1493986,-0.18348111,1.2995508,-0.5789343,-2.5884736,1.4995434,-0.25814566,-1.9506977,-0.14515504,0.073130935,1.3685263,-0.117616504,-1.7261571,-0.41310212,-0.03532199,-1.124182,-0.61684704,0.42463684,-1.2213408,0.48393166,-0.15611039,0.008629441,0.44851226,-1.2287726,-0.5566462
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.305244,-0.35640317,1.2560045,-0.5423025,-2.748456,1.3738974,-0.32752517,-2.0388656,-0.04393968,0.13283533,1.5645301,-0.05501111,-1.9194088,-0.52251065,-0.15755394,-1.1437984,-0.6146565,0.39515245,-1.2928506,0.39174128,-0.039663374,0.072537065,0.34728348,-1.2861054,-0.6455205
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.240415,-0.15176566,1.2971667,-0.48040596,-2.514353,1.6518993,-0.211429,-2.0136838,-0.22597218,0.112949915,1.4244148,-0.012517728,-1.8696897,-0.36699757,-0.15258606,-1.1018038,-0.6338291,0.4425308,-1.1908896,0.4121846,-0.1719409,-0.035732716,0.3799404,-1.1642039,-0.6925454
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.96262836,-2.3793557,-3.9967387,-2.6361194,2.118351,-1.6077898,1.5035775,-1.5801284,1.6083218,-3.5940738,-2.8773873,-2.1438885,-0.6070292,1.247131,-2.8198123,1.5454082,0.5915083,-0.6132444,-0.5747106,3.0576859,-0.101096556,-0.1656675,-0.3297695,0.9624924,0.6647788
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.9384556,-3.064037,-4.3059993,-1.6590528,2.2494664,-0.9435129,0.9756878,-1.145462,0.83792794,-2.4772074,-2.1166048,-1.4222509,0.0699743,1.02636,-2.408122,1.4260349,0.5346087,0.13785198,-1.0384935,2.181904,0.7256555,0.5929149,-0.45868582,0.56676495,0.9664115
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.9897152,-2.399047,-4.545113,-2.7657852,2.5496144,-1.9804895,1.5094362,-1.3661609,1.8479503,-3.6756957,-2.964099,-1.9279497,-0.5037869,1.567439,-2.5292878,1.8941205,-0.041545868,-0.46877402,-0.7561717,2.422406,-0.010274738,0.09786558,-0.21389557,1.0877042,1.228896
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,0.30490506,-0.6466651,-3.0798633,-0.006184429,2.374981,-0.59294677,-0.37953424,0.38463604,0.15457967,1.0434635,0.6132463,0.14638938,-1.7106903,-0.25655404,2.4209406,0.15755504,0.11028737,-0.06787573,-2.2287264,-2.1836617,0.48145324,-0.48698062,0.3478285,0.99672157,1.0629941
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,0.3475026,-0.77005476,-2.6762512,-0.3782961,3.012422,-0.5365133,-0.067288995,0.3316238,-0.105863005,0.48334393,0.8140963,-0.4933427,-2.0830765,-0.488614,2.317623,0.5936186,-0.11232498,0.06539169,-1.9608109,-2.0818515,0.6473479,-0.5634923,0.19942598,0.74109906,0.3664541
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-0.052213073,0.17138934,-1.9291604,-0.08894697,2.4726553,-0.28296494,-0.41503832,0.10917723,0.18171373,0.80588055,0.88090205,-0.026712373,-2.2781172,-0.6539768,2.2339408,0.11076552,-0.40542608,-0.39742088,-2.0477502,-2.5155475,0.46798617,-0.61877924,0.12128802,1.2128069,1.7806375
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.41389406,-1.9773333,2.587249,2.2045383,0.49933875,-0.086719036,-1.237141,-1.3154371,-0.43157595,0.49607044,-1.0993932,-0.93463546,0.29793024,-1.0958672,0.11129163,0.13610047,1.0799959,-0.59851974,-2.2439728,-0.82293385,-1.0117105,-0.073611885,-0.5852575,-1.3946823,-0.22152784
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.6751604,-2.3711774,2.4788504,2.4499326,0.53137505,-0.38180804,-1.3956428,-0.86833096,-0.034764603,0.53643507,-1.0202061,-0.3606618,0.05041659,-0.9106679,0.33961233,0.2908113,0.8807216,-0.9607423,-1.9429213,-1.0805225,-0.9235687,0.38674706,-0.7945162,-1.5927402,-0.35846186
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.77175355,-2.1571531,2.965556,2.3197894,0.5674826,-0.14610112,-1.2358416,-1.2919997,0.00073476136,0.61334354,-1.0131761,-0.62165254,-0.009400785,-0.9842397,-0.102911815,0.119166434,0.87851137,-0.5788457,-2.0670948,-1.0219568,-1.1667975,0.11081618,-0.6630262,-1.4408116,-0.23397422
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.6043656,-3.2270238,7.756608,3.5479646,6.7003384,-1.27567,-0.21447273,0.042114854,2.4848022,1.7038745,-1.6989543,-2.1107965,1.4390084,-1.2608262,-1.8547854,-0.8287336,1.7058434,-1.7804008,-2.5492067,-0.34183055,-3.6945248,-1.334203,-0.005741477,-0.87423,0.54495215
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.71384,-3.242668,7.3430595,3.1423852,5.8286133,-0.26551723,-0.018138124,1.063049,2.222533,1.2459029,-1.6438134,-1.6380715,1.2117606,-1.19291,-1.2245095,-0.95372736,2.0073357,-1.544932,-2.3547454,-0.56529397,-3.1621895,-0.9203281,0.0820619,-1.0094271,0.34765902
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.749774,-3.0178962,7.489842,3.190757,6.5198097,-0.658308,-0.14191505,0.60537493,2.3799405,1.7509928,-1.703126,-1.8730248,1.3187786,-1.2049879,-1.628756,-0.81983894,1.8145065,-1.9596359,-2.4120455,-0.42402864,-3.5355408,-1.1015047,0.04566191,-0.9617198,0.55322564
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.378331,-3.5251768,4.372326,4.3691187,2.3209343,-4.9174943,0.046893716,-5.026388,-0.26475164,0.38237748,1.5089523,-0.38600892,0.39115405,-0.23381308,-0.7382972,1.7744448,-2.5935009,3.3910503,2.651626,1.7731639,3.3129497,1.0860415,0.28432146,1.3665979,0.09715518
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.6150199,-4.0096974,4.682534,4.7023787,3.309227,-5.311217,-0.4321517,-4.452372,0.057303786,0.3778901,1.4782007,-0.6197807,0.63591707,0.28744668,-0.64722025,1.4293702,-1.8571196,2.9012346,2.777697,1.5203464,2.6685367,0.23637545,0.1774945,1.2785894,0.24040559
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.4303199,-3.5248773,4.132762,4.3293977,2.6421762,-4.7640505,-0.38622847,-4.56416,-0.1257177,0.24961618,1.6501218,-0.25343615,0.2866696,-0.14433914,-0.9481305,1.6918607,-2.3754668,3.41134,2.7588334,1.5331631,3.4348621,0.32885402,0.5429794,1.316036,0.1412355
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.52857697,-3.163533,0.80741215,2.5829601,0.48957598,-0.91180587,-1.0091993,-1.2840979,0.15025759,1.5596347,-2.2127995,0.6747408,-2.155644,1.9542966,5.6788063,0.22674221,0.20219254,-1.5946171,0.36176646,-3.1749647,1.3743186,-0.7057404,-0.63756394,-1.4897232,-1.5957947
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.49412215,-3.3029263,0.5501237,2.5646582,0.40212154,-1.122452,-0.73281527,-1.0432268,0.046230257,1.4952704,-1.971894,0.6811765,-2.1893907,2.1030238,5.716269,0.15929097,0.15090907,-1.34007,0.56098866,-3.095124,1.6486204,-0.69565475,-0.5776547,-1.2400283,-1.5659068
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.49943686,-3.4344344,1.1030359,3.017123,0.29376256,-1.3682835,-0.8046666,-1.1963327,0.34435204,2.0607917,-2.07662,0.45722967,-2.3815935,1.8093547,5.855402,0.44101554,0.42221707,-1.5667231,-0.07262829,-3.3158805,1.064566,-0.79814935,-0.82856476,-1.9722078,-1.6499221
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,2.2443743,-0.17436813,1.1229727,1.0438175,-0.28617728,-0.034307957,0.02384079,-1.3546432,-5.664416,0.3775231,6.173546,-4.1635714,-0.99368864,4.715674,-1.0277838,-0.475945,3.7875276,-1.9405848,1.0207831,0.29928535,-1.0672156,0.7636084,-0.59360385,-0.54133195,0.5848347
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,2.2479515,0.21341828,0.8911075,0.68765414,-0.31738055,0.11956549,0.17815296,-1.3414288,-5.451345,0.4198562,6.102268,-3.900997,-1.0020162,4.766442,-0.9470985,-0.44903108,3.660307,-1.9478067,1.1191454,0.19054133,-1.3094505,0.9212547,-0.7285378,-0.46416646,0.6239444
QualiSR-Set120/SUPIR/ava_images___865616.npy.gz,SUPIR,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___865616.png,QualiSR-Set120,ava_images___865616,SUPIR/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,1.9602512,0.06262903,0.8752538,0.62717855,-0.37430727,0.34861445,-0.067666814,-1.2319304,-5.4464154,0.46023455,5.9457693,-4.062673,-0.9780528,4.5978656,-1.0011101,-0.4983843,3.4345725,-2.1473978,0.67833817,0.20268159,-1.0618353,0.75505906,-0.6180556,-0.72534186,0.5116333
QualiSR-Set120/PASD/ava_images___953752.npy.gz,PASD,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___953752.png,QualiSR-Set120,ava_images___953752,PASD/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,-1.1586103,0.79728645,0.16801882,-1.084729,-0.83524853,1.6321465,0.63033265,-1.4066672,-0.39365953,-1.0474973,0.7738224,-0.90871686,-2.414347,-1.4890493,0.5870702,-0.63209754,-1.0840648,0.7451408,0.39249015,0.70902514,-1.1941998,-2.2110476,-2.275008,0.57139814,-3.739372
QualiSR-Set120/RealESRGAN/ava_images___953752.npy.gz,RealESRGAN,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___953752.png,QualiSR-Set120,ava_images___953752,RealESRGAN/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,-0.89412653,0.8189942,-0.06310135,-1.1840024,-0.5779882,1.5179561,0.5732666,-1.4142475,-0.4517005,-1.1002901,0.7711191,-1.0760611,-2.4996657,-1.3226049,0.404398,-0.70242876,-0.94900525,0.7352994,0.47675258,0.70980746,-1.180989,-2.0359452,-2.341139,0.57865065,-3.6954513
QualiSR-Set120/SUPIR/ava_images___953752.npy.gz,SUPIR,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___953752.png,QualiSR-Set120,ava_images___953752,SUPIR/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,-0.97976375,0.7934815,-0.04358834,-1.2253292,-0.6858404,1.4326969,0.5404324,-1.474829,-0.33048046,-1.3586373,0.6814628,-1.020669,-2.6075234,-1.4366565,0.5102134,-0.55206025,-1.1702087,0.65093094,0.44255203,0.76928914,-1.3520519,-2.1614234,-2.5380526,0.6264555,-3.814829
QualiSR-Set120/PASD/blur_dataset___out_of_focus0685.npy.gz,PASD,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,PASD/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.8685881,-2.572026,-2.7986953,-1.3297038,-0.10472715,0.3713802,-0.8163882,-1.049754,2.0141237,-3.7147136,-2.3174982,-1.8207517,-0.53277725,3.230456,-2.6198094,-1.0171065,-1.631902,-0.91481274,1.7517692,-4.153676,-0.044662,0.26504046,0.12364533,-1.5942996,0.6357497
QualiSR-Set120/RealESRGAN/blur_dataset___out_of_focus0685.npy.gz,RealESRGAN,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,RealESRGAN/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.7671554,-3.0945375,-3.400243,-0.8824884,0.2596153,-0.11414206,-0.631969,0.13478279,1.8484465,-3.7056699,-2.0710673,-1.6132555,-0.30003756,3.203174,-2.3845634,-0.59162647,-1.6449606,-0.9768726,1.9781176,-4.0158467,0.3162294,0.21965206,-0.30795324,-1.5666939,0.5179297
QualiSR-Set120/SUPIR/blur_dataset___out_of_focus0685.npy.gz,SUPIR,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,SUPIR/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-2.2063928,-2.7579823,-3.2135408,-1.7913593,-0.41311228,-0.6291945,-0.56366074,-0.965146,2.6859336,-4.0491705,-2.7451692,-1.8121444,-0.6340288,3.6821249,-3.016693,-0.68212044,-1.6595862,-1.267681,2.0184307,-4.29355,-0.38690096,0.21911424,0.12017943,-1.4306765,0.49029812
