sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.87364805,-1.5942537,-0.022747278,0.8434472,-1.2944609,1.2150216,-0.071005635,0.9532441,0.63428044,-0.14159384,-0.26688388,1.2917267,-1.2611538,0.3051728,-0.16422573,0.6730562,0.23885477,-0.2918064,0.66160166,-0.15559931,1.160632,0.44278932,0.1162826,-0.10002084,-0.6511473,0.73053026,-1.0915279,-1.3684119,0.24668711,-0.22151703,-0.14517891,-0.07601112,-0.33644322,-0.05969006,0.33190578,-0.01650247,0.6994757,0.7727665,0.72949594,0.043737195,-0.08127165,-0.09275307,-0.3701061,-0.17182142,-0.39553946,0.011825293,-0.46121663,0.12735188,0.0257231,0.19480495
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915,-1.0864803,-0.193367,0.3868818,-0.054187387,-0.8103692,-0.03153111,0.23324198,1.4261913,-0.6803565,0.45461518,0.2448728,-0.4411201,0.074976385,-0.19097005,0.3358508,0.15258086,0.029950827,0.15569806,-1.0161698,0.031591594,0.2454719,1.1647475,0.14266698,1.2785789,1.1408286
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915,-1.0864803,-0.193367,0.3868818,-0.054187387,-0.8103692,-0.03153111,0.23324198,1.4261913,-0.6803565,0.45461518,0.2448728,-0.4411201,0.074976385,-0.19097005,0.3358508,0.15258086,0.029950827,0.15569806,-1.0161698,0.031591594,0.2454719,1.1647475,0.14266698,1.2785789,1.1408286
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915,-1.0864803,-0.193367,0.3868818,-0.054187387,-0.8103692,-0.03153111,0.23324198,1.4261913,-0.6803565,0.45461518,0.2448728,-0.4411201,0.074976385,-0.19097005,0.3358508,0.15258086,0.029950827,0.15569806,-1.0161698,0.031591594,0.2454719,1.1647475,0.14266698,1.2785789,1.1408286
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216,0.2626096,1.6198406,-0.2774898,-0.44901562,-0.5931793,-0.06281163,-0.54690516,0.00935325,0.009503171,-0.25816762,-0.30777705,0.19806695,0.1631948,-0.24049313,0.33100048,-0.43882287,0.18480355,-0.17415883,-0.5641054,0.3225987,0.19600064,-0.5486448,0.20743659,0.07947743,-0.65262663
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216,0.2626096,1.6198406,-0.2774898,-0.44901562,-0.5931793,-0.06281163,-0.54690516,0.00935325,0.009503171,-0.25816762,-0.30777705,0.19806695,0.1631948,-0.24049313,0.33100048,-0.43882287,0.18480355,-0.17415883,-0.5641054,0.3225987,0.19600064,-0.5486448,0.20743659,0.07947743,-0.65262663
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216,0.2626096,1.6198406,-0.2774898,-0.44901562,-0.5931793,-0.06281163,-0.54690516,0.00935325,0.009503171,-0.25816762,-0.30777705,0.19806695,0.1631948,-0.24049313,0.33100048,-0.43882287,0.18480355,-0.17415883,-0.5641054,0.3225987,0.19600064,-0.5486448,0.20743659,0.07947743,-0.65262663
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.134717,10.357655,-3.0323858,7.262537,-1.4013574,0.21119332,-0.4789976,0.74201214,1.8662628,-0.4547046,-0.31475493,0.13695845,2.6877189,2.076162,-0.5079795,-0.10757163,-0.02423668,-0.42654812,-0.83449066,1.161753,0.38910794,-1.2630332,-3.5871239,0.7276538,-0.79000616,0.23253457,-2.0836053,0.49856767,0.20312591,-0.012071371,0.22980383,0.042619318,0.12948966,0.120719254,-0.039044127,-0.08178969,-0.13797447,0.20431456,-0.0067254975,0.17992933,0.0088531375,0.112914205,0.0002913475,0.054409415,-0.12644708,-0.13680248,0.2205487,0.22144516,0.00918901,-0.17392744
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.158614,10.359935,-3.064007,7.2795687,-1.3948933,0.21884882,-0.4771698,0.7574836,1.8910891,-0.47373492,-0.30816153,0.13900796,2.6749988,2.068353,-0.5128392,-0.07898331,-0.00560838,-0.431148,-0.822792,1.1611418,0.381701,-1.2735233,-3.623743,0.71443313,-0.76866436,0.25770542,-2.1215582,0.5059023,0.20623024,-0.010814309,0.22935203,0.042785406,0.1300331,0.14272024,0.006587133,-0.074852735,-0.14546311,0.22643021,-0.0060012564,0.20066951,0.022002041,0.18180382,0.006613627,0.055925578,-0.14017278,-0.15734541,0.22249293,0.23284873,0.028684199,-0.1503731
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.134717,10.357655,-3.0323858,7.262537,-1.4013574,0.21119332,-0.4789976,0.74201214,1.8662628,-0.4547046,-0.31475493,0.13695845,2.6877189,2.076162,-0.5079795,-0.10757163,-0.02423668,-0.42654812,-0.83449066,1.161753,0.38910794,-1.2630332,-3.5871239,0.7276538,-0.79000616,0.23253457,-2.0836053,0.49856767,0.20312591,-0.012071371,0.22980383,0.042619318,0.12948966,0.120719254,-0.039044127,-0.08178969,-0.13797447,0.20431456,-0.0067254975,0.17992933,0.0088531375,0.112914205,0.0002913475,0.054409415,-0.12644708,-0.13680248,0.2205487,0.22144516,0.00918901,-0.17392744
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.52542126,1.8294504,0.74146104,0.2227217,-1.1948793,0.22133446,0.9309507,-0.33515978,-1.1577148,0.42420202,-0.2433087,-0.26753217,-0.14249557,0.04385446,0.13650276,-0.59224004,-0.0026183426,-0.3308245,0.09717992,-0.7475459,0.22262879,-0.4043294,0.560464,0.1032694,-1.2776588,-1.0487268,1.0981691,0.61366224,-0.42275494,0.27655244,-0.65931296,0.12591921,0.06694773,-0.7227856,-0.54277915,0.02262707,-0.53299934,-0.12992933,-0.5914345,-0.2181937,0.20054066,0.064951524,-0.04145381,0.41306892,0.26510105,0.32272273,0.03607981,0.07342468,0.05801469,-0.062355354
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.5134243,1.8353056,0.74879694,0.20750332,-1.2064283,0.22964036,0.92822826,-0.3429762,-1.1402012,0.4258117,-0.23220375,-0.2517376,-0.13857263,0.06359228,0.13220042,-0.59471285,-0.015925348,-0.32524335,0.11403361,-0.7428492,0.2111272,-0.42412645,0.5669684,0.102514535,-1.2571325,-1.036897,1.087548,0.59626055,-0.36718595,0.2889086,-0.663696,0.11922005,0.06756505,-0.7135398,-0.5248569,0.005793676,-0.5365925,-0.12252548,-0.60012513,-0.20520155,0.2048609,0.072619945,-0.03856884,0.41252246,0.2688267,0.34209168,0.05842021,0.07735498,0.065754,-0.061772972
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.52542126,1.8294504,0.74146104,0.2227217,-1.1948793,0.22133446,0.9309507,-0.33515978,-1.1577148,0.42420202,-0.2433087,-0.26753217,-0.14249557,0.04385446,0.13650276,-0.59224004,-0.0026183426,-0.3308245,0.09717992,-0.7475459,0.22262879,-0.4043294,0.560464,0.1032694,-1.2776588,-1.0487268,1.0981691,0.61366224,-0.42275494,0.27655244,-0.65931296,0.12591921,0.06694773,-0.7227856,-0.54277915,0.02262707,-0.53299934,-0.12992933,-0.5914345,-0.2181937,0.20054066,0.064951524,-0.04145381,0.41306892,0.26510105,0.32272273,0.03607981,0.07342468,0.05801469,-0.062355354
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941,0.6448571,-2.998364,-2.6528113,1.1959978,-1.0224454,0.40390667,-0.9646348,0.23862422,-0.2526374,-0.26592872,-0.2015177,0.31655157,-0.4069645,-0.40635192,0.6173934,-0.75321424,0.4147261,-0.007680103,-1.042186,0.16167292,0.08882919,-0.6365326,0.111030445,0.2727282,-0.9914981
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941,0.6448571,-2.998364,-2.6528113,1.1959978,-1.0224454,0.40390667,-0.9646348,0.23862422,-0.2526374,-0.26592872,-0.2015177,0.31655157,-0.4069645,-0.40635192,0.6173934,-0.75321424,0.4147261,-0.007680103,-1.042186,0.16167292,0.08882919,-0.6365326,0.111030445,0.2727282,-0.9914981
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941,0.6448571,-2.998364,-2.6528113,1.1959978,-1.0224454,0.40390667,-0.9646348,0.23862422,-0.2526374,-0.26592872,-0.2015177,0.31655157,-0.4069645,-0.40635192,0.6173934,-0.75321424,0.4147261,-0.007680103,-1.042186,0.16167292,0.08882919,-0.6365326,0.111030445,0.2727282,-0.9914981
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.7133814,-4.060467,-2.4270592,0.7385626,0.022895336,-3.7798448,1.3104514,-2.202088,-2.308546,-4.391923,2.5810964,8.459655,3.186329,-1.6833802,0.3504319,-3.3816073,1.9692378,-1.7522613,-0.8035996,0.60048974,-0.761799,0.2692684,-0.5647845,-1.249697,-0.2882288,0.1865176,0.31577933,-0.36025673,-0.14879006,0.2170105,0.25321445,0.18915752,-0.56726456,-0.22409019,-0.6201163,-1.719903,2.4075801,1.0994439,0.07641469,-1.4053891,-0.16497535,0.058958977,0.359079,0.25024298,-0.09482819,-0.010223269,0.023911953,-0.16229865,0.14732802,0.054917723
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.6534054,-4.019936,-2.3818028,0.7190101,0.03533995,-3.7779174,1.2931916,-2.1948626,-2.3126698,-4.379447,2.5564716,8.385745,3.1735215,-1.6340138,0.34671164,-3.3199131,1.9432008,-1.7217575,-0.8220117,0.6611226,-0.74996024,0.28357255,-0.57162803,-1.2387681,-0.26256204,0.2116253,0.29388082,-0.37158772,-0.15895423,0.18548739,0.2551399,0.18428156,-0.5729636,-0.16559023,-0.6274346,-1.7517769,2.411354,1.0839881,0.055249438,-1.3922359,-0.17139685,0.060869604,0.37424242,0.2411151,-0.09011489,0.033830076,0.053862795,-0.15424669,0.1495148,0.07393749
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.7133814,-4.060467,-2.4270592,0.7385626,0.022895336,-3.7798448,1.3104514,-2.202088,-2.308546,-4.391923,2.5810964,8.459655,3.186329,-1.6833802,0.3504319,-3.3816073,1.9692378,-1.7522613,-0.8035996,0.60048974,-0.761799,0.2692684,-0.5647845,-1.249697,-0.2882288,0.1865176,0.31577933,-0.36025673,-0.14879006,0.2170105,0.25321445,0.18915752,-0.56726456,-0.22409019,-0.6201163,-1.719903,2.4075801,1.0994439,0.07641469,-1.4053891,-0.16497535,0.058958977,0.359079,0.25024298,-0.09482819,-0.010223269,0.023911953,-0.16229865,0.14732802,0.054917723
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3163652,-0.40408075,0.80610555,-0.32394367,-1.9436044,2.519749,0.21928534,-0.7870902,-0.2823628,0.080629624,0.77112424,0.20385686,-1.9977412,0.3654732,0.091539726,-0.08249152,-0.4466533,-0.044279337,-0.3527516,-0.36269373,0.679284,0.098021865,0.17286208,0.017062403,-0.43372452,0.9715781,0.027954608,-1.4920411,0.08904306,2.7209086,0.19618139,5.7811356,-0.3680897,-0.4276147,0.19940604,0.07681507,-0.0015776679,0.055164814,-0.026049659,0.122763835,-0.23121905,0.06587988,0.052180395,-0.0759328,-0.09470582,0.072013974,0.0577814,-0.036965817,0.15698701,-0.07301594
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3123107,-0.39401478,0.80952984,-0.31853312,-1.9389303,2.5281613,0.21627,-0.78385305,-0.27928343,0.070861116,0.77741855,0.20599803,-1.9972852,0.36007658,0.09131536,-0.08530888,-0.44449207,-0.042779863,-0.35217583,-0.3533979,0.68369365,0.099984825,0.17334099,0.021983594,-0.4400858,0.9694867,0.020407021,-1.5021609,0.0943712,2.717749,0.19606605,5.7772484,-0.36924973,-0.42343575,0.19798104,0.085120395,-0.006394848,0.06411296,-0.023441456,0.12045611,-0.23236781,0.06588346,0.044649363,-0.07459062,-0.09756404,0.073063016,0.060063466,-0.035545975,0.16039318,-0.0675043
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3163652,-0.40408075,0.80610555,-0.32394367,-1.9436044,2.519749,0.21928534,-0.7870902,-0.2823628,0.080629624,0.77112424,0.20385686,-1.9977412,0.3654732,0.091539726,-0.08249152,-0.4466533,-0.044279337,-0.3527516,-0.36269373,0.679284,0.098021865,0.17286208,0.017062403,-0.43372452,0.9715781,0.027954608,-1.4920411,0.08904306,2.7209086,0.19618139,5.7811356,-0.3680897,-0.4276147,0.19940604,0.07681507,-0.0015776679,0.055164814,-0.026049659,0.122763835,-0.23121905,0.06587988,0.052180395,-0.0759328,-0.09470582,0.072013974,0.0577814,-0.036965817,0.15698701,-0.07301594
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3549113,0.93946433,1.135755,-6.706688,-3.485075,-5.27105,-5.7541747,0.977985,5.295015,0.61094105,2.5462804,-1.4732418,1.699268,-0.7138454,0.55854356,-0.2237907,2.0554101,-0.60920906,1.2556136,0.23817337,0.57834166,0.3639794,-0.1334273,0.45074213,-0.6490808,-0.4571275,0.25808924,-0.21692617,-0.76544315,0.72398293,0.40912917,0.337127,1.0896595,2.1333728,-1.999277,-2.323656,-1.9624443,0.5729574,-0.14402202,-0.076566845,-0.11665183,0.39845362,-0.52950996,0.26176327,0.3571427,0.4342273,-0.14577909,-0.2174739,-0.026234865,0.00092835724
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3204677,0.9604339,1.1337228,-6.7267356,-3.4734726,-5.2750735,-5.741255,0.9921559,5.307352,0.62701076,2.515536,-1.4564534,1.7117962,-0.698364,0.5524329,-0.2365812,2.0508013,-0.6136083,1.2758602,0.23036572,0.56582475,0.35019076,-0.14073323,0.44689286,-0.64449215,-0.4629112,0.26285166,-0.2075687,-0.76374394,0.7239946,0.40115508,0.3388522,1.101299,2.154531,-2.0188482,-2.312405,-1.9604943,0.5768548,-0.14270775,-0.091205835,-0.13267416,0.3978822,-0.5467834,0.26256764,0.3762563,0.4270262,-0.1625192,-0.2195223,-0.030341268,0.0032066405
