sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
RealESRGAN:512x384___7510743692,RealESRGAN,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,0.7859366,-1.6087173,-1.1777712,-0.5376805,1.2436823,0.81896496,-1.01437,0.6047286,0.35570496,-0.61215675,0.9737402,-0.823031,0.27567255,0.1930181,0.5789117,-0.0052470677,-0.20917146,-0.31593102,0.75222045,0.015664909,-0.15609318,0.826623,-0.65064555,-0.7386135,0.1332443,-0.20043015,0.37163758,0.6747143,0.43126833,-0.17859599,-0.011259336,0.2501179,-0.3694645,0.27306008,-0.2233758,-0.09908579,-0.2737862,0.49171627,-0.18543583,-0.11537115,0.047585145,-0.5527632,-0.10425194,-0.4793941,-0.24069998,0.3689381,-0.115572855,0.100037396,-1.1482233,-0.4663207,0.17951666,0.062569514,0.30908713,-0.1916158,-0.025064856,-0.48620987,-0.35696936,0.47828636,0.26900646,0.4410425,0.04934655,0.03474109,-0.45914137,-0.04982841,0.06664249,0.26192483,-0.7159506,-0.114264905,0.30401415,-0.36218357,0.18055946,0.27780476,0.37734538,-0.23617375,-0.49586377
RealESRGAN:512x384___9322601223,RealESRGAN,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,0.78444594,-2.8794878,-0.16920668,1.596949,0.4608876,0.13195145,0.039784655,0.18817762,-0.64136374,-0.3405551,0.94027054,0.19086105,0.38884813,0.21658726,-0.44334382,-0.51960844,0.5426395,-0.3488136,0.47289488,-0.07213527,-0.25024125,-0.9164474,0.3080432,-0.2380349,0.52830726,0.23492752,0.8494801,-0.18481222,-0.39939207,-0.30971456,0.19419676,0.10645977,0.18708205,0.65527433,-0.9117706,-0.6651758,-0.13170555,0.63884544,0.5317581,0.24406973,0.347059,-0.25350893,-0.45380464,0.0927593,-0.6897824,-0.4077934,-0.05490607,0.2595615,-0.35400864,-0.44744688,-0.14235717,-0.15898022,0.43090647,-0.2249077,-0.5561391,-0.0217084,-0.36948583,0.310038,-0.4588615,-0.82504046,0.4912796,0.33095035,-0.7921077,0.5807935,-0.052709103,-0.47144464,0.5337186,-0.24788138,-0.06268473,-0.29510748,0.6400113,-0.13262394,-0.18077298,-0.35407564,-0.31404716
RealESRGAN:ava_images___100514,RealESRGAN,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,2.9118958,-1.2140801,-0.9328906,1.5422473,0.29099327,-0.5602374,-0.56947374,0.846539,-1.4242243,-0.8173925,-1.7092769,-1.9364591,-1.1057358,0.22617073,0.5057505,-0.6313524,0.95829225,-0.858819,0.7358353,-0.23603423,-0.93754745,-0.8857877,0.1528753,0.54214895,0.82035094,-0.15137227,-1.2278757,0.7735771,-0.74045396,-0.19104637,1.5287621,0.8951043,-0.07931304,0.4150173,-0.23016548,0.013936684,-1.0161632,-0.17389596,0.89648503,-0.44068196,-0.31388354,-0.5393925,0.09618836,0.64458895,0.6824552,0.1006856,0.5146484,0.47721747,0.3251082,0.8039801,-0.7359759,-0.22835304,0.5853825,0.27231514,0.10502455,-0.40353283,0.47858787,-0.28761852,0.3008499,-0.36969063,0.034054868,0.37728235,0.12776044,0.6917427,-0.17529365,-0.19657311,0.106737,-0.17163432,-0.02168398,-0.42511177,-0.62829,0.13013187,-0.24537487,0.111290134,0.289421
RealESRGAN:ava_images___101816,RealESRGAN,ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___101816.png,train,1.1919369,-2.530323,-0.4834741,1.4505136,-0.47327572,-0.64206254,0.4647969,-1.1670339,0.0024773479,-0.50850844,-0.7267589,-0.37799546,1.5403278,-0.3511629,-0.030015469,-0.4161005,-0.9814241,0.6861758,-0.091880076,0.11989032,-0.34481177,-0.85345304,0.584454,0.70319873,-0.23400855,0.43845767,0.89631,-0.15771848,-0.22313993,-0.7931427,-0.39012054,-0.70495737,-0.023023069,-0.24510808,-0.11016265,0.2963391,0.34467167,0.5651299,0.51014876,-0.43484804,0.106540725,-0.101682216,-0.72505593,0.12015621,-0.21772268,0.047958955,0.40816915,0.074186765,-0.81965125,-0.44577092,0.15666752,-0.346278,-0.36051747,-0.7432761,-0.35542193,-0.45745456,-0.7868123,0.45108733,-0.5354816,-0.77471685,0.2820792,0.24930188,-0.7826443,-0.6274704,0.028840303,-0.4742591,-0.41874912,-0.56697893,-0.31543416,0.1731785,1.3076413,-0.035222173,-0.16366331,0.23712626,0.06930219
RealESRGAN:ava_images___103164,RealESRGAN,ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___103164.png,test,1.1386645,1.4942281,4.400996,0.7064669,0.90365416,0.125148,-0.39123315,1.9461939,0.8543947,-1.5071459,-0.3201865,1.2237537,1.2124586,0.15381129,-0.43470395,-0.4708955,0.35872602,-1.286275,-1.8436171,-0.659287,0.52704763,-0.38182098,-0.34480307,0.9747757,-0.091580555,0.4384567,-1.0622358,-1.0883168,-0.37296426,0.45367175,0.79087824,-0.47696725,-0.28111655,0.069806576,-1.1348418,0.1720024,-1.0547339,0.23667602,-0.009902418,0.34394848,0.7060356,-0.66801906,-0.42668775,0.85776275,-0.062148184,0.5543242,-1.2112801,0.52495664,0.36875293,-0.14243719,0.039877847,0.75129974,-0.08444778,-0.014543664,0.4645231,0.04454805,-0.5651039,0.3106437,-0.5999801,-0.036677897,-0.075711,0.4766803,0.36500135,0.24759075,-0.1196045,1.0676105,-0.28618392,0.20696715,0.43208924,-0.9248306,0.78205544,-0.20422715,-0.056089118,-0.27103236,0.8207404
RealESRGAN:ava_images___104653,RealESRGAN,ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___104653.png,train,1.5704201,0.4649849,2.060722,-0.27571964,-1.78894,-0.83828914,1.7122593,-2.752599,-1.5433573,-2.1069756,-1.4102955,-0.82116723,0.7565271,-1.6839533,-0.37016243,-1.5278833,0.8896289,1.7599084,0.66357845,2.630633,0.69061637,-3.773212,1.796459,-0.7534922,-2.1476197,2.445418,-0.4031096,-0.35744444,2.0485127,0.85306525,-2.0351186,-0.12609097,-0.50136715,1.0980952,1.6908352,-0.6913184,-0.9039971,0.35411438,0.025617763,0.8093724,-0.06818628,0.3950067,-0.6787667,-0.72483283,0.85941505,-0.9148268,-0.8020956,-0.020775482,-0.36013898,-0.087727934,0.93081623,1.5683355,-0.25171918,-0.83506334,-0.033802778,-0.5542142,1.6888127,0.21310303,-0.03129247,0.6222818,1.9161193,-0.26275495,-0.46769822,-0.39309728,0.5370941,-0.3096891,0.5083431,0.40821555,0.13250585,-0.13054733,0.081449434,0.5057748,-0.098535135,0.80907124,-0.22149041
RealESRGAN:ava_images___10491,RealESRGAN,ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___10491.png,train,-0.7675618,-2.2519524,-1.6809304,-0.95207,-0.7742464,0.75854015,1.0788684,1.9836962,-0.34229642,1.8112072,0.26462933,0.1807391,0.6229889,-1.1960168,0.7870169,-0.6398228,0.011847883,0.14070702,-0.16991502,-1.2320232,0.5946337,0.4140714,-0.44860423,-0.5149262,-0.2233722,0.19183266,0.29418296,-0.026228815,-0.8907227,0.92582023,0.12041384,0.4862387,-0.4991883,-0.25275338,-0.12048886,-0.59031296,-0.59990835,-0.9628935,0.24549377,0.38905978,0.9037585,1.0545914,-0.3562248,0.4762518,0.76598734,-0.51303285,0.24221809,-0.32418594,-0.3313882,-0.36371094,0.85895264,-0.5869858,-0.36859345,-0.062162228,-0.018407732,0.67106515,-0.2754096,0.3592328,-0.71040785,0.22167635,-0.30082583,-0.56070936,-0.149579,-0.053503573,0.33282185,0.7553835,-0.3120257,-0.48942572,0.025294434,-0.5411496,-0.5180093,-0.05925385,0.41760415,0.680544,0.59996724
RealESRGAN:ava_images___108173,RealESRGAN,ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108173.png,test,-0.35025787,-2.9506543,-0.8938271,-0.018861711,0.38511303,0.01514709,0.028822854,0.08760579,0.84717953,-0.07993653,0.584806,-0.32754105,-0.39325562,0.040340364,0.07115698,0.20852852,0.12425025,-0.102186754,-0.6409636,-0.10585737,0.4523432,0.0945465,0.31226826,-0.32445168,0.26531836,0.7490794,-0.11701983,0.5378096,-0.2556706,0.19280042,-0.0008635111,-0.07735264,-0.51722056,-0.07612254,0.28392324,-0.18288562,0.09901051,0.40328935,-0.31592032,-0.10973327,0.35525942,-0.5897292,0.29540467,0.17963421,0.03971514,-0.365049,0.14332949,0.25475848,-0.24091102,0.36147708,-0.21129476,-0.18382171,0.412661,-0.1753041,-0.2535156,0.30832773,-0.39617944,-0.79586554,0.015293196,0.19865564,0.21790668,-0.27825582,-0.3186214,0.57042915,-0.073795825,-0.009342827,0.46485674,0.54890466,0.48376417,0.38819683,0.1494306,-0.23509985,0.14920014,0.20035419,-0.13149887
RealESRGAN:ava_images___108233,RealESRGAN,ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108233.png,test,-2.868166,0.89816594,2.9386072,0.91798764,1.185263,-2.6077962,1.6174841,1.4820869,0.92536116,-2.086601,-0.14369959,1.9697928,-1.4210789,1.0104883,0.05569917,0.04932402,-0.84309125,0.13690153,0.3560416,0.93797183,0.29274756,0.7688234,0.27447778,-0.6889261,0.86628956,-2.3376255,-0.37943393,0.11889629,-1.311157,-0.35415184,0.24180064,0.3561466,0.03757912,0.2853843,1.1157007,0.097013146,-0.31261796,-0.22521171,1.0884659,0.1322739,-0.5665162,-0.03228125,0.30382094,0.033864062,-0.17078957,-1.2924328,-1.0454816,-0.1003311,0.31102857,0.20552982,0.07177223,0.82677066,0.3955469,-0.102745675,-0.06313941,-0.18871798,-0.6274624,0.1555796,-0.3198721,-0.24231362,-0.21396507,0.28126043,0.51225257,-1.7984011,0.18226895,0.37128174,-0.0853807,-0.2053816,-0.09569684,-0.41589093,0.560794,0.6287582,1.0299355,0.18297142,-0.11453509
RealESRGAN:ava_images___109337,RealESRGAN,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,-0.075858176,-2.9060953,-0.555763,0.6501498,0.3969015,0.23634726,0.20055798,-0.079977825,0.3476442,-0.47168025,-0.17401111,-0.34877026,0.017410964,-0.24290031,0.38731593,0.25835484,-0.35967937,-0.19219732,-0.36587602,0.13497429,0.24302393,0.3272546,0.33662888,0.02324678,-0.2505674,0.10727486,0.22528253,0.45702982,0.16019279,-0.45392108,0.32554436,0.482112,-0.3349293,0.10421218,-0.059800744,0.26293975,0.05805038,0.8049784,0.019954607,0.058600616,-0.09663619,-0.1511909,0.118312754,-0.0003971383,-0.3826097,-0.101647265,0.063923046,0.3517115,-0.4885345,-0.47369438,0.008962855,-0.40843797,-0.13235699,-0.2297011,-0.48357502,-0.26266578,-0.31519324,-0.10377766,-0.49102286,0.11744347,0.014808372,-0.004045695,0.30683824,0.3404901,0.12499598,0.16633578,0.26387733,0.17635289,-0.054053906,0.26125735,-0.07480671,0.023123434,0.09597418,-0.051005244,-0.27561706
RealESRGAN:ava_images___109793,RealESRGAN,ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109793.png,train,0.6407047,-2.8454018,-0.7474016,1.3325019,0.46698505,0.050226092,0.29866117,-0.34525052,-0.70953393,-0.5297465,0.91600573,0.12300235,0.8034697,0.3853106,-0.79970723,-0.24762167,0.052524596,0.26009515,0.12292824,0.23345064,0.14736736,-0.61951447,0.5127253,-0.2498439,0.5373536,0.1565814,-0.090469,0.113343254,-0.04659216,-0.0340755,-0.120835535,-0.26939568,-0.16699949,-0.06443672,-0.65017956,-0.3682976,-0.37713987,0.112912655,0.38568544,0.2698631,-0.51587176,-0.63772804,-0.67146987,0.17045148,-0.46137014,-0.4174313,0.13942738,-0.24074444,-0.8711828,0.16190158,-0.35568967,-0.4507507,-0.55304044,-0.0029313713,-0.08859089,0.05342886,0.24789387,-0.055877723,0.0018831342,-0.6626866,0.5362578,0.33826634,-0.44181663,-0.102795064,0.37220925,-0.23348981,0.66475844,0.052784912,-0.70702124,-0.27341062,0.45472547,0.08550292,0.11463249,0.029806994,-0.65372676
RealESRGAN:ava_images___109955,RealESRGAN,ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109955.png,train,-1.2524195,-1.2999568,-1.5943978,1.48247,-0.21208674,-0.26961076,1.130908,-1.2120239,-0.23623957,-1.0557446,-0.3900246,0.7595065,3.8546524,0.40382588,-1.4416857,0.51537704,2.329743,0.7499291,-0.21341684,-0.83533734,-0.26293647,0.53319156,0.90482455,-0.075959444,-0.55196756,-1.6252469,0.48565882,-0.17912933,-0.23409693,0.76226014,0.68485683,-0.9920021,1.283701,0.38287002,-0.25165322,0.4289784,-1.0368022,-1.5077904,-0.6750812,-0.56163514,-0.16120297,0.33529386,0.33944616,-0.44569865,-0.7444123,-0.107876,0.9623158,-0.00031332765,0.3809376,-0.2582944,0.028090015,-0.07806994,-0.2517863,0.14592682,-0.119795606,-0.12632713,0.7460675,-0.109927736,0.4478621,0.83818614,0.030991264,-0.15651989,0.060872138,-0.29571646,-0.014077663,0.055657886,-0.5417044,0.34385067,-0.066889286,-0.23184575,-0.5722261,0.10673881,-0.013391152,-0.52890724,-0.4243702
RealESRGAN:ava_images___110424,RealESRGAN,ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110424.png,test,-2.2020168,1.1096227,-1.6965799,-2.5550828,0.96715695,0.6513939,0.15207428,-1.5824448,-1.4801079,0.6216915,1.2233033,-0.29672468,-0.9627246,0.1573811,-0.65985423,-1.0411829,0.52766275,-1.2596833,-0.74212056,-0.29138413,-0.987301,0.5125454,-0.04272284,0.96413887,0.4826086,0.66186595,0.014169812,-2.1044214,0.1714763,-0.40781614,-0.04930918,0.93958426,-0.13036129,0.9872955,0.57532334,0.30491185,0.16641192,-0.16507182,0.72858983,-1.3260833,0.26103216,-0.24804156,0.5599746,-0.54131323,-0.26241943,-0.8892606,-0.6161807,-0.25033194,0.50690424,0.52787143,-0.35452366,-0.8337436,0.1847929,-0.73120195,-1.1731694,-0.0010243449,-0.0038296878,1.3780516,0.19755861,0.15543613,-0.12807108,0.48311332,0.18629932,-0.8192168,0.4787823,-0.12924296,-0.015932947,1.0070564,0.3033303,0.15713482,0.5618305,-0.18975297,-0.61067134,0.049402915,0.14490107
RealESRGAN:ava_images___110456,RealESRGAN,ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110456.png,test,-0.96932566,0.6194973,1.3054209,-3.307261,0.9817009,0.7439692,-0.95927685,-0.35577306,-2.294541,-1.0320817,-0.080622256,0.7745494,-1.0401406,-0.27839175,0.36493242,-0.04752479,0.17313522,-0.034443825,0.10939554,1.3804685,-0.9285643,-0.74392736,0.3210495,-0.3114263,0.009460239,0.3752323,-0.41091412,0.20837805,1.2836008,-0.20390135,-0.8964949,0.1536556,0.90933734,0.14473616,0.20515284,1.4008956,-0.16564715,-0.14758486,0.11198785,0.46341076,-0.13939388,-0.65780383,-0.041195057,0.16342437,0.099852756,0.31539595,0.020613566,0.08241479,0.2884784,-0.8130057,1.3693038,0.25718015,0.23641054,1.1340848,0.50561666,-0.022992508,0.12229329,0.13518819,0.16337603,-0.54913914,0.051859483,1.3725613,-0.22526771,0.29433244,0.3075019,-0.16779253,-0.5520704,-0.96550804,-0.25903192,0.050237685,-0.20392616,-0.0094656795,-0.29670954,0.29487887,-0.53548884
RealESRGAN:ava_images___111454,RealESRGAN,ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___111454.png,test,-5.025306,3.5836308,-1.8281043,4.0627246,1.4771512,1.5232861,-2.4626174,-0.056302175,0.36697268,1.2293988,0.15401068,-1.4287479,-0.39863533,0.17695068,-0.7328401,-0.4700728,-0.04452157,0.07381579,-0.12924516,-0.25396523,-0.34008798,-0.40489995,1.550234,0.76495814,-0.39453676,0.4368104,-1.0466526,0.18458408,0.36421448,-0.99616724,-0.8787624,1.0785455,0.11000401,-0.9164946,-0.46796492,-0.6870903,-0.4016968,0.04450822,0.060953967,1.2386138,0.7002037,-0.30193704,0.5057594,-0.2836738,-0.29754028,-0.7283694,-0.44256866,0.021529876,0.5017414,-0.4940955,-0.2768023,0.38629264,-0.03856483,-0.18700293,-1.4587377,0.054616705,-0.44748726,0.6589201,-0.7187134,-0.57225007,-0.8487821,-1.3875157,0.89377475,0.37659222,0.59765565,-0.0030087456,0.1361613,0.2965511,-0.048174877,-0.4165268,0.41278192,-0.119955026,-0.7829393,0.49086896,-0.18935014
RealESRGAN:ava_images___11346,RealESRGAN,ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11346.png,train,0.81563383,-1.8495221,0.50525457,0.70672786,0.22233385,0.7576265,-0.4572302,0.12311221,-0.24921726,-0.2880614,0.11078417,-0.15919954,-1.0069077,-0.24565157,0.10814822,-0.75652957,0.40674368,-0.41155764,0.054293424,-0.24236639,-0.3762091,-0.2562858,-0.1728676,0.69200915,0.39312655,0.32540384,1.003406,-0.29445264,0.1058643,0.14588453,0.45605406,0.33642,-0.24546118,0.7642397,0.41637132,0.0067895167,-0.30507275,-0.070895344,0.15897644,0.075622246,-0.69088244,0.15419784,0.042799033,0.11689958,-0.19185406,0.6924102,-0.047840208,0.52164686,-0.05139461,0.025799096,0.026806489,-0.21047533,-0.14354718,0.3909467,-0.046150416,-0.254896,-0.6850137,-0.3696628,0.6459987,0.29184863,-0.17790456,-0.37615147,0.40353248,-0.024610505,-0.38288152,0.034590602,-0.1744813,-0.3857599,0.9156646,0.00035487488,0.28072,-0.39999676,0.3735691,0.81858295,0.2970294
RealESRGAN:ava_images___115226,RealESRGAN,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,test,5.1986537,2.643026,-0.6823726,1.4298844,-4.0539265,-2.5504584,-4.1869645,0.09340896,-2.496682,-1.1272272,0.80141413,0.56641406,-1.2356875,0.0929143,-0.6254291,-0.38966504,-0.8104551,-0.18642977,0.1746563,-0.35276547,-0.5349362,1.082732,1.0214263,0.1127197,-0.37692478,0.14356926,1.0290562,-0.7854413,-0.24366449,-0.16041824,0.22333653,-0.3107625,0.4728639,0.18866123,1.0959533,1.6892087,1.5899161,-1.7428182,-0.47860554,-0.059175733,0.32117784,0.38946655,-0.093679756,0.39271623,1.1915886,-0.1594086,0.29599172,-1.4133326,0.16436401,0.31420785,-0.6988887,0.9898565,0.18141899,0.85620564,0.0803805,0.34034434,-0.22244436,0.11731999,0.336426,0.21073624,-0.31588084,-0.42416257,0.13099727,0.17992476,-0.21240765,0.5013121,0.24052542,0.8067222,0.13276123,0.28601354,-0.9297501,0.21981329,0.39150405,0.091173075,-0.52372235
RealESRGAN:ava_images___115350,RealESRGAN,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,train,2.0103285,-1.1875737,1.4987943,1.2920954,-1.6702085,1.9823166,-1.0973964,-0.43445042,-0.4122995,0.041721947,0.5429766,-0.2402123,-0.32281333,1.238625,0.34843075,-0.47762272,-0.17639342,0.14862347,-1.6208694,0.007159155,0.63801885,0.2219378,-1.365359,0.68980736,-1.5091552,-0.1965531,-0.49468416,-0.5601357,-0.08829297,1.5177213,0.96606785,0.46191326,1.2905288,0.10290861,-0.48729476,0.3646201,-0.07125719,0.936043,0.5440587,0.71908474,0.5223932,-1.0370166,0.7326895,-0.81795603,0.6573241,-0.2029474,-0.06275408,-0.6747006,-0.64252853,0.30316705,-1.0170623,-0.47116828,-0.16573907,0.726665,0.24476132,0.85903597,-0.8091234,-0.447556,0.54754126,0.68480825,-1.0978564,0.4441959,0.34179136,-0.7569346,-0.47208846,0.29359356,0.034688428,0.1727981,-1.0478399,0.32684928,0.081798375,-0.23908412,0.17175375,-1.2471251,0.3693864
RealESRGAN:ava_images___115385,RealESRGAN,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,test,2.7759728,-0.30819535,-0.4916448,0.5010043,1.8932357,-0.16240478,1.0479441,-0.7558229,-0.09392321,-0.7257955,-1.6980855,-0.741297,0.1696282,-1.0024228,-0.48916,1.3700675,-0.94776106,0.8140427,-0.99129885,-0.4225749,-0.090375654,-0.01559031,0.029236823,0.4558484,-0.27446005,-0.16240986,1.9910383,0.055714145,0.6298433,-0.36859822,-1.3204434,-0.796023,0.94666606,0.69519067,0.43389687,0.0055382177,-0.03138694,0.814199,0.8762649,0.8405829,1.5824893,0.31073824,0.53558195,0.3973144,0.0053069293,-0.8731592,-0.722363,-0.36845338,0.08216265,-0.4208144,0.566918,0.66215664,0.6055947,-0.19411047,-0.045437783,-0.4775101,0.66074413,-0.45532098,-0.19147405,-0.35401523,0.058487505,0.1611802,-0.3064874,0.40699917,-0.20094952,-0.30252054,0.25625283,-0.52334744,-0.4947306,-0.36506706,0.48820606,-0.2719235,-0.3588965,-0.55632526,0.09852426
