sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.599371,-0.9699192,-1.4041162,3.9989085,-0.6320982,1.3862414,7.47995,8.699413,9.025482,-2.365715,9.968372,1.4029047,3.0876598,-4.444055,2.1474588,1.2606556,-2.0694685,-3.8127875,-2.1939,-4.8081756,1.8181753,-3.1102786,-12.136678,2.3467221,-2.4429584,-1.5088806,-1.4860997,-0.66643333,9.351543,7.2426624,-5.7626677,-6.591795,2.158445,4.2989674,1.6958791,-4.6634483,-4.0457025,-1.9055189,1.2868407,0.89577526,3.5771806,-1.44485,1.436542,-2.3669856,0.88560903,-3.393921,-3.4860969,-1.1035001,2.0367312,-2.4501553,-1.160451,-1.6570361,-0.33749956,1.5961212,1.7053925,5.3266273,0.64068484,4.0339108,2.8975196,-0.1050696,-2.0607815,-0.9474696,1.417259,-5.3859363,-0.82176137,6.5114775,-0.025030166,-2.941894,2.419272,3.0167727,-3.1766243,-1.4316179,-1.2834654,-0.6970438,1.8103676
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.5851107,-0.98996544,-1.4319134,4.1641536,-0.5730438,1.4041944,7.612199,8.721403,9.154312,-2.2198262,10.107708,1.4118752,3.0182028,-4.5168886,2.227233,1.3472872,-2.0924177,-3.8193672,-2.152505,-4.803976,1.7837572,-3.1582842,-12.217101,2.242207,-2.4570293,-1.4797344,-1.5123973,-0.49132633,9.3167305,7.276065,-5.7137733,-6.633029,2.217236,4.2951703,1.6136972,-4.618408,-3.9827363,-1.831715,1.2917628,0.8445431,3.4964554,-1.4080973,1.4128222,-2.3776457,0.9595953,-3.378048,-3.433852,-1.1305804,1.9401034,-2.3994021,-1.1919757,-1.6396246,-0.28923577,1.5427479,1.6967764,5.400718,0.6151042,3.9954371,3.0047693,-0.038212664,-1.9949764,-0.94562674,1.438664,-5.327967,-0.76339626,6.5180616,-0.113550276,-2.987991,2.4056716,3.0345356,-3.2368717,-1.4007124,-1.1848073,-0.6824229,1.8116415
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933,-1.3330317,-1.3409629,-0.55975914,-1.1598182,-1.7358835,-1.8664229,0.53629625,-4.21981,0.092871904,0.08795935,-0.21440864,0.6647711,-2.818031,-0.5893316,0.21378966,-1.2575438,1.7111588,-2.7964087,3.339435,2.228341,0.3094921,-1.9119691,-0.51217,-0.94596195,1.034644,-0.631162,0.7055975,0.33164343,-1.3164983,-1.1783571,0.2195165,3.043112,-1.2911274,-1.1880273,0.06523449,-0.13952601,1.647547,-1.0595608,-0.903889,-3.972057,0.096781,-0.38302043,-0.061739445,-0.37324142,-1.0915389,-0.61425835,2.0273805,-1.3816757,-0.4053619,-0.8952927
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933,-1.3330317,-1.3409629,-0.55975914,-1.1598182,-1.7358835,-1.8664229,0.53629625,-4.21981,0.092871904,0.08795935,-0.21440864,0.6647711,-2.818031,-0.5893316,0.21378966,-1.2575438,1.7111588,-2.7964087,3.339435,2.228341,0.3094921,-1.9119691,-0.51217,-0.94596195,1.034644,-0.631162,0.7055975,0.33164343,-1.3164983,-1.1783571,0.2195165,3.043112,-1.2911274,-1.1880273,0.06523449,-0.13952601,1.647547,-1.0595608,-0.903889,-3.972057,0.096781,-0.38302043,-0.061739445,-0.37324142,-1.0915389,-0.61425835,2.0273805,-1.3816757,-0.4053619,-0.8952927
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933,-1.3330317,-1.3409629,-0.55975914,-1.1598182,-1.7358835,-1.8664229,0.53629625,-4.21981,0.092871904,0.08795935,-0.21440864,0.6647711,-2.818031,-0.5893316,0.21378966,-1.2575438,1.7111588,-2.7964087,3.339435,2.228341,0.3094921,-1.9119691,-0.51217,-0.94596195,1.034644,-0.631162,0.7055975,0.33164343,-1.3164983,-1.1783571,0.2195165,3.043112,-1.2911274,-1.1880273,0.06523449,-0.13952601,1.647547,-1.0595608,-0.903889,-3.972057,0.096781,-0.38302043,-0.061739445,-0.37324142,-1.0915389,-0.61425835,2.0273805,-1.3816757,-0.4053619,-0.8952927
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577,6.7787333,6.401384,-2.8171825,-0.3426609,1.31283,-2.085815,0.74303997,-2.4725478,-0.54127014,-0.30741554,0.99023795,-0.8826441,-1.2099319,-0.35177207,0.2465511,-0.9049894,1.9942634,-1.6970515,-0.9707372,-0.75869036,0.7986944,-0.674953,-0.6230171,0.8931592,-0.16013977,-0.4608357,-0.39865947,-0.44978908,-0.5439173,0.48483515,1.0999084,-0.33312845,0.5088549,-0.714607,1.5062582,-0.7952992,-0.74236715,-0.98676944,0.44401962,-4.3008866,-0.34051472,-2.5882833,-3.1762018,-0.102113724,4.576822,3.7380776,0.38192323,3.6261787,-2.8502057,1.6508553
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577,6.7787333,6.401384,-2.8171825,-0.3426609,1.31283,-2.085815,0.74303997,-2.4725478,-0.54127014,-0.30741554,0.99023795,-0.8826441,-1.2099319,-0.35177207,0.2465511,-0.9049894,1.9942634,-1.6970515,-0.9707372,-0.75869036,0.7986944,-0.674953,-0.6230171,0.8931592,-0.16013977,-0.4608357,-0.39865947,-0.44978908,-0.5439173,0.48483515,1.0999084,-0.33312845,0.5088549,-0.714607,1.5062582,-0.7952992,-0.74236715,-0.98676944,0.44401962,-4.3008866,-0.34051472,-2.5882833,-3.1762018,-0.102113724,4.576822,3.7380776,0.38192323,3.6261787,-2.8502057,1.6508553
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577,6.7787333,6.401384,-2.8171825,-0.3426609,1.31283,-2.085815,0.74303997,-2.4725478,-0.54127014,-0.30741554,0.99023795,-0.8826441,-1.2099319,-0.35177207,0.2465511,-0.9049894,1.9942634,-1.6970515,-0.9707372,-0.75869036,0.7986944,-0.674953,-0.6230171,0.8931592,-0.16013977,-0.4608357,-0.39865947,-0.44978908,-0.5439173,0.48483515,1.0999084,-0.33312845,0.5088549,-0.714607,1.5062582,-0.7952992,-0.74236715,-0.98676944,0.44401962,-4.3008866,-0.34051472,-2.5882833,-3.1762018,-0.102113724,4.576822,3.7380776,0.38192323,3.6261787,-2.8502057,1.6508553
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.9173155,-12.649591,-9.419089,-4.7136726,-13.33222,-9.021692,-7.6086783,3.5289407,-10.022667,-10.250668,-9.573635,2.5809672,-6.060718,-2.4832828,-3.095636,5.9553785,-7.627907,-2.7015839,-12.624668,-0.22555685,-10.105927,-0.9252786,1.067251,-6.580957,3.4287348,-16.98767,-10.953301,-23.38608,-21.469885,-22.79002,11.130049,-0.3144974,13.586134,4.9522185,3.7632527,-11.140098,-7.703488,26.103767,0.55304885,-7.1108336,0.6503892,0.26759338,-0.17683601,-1.8661349,-2.7235205,-2.282712,-0.19538526,-0.9581573,-0.24313062,1.2063817,0.16965413,0.39448142,-0.15811765,0.026469707,0.032828152,-0.44500366,-0.50021315,0.30302185,-0.46779597,0.2318447,-1.0524166,-1.0309044,-0.3570149,-0.46046883,-0.31688404,0.18518792,0.20947692,-0.75084794,-0.73505735,1.3384038,0.92416394,0.2526037,0.5410287,-0.26889658,-0.32054102
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.951113,-12.655932,-9.449715,-4.7259026,-13.327999,-8.9975815,-7.569788,3.5257924,-10.007429,-10.249398,-9.556011,2.5694194,-6.043355,-2.5139883,-3.1071365,5.9186287,-7.6955614,-2.68945,-12.623578,-0.17601776,-10.12243,-0.9326113,1.0744131,-6.589201,3.4145718,-16.969414,-10.945304,-23.3219,-21.456373,-22.776936,11.131607,-0.36161637,13.558456,4.958129,3.7732205,-11.171739,-7.689728,25.983091,0.5051007,-7.0518513,0.62338924,0.24637938,-0.18549109,-1.8594706,-2.7539685,-2.3093767,-0.15556684,-0.96564084,-0.22916895,1.1726601,0.17568564,0.35537565,-0.13355689,0.03647971,0.029047787,-0.47179487,-0.4854436,0.28537166,-0.43727192,0.22356433,-1.060028,-1.0068979,-0.37869287,-0.47599465,-0.30292797,0.16576153,0.2287546,-0.7255242,-0.7271669,1.3585606,0.90095305,0.24468547,0.5156565,-0.29011834,-0.27652597
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.9173155,-12.649591,-9.419089,-4.7136726,-13.33222,-9.021692,-7.6086783,3.5289407,-10.022667,-10.250668,-9.573635,2.5809672,-6.060718,-2.4832828,-3.095636,5.9553785,-7.627907,-2.7015839,-12.624668,-0.22555685,-10.105927,-0.9252786,1.067251,-6.580957,3.4287348,-16.98767,-10.953301,-23.38608,-21.469885,-22.79002,11.130049,-0.3144974,13.586134,4.9522185,3.7632527,-11.140098,-7.703488,26.103767,0.55304885,-7.1108336,0.6503892,0.26759338,-0.17683601,-1.8661349,-2.7235205,-2.282712,-0.19538526,-0.9581573,-0.24313062,1.2063817,0.16965413,0.39448142,-0.15811765,0.026469707,0.032828152,-0.44500366,-0.50021315,0.30302185,-0.46779597,0.2318447,-1.0524166,-1.0309044,-0.3570149,-0.46046883,-0.31688404,0.18518792,0.20947692,-0.75084794,-0.73505735,1.3384038,0.92416394,0.2526037,0.5410287,-0.26889658,-0.32054102
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.12236023,-6.8761783,-6.3866034,-8.01435,-6.748949,-8.074849,0.66696453,1.3319744,-8.522367,-3.4734964,-7.0810337,2.0177202,-1.9296584,1.5632539,0.06543201,5.2154374,-11.94632,-1.6085658,-7.3481965,1.4886227,-4.387606,-1.8420454,2.5348246,-5.537414,-0.6633239,-4.5387306,-2.4560428,-10.048157,-4.644973,-8.898571,2.411994,-0.8919096,2.6494632,0.27086735,1.2890549,-1.7972736,0.9189537,2.0882668,1.250103,0.7626583,-1.060257,0.54935884,-0.75205135,-0.9674392,-0.29133606,3.6258464,-0.41991657,-0.6822612,-1.0754694,1.4491727,0.5714179,-0.8762176,0.825909,-2.477057,1.3360887,2.025043,1.0382445,0.3108757,-0.8553621,-2.3371196,0.25943583,0.8426609,-0.5763185,-1.5855293,0.9814334,3.4504108,2.0836544,2.6904862,1.9931107,1.2529569,-0.7214912,3.3270745,0.6659198,-0.9543661,0.06880736
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.03447914,-6.871084,-6.35703,-8.001835,-6.7376204,-8.107898,0.77737045,1.3677686,-8.454961,-3.5318499,-7.063657,2.094669,-1.9629507,1.5965047,0.09186736,5.246963,-11.899286,-1.615004,-7.2856536,1.5444176,-4.3969545,-1.8204734,2.5208247,-5.5215282,-0.70743847,-4.449467,-2.4583354,-10.036518,-4.661153,-8.922921,2.384895,-0.9164574,2.596459,0.25402093,1.2541254,-1.7559657,0.9329764,2.0099344,1.3320158,0.8065472,-1.0821785,0.48385525,-0.71384144,-0.9520898,-0.27016902,3.611586,-0.43430573,-0.67143816,-1.0418983,1.4428341,0.54651237,-0.8386471,0.8695802,-2.4935265,1.3057346,2.0077636,1.0030004,0.30903187,-0.89124274,-2.3028796,0.31543016,0.7879424,-0.5674192,-1.5841293,0.99502087,3.5087278,2.1693294,2.6658328,1.9924245,1.2123991,-0.73358214,3.3409212,0.683376,-0.97150767,0.09918809
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.12236023,-6.8761783,-6.3866034,-8.01435,-6.748949,-8.074849,0.66696453,1.3319744,-8.522367,-3.4734964,-7.0810337,2.0177202,-1.9296584,1.5632539,0.06543201,5.2154374,-11.94632,-1.6085658,-7.3481965,1.4886227,-4.387606,-1.8420454,2.5348246,-5.537414,-0.6633239,-4.5387306,-2.4560428,-10.048157,-4.644973,-8.898571,2.411994,-0.8919096,2.6494632,0.27086735,1.2890549,-1.7972736,0.9189537,2.0882668,1.250103,0.7626583,-1.060257,0.54935884,-0.75205135,-0.9674392,-0.29133606,3.6258464,-0.41991657,-0.6822612,-1.0754694,1.4491727,0.5714179,-0.8762176,0.825909,-2.477057,1.3360887,2.025043,1.0382445,0.3108757,-0.8553621,-2.3371196,0.25943583,0.8426609,-0.5763185,-1.5855293,0.9814334,3.4504108,2.0836544,2.6904862,1.9931107,1.2529569,-0.7214912,3.3270745,0.6659198,-0.9543661,0.06880736
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389,0.028072357,-1.7566094,-3.0031137,-2.0920353,0.646245,-4.0664587,0.32440603,-6.0764446,-1.805104,2.4815373,2.2224154,-1.5157881,0.11483145,-8.6077175,2.2736328,-1.1324081,18.413376,-8.572681,-30.432386,-11.59469,-1.1396456,7.468189,-3.4315214,-0.48882163,-3.3099935,2.1286952,1.2453215,0.048954494,2.8802924,1.1554625,-1.3390535,3.8061452,-4.815723,3.195998,0.78843117,0.8313555,3.1137626,-2.6358626,2.1718662,-2.2498689,-2.535182,-0.50408006,2.7364666,-1.7983856,7.231459,-15.670532,-3.7508347,-3.7640476,3.1773152,5.788473
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389,0.028072357,-1.7566094,-3.0031137,-2.0920353,0.646245,-4.0664587,0.32440603,-6.0764446,-1.805104,2.4815373,2.2224154,-1.5157881,0.11483145,-8.6077175,2.2736328,-1.1324081,18.413376,-8.572681,-30.432386,-11.59469,-1.1396456,7.468189,-3.4315214,-0.48882163,-3.3099935,2.1286952,1.2453215,0.048954494,2.8802924,1.1554625,-1.3390535,3.8061452,-4.815723,3.195998,0.78843117,0.8313555,3.1137626,-2.6358626,2.1718662,-2.2498689,-2.535182,-0.50408006,2.7364666,-1.7983856,7.231459,-15.670532,-3.7508347,-3.7640476,3.1773152,5.788473
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389,0.028072357,-1.7566094,-3.0031137,-2.0920353,0.646245,-4.0664587,0.32440603,-6.0764446,-1.805104,2.4815373,2.2224154,-1.5157881,0.11483145,-8.6077175,2.2736328,-1.1324081,18.413376,-8.572681,-30.432386,-11.59469,-1.1396456,7.468189,-3.4315214,-0.48882163,-3.3099935,2.1286952,1.2453215,0.048954494,2.8802924,1.1554625,-1.3390535,3.8061452,-4.815723,3.195998,0.78843117,0.8313555,3.1137626,-2.6358626,2.1718662,-2.2498689,-2.535182,-0.50408006,2.7364666,-1.7983856,7.231459,-15.670532,-3.7508347,-3.7640476,3.1773152,5.788473
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.056077,-8.611924,0.6052685,-14.714838,8.003611,-1.3206811,0.6921406,5.934968,-8.944416,-13.421494,-14.644308,1.8471118,-1.7973297,-13.9243765,10.755108,53.432163,60.332634,82.73264,11.05466,16.459414,4.983864,-6.787057,-0.32992172,-0.56462896,-1.6696649,-0.9434986,-1.1272802,1.0013666,-3.0654995,-0.13303852,-6.095733,0.7741351,-2.5839067,-0.05850184,3.955079,-2.2936325,-3.279353,-0.60694146,-5.7809696,5.445428,-1.5726023,7.1725965,5.7019587,3.182274,-13.691257,5.875553,-30.727774,4.105138,-6.8149586,-2.7161698,2.38061,0.62812114,0.8176803,-0.6161081,1.5489805,2.419391,0.33097696,-2.0892167,-0.077813804,-1.3114076,0.6053353,1.3537593,0.03928721,0.7365136,-1.068923,0.27337772,-0.081757635,-1.1508151,-0.68181014,-0.97967404,-3.0359893,2.0307107,1.063246,-0.6509632,-2.4459844
