sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.1326087,-1.9770982,-0.54499024,0.68042135,-1.2418451,1.497991,-0.018674267,0.86265886,0.095612496,0.05773989,-0.048926145,0.6542381,-1.2602683,0.05601023,-0.4219541,1.0255332,0.35068965,-0.7405367,0.25314343,-0.2191347,1.1525574,0.3523168,0.12514031,-0.06731242,-0.85581607,0.7569661,-1.3333771,-1.2602499,0.03917142,-0.0069299936,-0.20794779,-0.15511972,-0.5251354,0.072074845,0.38146013,0.27400565,0.51739043,0.7041557,0.73496115,-0.5519489,0.0005247593,0.1678156,-0.43650955,0.20190495,-0.36301863,-0.0767948,-0.2685029,-0.21977478,0.11238152,0.28702247
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.144184,-2.6420138,-2.3348525,-0.31070858,0.9483696,-0.7442448,-0.44040027,0.05868256,-1.4094855,-0.9482121,1.7624135,-0.020649716,1.1304106,1.0946685,-0.47981128,1.5530014,0.06704396,-0.047143638,-1.5574002,-0.027130857,-0.2779716,0.1516158,1.1249323,1.4893472,-0.9694387,-1.6343482,-0.6584289,0.024915189,-0.17750347,-1.1997573,0.2699433,-0.1687811,-0.1663008,-0.15961558,-0.42484444,0.27291155,-0.3100919,0.068713784,-0.20166235,0.05506646,0.7777811,0.031051487,0.10283734,0.6878487,-1.154989,0.55237484,1.794487,1.2523828,1.7372113,0.29077414
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.5195261,-1.8403549,-1.695457,0.551973,0.79817593,-0.47024322,-1.0297201,-0.28744006,-1.0610496,-0.6819985,0.9617442,-0.2645275,0.80670285,-0.01603672,-0.35371298,1.6418667,-0.6157815,-0.21763562,-1.8662169,0.4903803,0.65553635,1.3813927,0.013730764,0.3397625,-0.09048596,-1.3064193,-0.25345147,-0.1709093,-0.5000695,-0.69436187,-0.011995792,-0.35421216,0.6300268,-0.5181525,0.3041939,0.543012,-0.88344544,-0.047864348,-0.7566331,-0.44956195,-0.060559332,0.1510373,-0.06715007,0.051834494,-0.63813215,0.8087571,1.601223,1.0544181,1.7031442,0.3453344
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-0.34788263,-2.751186,-1.9037807,0.13355887,0.9100102,-1.0105734,-0.19490829,0.34643793,-0.54014766,-1.3808709,0.43486506,-0.017240934,0.6588962,0.108206734,-0.04557906,1.6661041,-0.85384625,-0.11347167,-1.6897279,0.2727454,-0.30966341,1.2913656,0.076070145,1.3446386,-0.4909637,-1.9370748,-0.501734,0.34344664,-0.18790433,-1.1455944,0.12772277,-0.09875956,0.09952435,-0.361906,0.39664167,0.64933395,-0.7691842,0.30350688,0.2742511,0.11308342,0.1599488,-0.24107328,-0.0671563,-0.33461922,-1.0047176,0.4491833,1.8499708,0.23504306,2.2403965,0.6308737
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.960734,-0.38725126,2.6280258,-0.85224926,-0.27448046,2.5773258,0.18385981,1.2067076,0.11599088,-0.60675275,0.14956707,0.93534076,-1.5747657,0.6271578,1.9661313,-2.0933094,0.35164344,-1.0278791,-1.5506371,-0.5777841,1.8167682,-1.3523786,-0.37008262,3.5885797,4.358842,0.23553824,1.7660865,0.60984397,-0.7247682,-0.49773258,0.041172095,-0.8372891,0.12715423,0.2212104,0.20822118,0.102589354,-0.18549421,-0.20195296,0.26050216,-0.37151393,0.5688994,-0.47826883,0.2543624,0.8521467,-0.09312582,-0.1936473,0.6629894,-0.3560668,-0.22794923,0.5853652
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.5492473,-0.29427475,1.3401124,-0.6120137,-1.3765335,1.720902,-0.19906156,-0.29554218,0.12863103,-0.3868223,0.34490532,0.7874685,-1.8310598,0.7142674,1.9220177,-1.7993233,-0.0631606,-0.7660968,-1.8138483,-0.88131267,1.7708004,-1.459125,-0.72457296,3.6803186,4.5768056,0.16699263,1.6693889,0.048285678,-0.4326083,-0.31486803,0.002261892,-0.65837955,0.05356881,0.09621486,0.25105554,0.20602326,-0.38371837,-0.076419204,0.18281431,-0.41621807,0.58587337,-0.45100716,0.22322357,0.726704,-0.11210483,-0.07691172,0.55046266,-0.27928153,-0.3543048,0.65642273
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-3.1365736,-0.07454632,1.8589504,-0.80567575,-0.4723041,1.9200348,-0.19103219,0.9781712,0.43808421,-0.7454941,0.15839943,1.0723325,-1.6639011,0.9668964,2.1819603,-2.07799,0.16770124,-1.1454211,-1.9183948,-1.1344897,2.2345016,-1.5134981,-0.93706584,4.2325363,5.349193,0.5913229,1.5249451,0.46238652,-0.67727995,-0.6661882,0.14669997,-0.78605473,-0.21465144,0.078903496,0.4093113,0.3218192,-0.20831087,0.12003359,0.35678816,-0.5325203,0.44526142,-0.23834646,0.10950212,0.60270774,-0.60896224,-0.19165635,0.39185882,-0.42753914,0.015048206,0.9801049
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.3140435,10.499214,-2.9458637,7.340299,-1.3880789,0.20316684,-0.8310837,0.6995418,1.8778008,-0.5544197,-0.3768616,0.056148097,2.6471438,2.1612847,-0.4538612,-0.0033192337,-0.028508127,-0.60441273,-0.9400973,1.1906452,0.44229412,-1.3055456,-3.7464578,0.6876272,-0.9770813,0.2447137,-2.203082,0.59177685,0.04970509,-0.15024775,0.32309404,0.05709058,-0.23627993,-0.25777307,-0.118754506,-0.06927002,0.013200767,-0.14580733,-0.064992994,-0.07505115,0.007180929,-0.27016026,-0.032213062,-0.08295956,0.029695272,0.106185496,-0.23470049,-0.17515317,0.06928688,0.06733744
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-4.992986,9.731445,-2.8007047,6.5295315,-1.2221389,0.2615707,-0.83395356,0.629092,1.6498944,-0.41968292,-0.31398472,-0.038494267,2.436027,1.8726976,-0.44475845,-0.0696899,0.09010023,-0.45761257,-0.8298895,0.99336845,0.3548509,-0.9905476,-3.3945396,0.69841343,-0.8964107,0.10824742,-2.0482264,0.84946966,-0.076416254,-0.0836333,-0.0022859648,0.21119091,-0.02742371,-0.20559096,-0.18670297,0.025543272,0.21347451,-0.52629375,0.012426347,-0.23427193,-0.035602152,-0.5286474,-0.037991866,-0.2701562,0.2510494,0.3580442,-0.4077984,-0.38617626,-0.10123354,-0.08787638
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-4.904845,9.613609,-2.6864717,6.506594,-1.3267994,0.18503034,-0.6740419,0.6534027,1.5407245,-0.48084927,-0.3694667,0.09349885,2.2040067,1.871847,-0.43136308,-0.025645375,-0.17261809,-0.4790662,-0.96130633,1.0171453,0.3253522,-1.1414404,-3.1388855,0.5640333,-0.7594235,0.18667422,-1.8721329,0.47445866,0.058136523,-0.07782811,0.2760607,0.07705018,0.013268501,-0.015920326,-0.019685104,-0.068852074,-0.014226798,0.063663214,-0.05078129,-0.050552063,-0.0423522,0.03770505,0.031136177,0.07807012,-0.057596326,-0.06835413,0.015974715,-0.03425631,0.042000234,0.18087104
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-1.0217683,1.2234796,0.815482,0.2351672,-1.4315801,0.4548837,-0.018150726,-0.623894,-1.7547462,0.121289544,-0.19464085,-0.6063739,-0.6613144,0.22376612,0.24748254,-0.47577775,-0.11203402,-0.7530176,-0.5918298,-0.31192595,0.22724877,-0.43217552,0.33614868,-0.18010819,-1.2113705,-0.509361,0.72915184,0.34605017,-0.6359932,0.33828628,-0.45033818,0.01142168,0.40592337,-0.7623053,-0.21541941,-0.2989446,-0.5792113,-0.12560189,-0.64548504,-0.004839291,0.6725807,0.12160024,0.028026223,0.55606484,0.83449185,-0.07826406,0.13866328,0.25295374,0.036427736,0.122605614
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.8360394,1.0241141,0.8753301,0.45694447,-1.5647705,0.43620574,0.13218369,-0.788978,-1.461012,-0.091111064,-0.07790509,-0.85352105,-0.6447812,0.062038362,0.43857712,-0.30599964,0.07076788,-0.585998,-0.6456742,-0.37450713,0.17023067,-0.23144451,0.31039608,-0.16561352,-1.1891946,-0.7413607,0.70755625,0.42127368,-0.5579436,0.13260847,-0.603218,0.091758326,0.50870544,-0.5273525,-0.17056076,-0.21778786,-0.28578895,-0.10500607,-0.41140985,-0.00072619226,0.57489514,0.13174972,-0.08147304,0.53098,0.69569814,-0.013489887,0.23484653,0.38249025,0.033487916,0.085334435
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.8570845,0.8161953,0.7465268,0.2624191,-1.671946,0.28139424,0.08014372,-0.7478632,-1.4083049,-0.13088048,-0.085639566,-0.96069366,-0.6498898,0.121113464,0.45579988,-0.34119838,-0.0024345517,-0.5752002,-0.72502154,-0.44934493,0.29697388,-0.12101534,0.22636634,-0.11230776,-1.2085638,-0.81496465,0.56204426,0.27030262,-0.6298629,0.23689389,-0.43921295,0.099004224,0.5502403,-0.55661017,-0.013479307,-0.2629697,-0.38575572,0.023771435,-0.58176875,0.099290945,0.6879941,0.21727595,0.027647674,0.6688605,0.6305641,0.0811604,0.25358504,0.22167899,0.10898352,0.15600607
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.8432148,-1.3323568,2.8920808,-0.22915056,1.1624588,3.6502726,1.3572446,4.4674864,0.6001693,-1.7671303,-0.470463,0.6909115,-2.1634598,-0.31475222,-0.41823652,-1.1551929,2.2239676,-0.85082275,1.4873306,1.6976328,3.217919,2.4982824,0.8597301,-0.15586159,-1.7028486,0.72952014,-2.7324204,-2.3955288,0.5268017,-0.98256797,0.5824653,-0.5432222,0.38346443,0.22382502,0.39866447,0.099706635,-0.1725437,0.22398916,0.617622,-0.6642592,0.9911468,-0.90334666,0.17577393,1.8552177,-0.0007684231,0.13441244,0.72112393,-0.38455924,-0.54944336,1.0381068
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.8176615,-1.551029,2.3716085,-0.19857758,1.4390782,3.5765128,1.3460698,4.61949,0.5527257,-1.9218606,-0.44675103,0.60970426,-1.7337728,-0.23151454,-0.3438892,-1.2854488,2.0147576,-0.6554755,1.7126722,1.5159299,3.0834777,2.3293076,0.9755577,-0.020707183,-1.5746089,0.7971379,-2.7668958,-2.431012,0.6610238,-1.0193543,0.48164627,-0.8492539,0.46896183,0.069764465,0.1901256,0.59927136,-0.29632598,0.141707,0.050338477,-0.9357132,0.7843257,0.0025752336,-0.49057394,0.7511768,-0.023776293,-0.117417246,0.6825215,0.27207163,-0.15990892,1.3069637
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.6369238,-1.2433952,2.7610452,-0.21594372,1.2507378,3.711864,1.4804633,4.3796062,0.7372978,-1.9116174,-0.44360057,0.5691699,-2.1436033,-0.28440756,-0.36085054,-1.2748661,2.2102528,-0.98835415,1.774881,1.5830181,3.176903,2.5536973,0.89274293,-0.027488336,-1.7876405,0.8982853,-2.891047,-2.3967767,0.6321994,-1.0707877,0.42025223,-0.85006213,0.5960133,0.10453425,0.18106337,0.135879,-0.050347984,0.16714981,0.4164685,-0.44637355,0.6275729,-0.6181543,0.16377759,1.3254738,0.0056905746,-0.04057026,0.6661175,-0.22921973,-0.21037033,0.663838
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-1.8091408,-3.1797907,-2.3334198,0.28223187,0.27090287,-2.7369938,0.7153564,-1.8845036,-1.8771982,-2.8002763,1.3154292,5.692377,1.8894545,-1.2084959,-0.06415585,-1.8350546,1.1274807,-1.1980538,-1.0424802,0.38747597,-0.10951974,0.31358373,-0.6925731,-1.4069105,0.4758754,0.55427504,0.36439192,-0.6498277,-0.43622154,0.29845107,-0.5071144,-0.24091405,-0.10542479,0.861388,0.5101257,2.3591204,-4.044953,-2.0203128,-0.28699505,2.3267179,0.40662837,-0.52237463,-0.04275085,-0.10375041,0.27606356,-0.26825,-0.60390824,-0.66432977,-0.38895562,-0.41512072
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.95063436,-4.276431,-3.1864922,1.032299,0.67390907,-3.4143453,0.2711343,-1.8131506,-2.847218,-3.1740878,2.083895,7.7690578,3.1812882,-1.6428908,0.18579414,-2.556814,2.487511,-2.073073,-1.100105,0.47907376,-0.42380357,0.48994905,-0.7112862,-1.8893721,0.22497794,0.6182221,0.30427873,-0.69775844,-0.7897612,-0.005102277,-0.18578824,-0.09877911,1.0210488,0.08365521,1.6685034,2.8482885,-3.5431728,-0.5379569,-0.2638292,1.5222261,-0.016406775,1.0882361,-0.9578598,-0.5657318,0.13207129,0.15754601,0.08922139,1.4247642,-0.65186703,0.753158
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-1.7923512,-3.8952544,-2.8443363,0.22833663,0.54860556,-3.4539986,1.0435565,-1.8371108,-1.6052998,-3.5861428,1.4862187,5.808904,1.8819648,-1.0598465,-0.19765209,-2.0587204,1.0376408,-1.4197923,-0.6213294,0.47667032,-0.26454988,0.441204,-0.3437693,-1.1328738,0.027879804,0.32132816,-0.018666446,-0.5680245,-0.23875782,-0.023623347,0.06252255,-0.033466697,-0.37305918,0.45115155,0.06443004,1.1517748,-1.9115278,-1.411165,0.09161793,1.2803603,0.23687488,-1.062903,0.09637255,-0.15081057,-0.011429489,-0.04331237,-0.0004028082,-1.02925,0.3851732,-0.60662556
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3135839,-0.2813518,0.9035051,-0.3271218,-1.8766435,2.4943984,0.15999249,-0.958041,-0.38341385,0.03706742,0.7786767,0.13142663,-1.8434412,0.341775,0.03439074,-0.0543046,-0.4818507,-0.0127372,-0.39128834,-0.229207,0.54799557,0.044937313,0.19848649,-0.023699693,-0.425148,0.9401672,0.15800658,-1.3279207,0.08447595,2.7154794,0.16650411,5.4754114,-0.31513825,-0.38066036,0.18452229,0.017126873,-0.06632887,-0.028177679,-0.0037193894,0.10143113,-0.12530637,0.063572004,0.12173709,-0.0038517714,-0.09146947,-0.019820333,0.047733665,-0.04500684,0.060786486,-0.15262713
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.2311444,-0.28797185,0.8117896,-0.2900955,-1.8293452,2.3584092,0.15574673,-0.9028443,-0.39365342,0.089877784,0.70824057,0.1527211,-1.8268318,0.25530225,0.009760562,-0.12538171,-0.37522697,-0.06070061,-0.3445561,-0.16176935,0.5702256,-0.047695816,0.17278084,-0.050056547,-0.43640983,0.80317587,0.0545038,-1.2149949,0.10229168,2.4139898,0.15271819,4.715578,-0.22441927,-0.24870646,0.14366554,0.09083465,-0.14135292,0.04314685,0.029827327,0.02702875,0.06909466,-0.014706403,0.056962654,0.12274656,0.04009247,-0.020891204,0.037062988,0.025487855,-0.025812805,-0.030689925
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3299985,-0.22476254,0.89805084,-0.34368712,-1.8810343,2.5008216,0.17133938,-1.0232357,-0.3579461,0.08222134,0.77335215,0.14951402,-1.8629432,0.30386758,0.066373065,-0.17288318,-0.41125184,-0.030930027,-0.34293574,-0.21062149,0.50477594,-0.010910422,0.20923913,-0.0010682121,-0.44389072,0.8969896,0.12520316,-1.3165793,0.12212024,2.6988592,0.21195605,5.3444347,-0.23599008,-0.39528424,0.17634465,0.021655455,-0.034363322,-0.04064411,-0.039932154,0.06186849,-0.13518083,0.008764997,0.039527588,-0.059222937,0.028544873,-0.016744882,0.09290314,-0.02572465,0.06334144,-0.13201907
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-3.6733153,1.4431865,0.52987766,-6.294685,-3.0851855,-6.107579,-7.100722,1.9924494,5.173831,0.7480525,3.2545052,-1.7579651,1.865043,-1.767037,1.5654343,0.09934944,3.0908782,-0.57744026,-0.35287386,-0.1942515,0.85270846,0.18520564,0.56143624,0.5194453,-0.32353795,0.30465454,0.11620885,0.791021,-0.15223885,-0.7066795,0.4799792,-0.06471115,-1.2812893,-3.0880754,2.4537156,2.9631674,2.234337,-0.5483052,0.28351045,0.10616353,0.20676497,-0.7111634,0.7809574,-0.2531215,-0.23628283,-0.4306355,0.09606889,0.082870364,-0.1332128,0.07636686
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-3.37191,0.51039976,0.54961205,-6.246974,-3.5939589,-5.0815864,-6.213586,0.9986416,5.0346103,0.51703155,3.2831411,-1.7666161,1.2228628,-1.6059498,1.2454278,-0.24258044,2.8607588,-0.5751186,-0.04701045,0.5613677,0.9563631,0.25960678,0.14169234,0.23774748,-0.5228916,-0.023891374,0.15645549,0.17685688,0.16690344,-0.65298957,0.4550303,-0.009832621,-0.27308849,-0.9095351,0.6264303,0.33817732,0.4202621,-0.26471275,0.37766838,0.22091785,0.6781461,-0.637946,0.72875255,-0.9080325,-2.2738702,-2.3251493,2.65851,1.1617352,1.398604,-0.46313182
